Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ACTB		ENSG00000075624	"Actin beta"	P60709	7	5526409-5563902	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"		Hydrolase	"Deafness, Disease variant, Dystonia, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Extravillous trophoblasts: 13764.8;Hofbauer cells: 15165.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Breast - Smooth muscle cells, Colon - Smooth muscle cells, Prostate - Smooth muscle cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB002621, HPA041264, HPA041271"	Supported						NA	NA		5800000000	"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 27: Non-specific - Mixed function"	"Cluster 67: Non-specific - Unknown function"	"Cluster 14: Langerhans cells - Innate immune response"	25			"CAB002621: , HPA041264: AB_2677383, HPA041271: AB_2677386"	"unprognostic (1.66e-1)"	"unprognostic (1.15e-1)"	"unprognostic (4.20e-2)"	"unprognostic (1.15e-2)"	"unprognostic (1.01e-2)"	"prognostic unfavorable (4.51e-4)"	"unprognostic (9.80e-3)"	"unprognostic (1.57e-3)"	"unprognostic (1.73e-1)"	"unprognostic (5.99e-2)"	"unprognostic (3.33e-2)"	"unprognostic (3.77e-1)"	"prognostic unfavorable (3.78e-5)"	"unprognostic (2.68e-2)"	"unprognostic (3.20e-1)"	"unprognostic (1.50e-1)"	"unprognostic (4.88e-3)"
AIMP2	"JTV-1, JTV1, p38, PRO0992"	ENSG00000106305	"Aminoacyl tRNA synthetase complex interacting multifunctional protein 2"	Q13155	7	6009255-6023834	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"	"Apoptosis, Differentiation, Protein biosynthesis"	"Developmental protein"	"Disease variant, Leukodystrophy"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 150.0"	"Cell type enhanced"	"Detected in all"		"Early spermatids: 161.3;Oocytes: 139.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA019098, HPA020057"	Supported		Approved	Cytosol			NA	Yes		35000	"Cluster 33: Non-specific - ATP binding"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 67: Non-specific - Unknown function"	"Cluster 39: Non-specific - Basic cellular processes"	33	Cytosol		"HPA019098: AB_1852040, HPA020057: AB_1852042"	"unprognostic (1.24e-3)"	"unprognostic (1.66e-2)"	"unprognostic (7.30e-2)"	"unprognostic (2.77e-2)"	"unprognostic (1.51e-1)"	"prognostic unfavorable (3.69e-4)"	"unprognostic (9.29e-2)"	"unprognostic (3.41e-2)"	"unprognostic (8.75e-2)"	"unprognostic (1.11e-1)"	"unprognostic (5.13e-2)"	"unprognostic (3.96e-1)"	"prognostic favorable (1.38e-5)"	"unprognostic (7.44e-2)"	"unprognostic (8.97e-2)"	"unprognostic (1.26e-2)"	"prognostic unfavorable (3.09e-4)"
ANLN	"ANILLIN, scra, Scraps"	ENSG00000011426	"Anillin, actin binding protein"	Q9NQW6	7	36389821-36453791	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Cell cycle, Cell division, Mitosis"	Actin-binding	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	5	"brain: 166.0"	"Group enriched"	"Detected in many"	6	"Early spermatids: 210.8;Oligodendrocytes: 410.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Mitotic cells (Heart), Lung - Mitotic cells (Lung), Skin - Mitotic cells (Skin), Stomach - Mitotic cells (Stomach), Testis - Spermatocytes, Thyroid - Mitotic cells (Thyroid)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA005680, CAB033902, HPA050556, CAB062547, CAB068175"	Enhanced		Enhanced	Nucleoplasm,Midbody			Yes	Yes				"Cluster 9: Oligodendrocytes - Myelination"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 67: Non-specific - Unknown function"	"Cluster 51: Oligodendrocytes - Unknown function"		Nucleoplasm	Midbody	"CAB033902: AB_2058302, CAB062547: AB_2665622, CAB068175: AB_2665623, HPA005680: AB_2667388, HPA050556: AB_2681175"	"unprognostic (4.23e-2)"	"unprognostic (1.59e-3)"	"unprognostic (1.49e-1)"	"prognostic unfavorable (1.73e-4)"	"unprognostic (1.67e-2)"	"unprognostic (3.44e-2)"	"prognostic unfavorable (5.97e-7)"	"prognostic unfavorable (6.99e-5)"	"unprognostic (2.69e-2)"	"unprognostic (3.66e-2)"	"prognostic unfavorable (2.00e-6)"	"unprognostic (3.13e-2)"	"prognostic unfavorable (0.00e+0)"	"unprognostic (5.29e-2)"	"unprognostic (1.34e-1)"	"unprognostic (2.94e-2)"	"unprognostic (4.04e-3)"
AP5Z1	"KIAA0415, SPG48, zeta"	ENSG00000242802	"Adaptor related protein complex 5 subunit zeta 1"	O43299	7	4775615-4794397	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"DNA damage, DNA repair, Protein transport, Transport"		"Hereditary spastic paraplegia, Neurodegeneration"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Liver - Vascular Endothelial cells, Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA035693	Supported		Supported	"Nucleoplasm,Nuclear speckles"			NA	NA			"Cluster 25: Non-specific - Unknown function"	"Cluster 66: Non-specific - Transcription"	"Cluster 37: Neurons - Mixed function"	"Cluster 67: Non-specific - Unknown function"	"Cluster 58: Macrophages - Innate immune response"	1	"Nuclear speckles"	Nucleoplasm	"HPA035693: AB_10960687"	"unprognostic (1.64e-1)"	"unprognostic (5.22e-2)"	"unprognostic (3.01e-3)"	"unprognostic (4.24e-2)"	"unprognostic (2.43e-3)"	"unprognostic (5.19e-1)"	"prognostic unfavorable (1.35e-5)"	"unprognostic (1.50e-1)"	"unprognostic (2.03e-1)"	"unprognostic (1.04e-1)"	"unprognostic (1.10e-3)"	"unprognostic (1.26e-2)"	"unprognostic (5.32e-3)"	"unprognostic (8.28e-2)"	"unprognostic (1.71e-1)"	"unprognostic (1.95e-2)"	"unprognostic (2.22e-1)"
AVL9	KIAA0241	ENSG00000105778	"AVL9 cell migration associated"	Q8NBF6	7	32495426-32588726	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Excitatory neurons: 90.7;Inhibitory neurons: 88.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA050957	Approved		Approved	"Endoplasmic reticulum"			NA	NA			"Cluster 21: Neutrophils - Unknown function"	"Cluster 39: Retina & Testis - Cilium"	"Cluster 14: Neurons - Synaptic function"	"Cluster 67: Non-specific - Unknown function"	"Cluster 16: Intestinal goblet cells - Mucin production"		"Endoplasmic reticulum"		"HPA050957: AB_2681289"	"unprognostic (2.33e-2)"	"unprognostic (8.75e-3)"	"unprognostic (3.45e-2)"	"unprognostic (1.94e-1)"	"unprognostic (8.07e-2)"	"unprognostic (5.72e-3)"	"unprognostic (5.14e-3)"	"unprognostic (4.08e-2)"	"unprognostic (1.46e-1)"	"unprognostic (1.66e-1)"	"unprognostic (4.21e-2)"	"unprognostic (9.03e-2)"	"unprognostic (1.68e-2)"	"unprognostic (3.68e-2)"	"unprognostic (9.22e-2)"	"unprognostic (4.40e-2)"	"unprognostic (1.05e-1)"
BBS9	"B1, PTHB1"	ENSG00000122507	"Bardet-Biedl syndrome 9"	Q3SYG4	7	33109557-33877180	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Cilium biogenesis/degradation, Protein transport, Sensory transduction, Transport, Vision"		"Bardet-Biedl syndrome, Ciliopathy, Disease variant, Intellectual disability, Obesity"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Astrocytes: 119.2;Excitatory neurons: 157.0;Inhibitory neurons: 152.4;Microglial cells: 254.1;Oligodendrocyte precursor cells: 224.0;Oligodendrocytes: 341.2;Oocytes: 103.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA021289	Uncertain						NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 39: Retina & Testis - Cilium"	"Cluster 42: Choroid plexus - Mitochondria"	"Cluster 67: Non-specific - Unknown function"	"Cluster 51: Oligodendrocytes - Unknown function"	8			"HPA021289: AB_1845286"	"unprognostic (1.18e-1)"	"unprognostic (2.18e-1)"	"unprognostic (3.13e-1)"	"unprognostic (3.17e-1)"	"unprognostic (4.86e-1)"	"unprognostic (2.34e-1)"	"unprognostic (1.19e-3)"	"unprognostic (2.27e-1)"	"unprognostic (8.68e-2)"	"unprognostic (4.13e-2)"	"unprognostic (7.22e-3)"	"unprognostic (1.38e-1)"	"prognostic favorable (1.86e-4)"	"unprognostic (2.75e-2)"	"unprognostic (1.28e-1)"	"unprognostic (5.20e-1)"	"unprognostic (6.90e-3)"
BLVRA	BLVR	ENSG00000106605	"Biliverdin reductase A"	P53004	7	43758680-43807342	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"		Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Hofbauer cells: 271.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Macrophages, Prostate - Smooth muscle cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA019709, HPA042865, HPA054322"	Approved		Supported	Cytosol			NA	NA		1200000	"Cluster 25: Non-specific - Unknown function"	"Cluster 53: Non-specific - Glycosylation"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 67: Non-specific - Unknown function"	"Cluster 58: Macrophages - Innate immune response"	2	Cytosol		"HPA019709: AB_2670239, HPA042865: AB_10797024, HPA054322: AB_2682450"	"unprognostic (2.47e-2)"	"unprognostic (8.38e-3)"	"unprognostic (1.79e-2)"	"unprognostic (2.16e-3)"	"unprognostic (6.45e-3)"	"unprognostic (5.01e-2)"	"unprognostic (1.63e-2)"	"prognostic favorable (8.65e-4)"	"unprognostic (1.42e-1)"	"unprognostic (1.75e-2)"	"unprognostic (2.93e-1)"	"unprognostic (9.27e-2)"	"unprognostic (1.15e-2)"	"unprognostic (5.63e-3)"	"unprognostic (3.18e-1)"	"unprognostic (2.13e-3)"	"unprognostic (4.56e-2)"
BRAT1	"BAAT1, C7orf27, MGC22916"	ENSG00000106009	"BRCA1 associated ATM activator 1"	Q6PJG6	7	2537810-2555694	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"DNA damage"		"Disease variant, Epilepsy"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Breast - Breast glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA029455, HPA076508"	Approved		Supported	Nucleoplasm			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 66: Non-specific - Transcription"	"Cluster 27: Non-specific - Mixed function"	"Cluster 67: Non-specific - Unknown function"	"Cluster 39: Non-specific - Basic cellular processes"	7	Nucleoplasm		"HPA029455: AB_10600761, HPA076508: AB_2686803"	"unprognostic (2.53e-1)"	"unprognostic (2.24e-1)"	"unprognostic (1.19e-2)"	"unprognostic (7.04e-3)"	"unprognostic (6.07e-3)"	"unprognostic (8.95e-2)"	"prognostic unfavorable (8.02e-4)"	"unprognostic (2.03e-1)"	"unprognostic (1.76e-1)"	"unprognostic (2.46e-1)"	"unprognostic (1.10e-3)"	"unprognostic (4.69e-2)"	"prognostic unfavorable (3.90e-4)"	"unprognostic (5.37e-2)"	"unprognostic (3.12e-2)"	"unprognostic (8.88e-2)"	"unprognostic (3.71e-2)"
BZW2	"5MP1, HSPC028, MST017, MSTP017"	ENSG00000136261	"Basic leucine zipper and W2 domains 2"	Q9Y6E2	7	16646131-16706523	"Predicted intracellular proteins"	"Translation regulation"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"heart muscle: 256.0;skeletal muscle: 354.7;tongue: 248.7"	"Cell type enhanced"	"Detected in all"		"Cardiomyocytes: 368.6;Extravillous trophoblasts: 1003.3;Syncytiotrophoblasts: 808.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes, Skeletal muscle - Skeletal myocytes, Skin - Keratinocyte (other), Stomach - Gastric mucous cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA022813, HPA026709"	Enhanced		Approved	"Plasma membrane,Actin filaments,Cytosol"			NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 53: Neurons - Mixed function"	"Cluster 67: Non-specific - Unknown function"	"Cluster 4: Extravillous trophoblasts - Unknown function"		"Plasma membrane, Actin filaments, Cytosol"		"HPA022813: AB_1845511, HPA026709: AB_10600752"	"unprognostic (2.27e-3)"	"unprognostic (1.77e-3)"	"unprognostic (5.91e-2)"	"unprognostic (4.79e-3)"	"unprognostic (2.80e-2)"	"unprognostic (7.08e-3)"	"prognostic unfavorable (7.86e-8)"	"unprognostic (9.13e-3)"	"unprognostic (8.49e-3)"	"unprognostic (2.81e-2)"	"unprognostic (1.83e-3)"	"unprognostic (3.37e-2)"	"prognostic unfavorable (6.01e-4)"	"unprognostic (1.00e-1)"	"unprognostic (1.66e-1)"	"unprognostic (6.77e-2)"	"unprognostic (1.25e-1)"
C1GALT1	"C1GALT, T-synthase"	ENSG00000106392	"Core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"	Q9NS00	7	7156934-7248616	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Angiogenesis, Differentiation"	"Developmental protein, Glycosyltransferase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Oligodendrocytes: 190.2;Syncytiotrophoblasts: 227.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA011294, HPA012819"	Enhanced		Approved	"Nuclear bodies,Cytosol"			NA	NA		43000	"Cluster 32: Basophils - Transcription"	"Cluster 40: Non-specific - Transcription"	"Cluster 30: White matter - Myelination"	"Cluster 67: Non-specific - Unknown function"	"Cluster 27: Syncytiotrophoblasts - Pregnancy"		"Nuclear bodies, Cytosol"		"HPA011294: AB_1845623, HPA012819: AB_1845624"	"unprognostic (1.52e-1)"	"prognostic unfavorable (1.04e-4)"	"unprognostic (7.38e-2)"	"unprognostic (8.78e-2)"	"unprognostic (2.97e-2)"	"unprognostic (1.04e-2)"	"prognostic unfavorable (1.42e-5)"	"unprognostic (2.03e-2)"	"unprognostic (2.26e-1)"	"unprognostic (1.17e-1)"	"unprognostic (1.43e-1)"	"unprognostic (1.40e-1)"	"unprognostic (2.83e-1)"	"unprognostic (3.28e-1)"	"unprognostic (8.28e-2)"	"unprognostic (1.08e-1)"	"unprognostic (1.33e-1)"
