Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ACD	"Pip1, Ptop, Tint1, Tpp1"	ENSG00000102977	"ACD shelterin complex subunit and telomerase recruitment factor"	Q96AP0	16	67657512-67660810	"Disease related genes, Human disease related genes, Predicted intracellular proteins"		DNA-binding	"Disease variant, Dyskeratosis congenita"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Early spermatids: 62.0;Late spermatids: 67.2;Oocytes: 64.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA049411, HPA057660"	Approved		Enhanced	"Nuclear bodies"			NA	Yes			"Cluster 16: Non-specific - Cell proliferation"	"Cluster 66: Non-specific - Transcription"	"Cluster 49: Hindbrain - Mixed function"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 39: Non-specific - Basic cellular processes"	25	"Nuclear bodies"		"HPA049411: AB_2680752, HPA057660: AB_2683493"	"unprognostic (1.47e-1)"	"unprognostic (3.77e-2)"	"unprognostic (1.09e-2)"	"unprognostic (7.15e-3)"	"unprognostic (2.22e-1)"	"unprognostic (4.24e-3)"	"prognostic unfavorable (2.42e-6)"	"unprognostic (1.50e-2)"	"unprognostic (4.75e-2)"	"unprognostic (2.02e-1)"	"unprognostic (1.13e-3)"	"unprognostic (3.27e-2)"	"unprognostic (8.88e-2)"	"unprognostic (6.34e-2)"	"unprognostic (2.00e-1)"	"unprognostic (1.18e-1)"	"unprognostic (3.30e-1)"
ADAT1		ENSG00000065457	"Adenosine deaminase tRNA specific 1"	Q9BUB4	16	75596868-75623300	"Enzymes, Predicted intracellular proteins"	"tRNA processing"	Hydrolase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Group enriched"	"Detected in all"	6	"Early spermatids: 96.6;Late spermatids: 210.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA040713, HPA040903"	Approved		Supported	Nucleoplasm			NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 78: Testis - Transcription"	"Cluster 26: Oligodendrocytes - Mixed function"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 36: Late spermatids - Unknown function"		Nucleoplasm		"HPA040713: AB_10795371, HPA040903: AB_10794071"	"unprognostic (7.71e-3)"	"unprognostic (5.35e-2)"	"unprognostic (7.62e-2)"	"unprognostic (9.00e-2)"	"unprognostic (9.99e-2)"	"unprognostic (4.69e-2)"	"unprognostic (4.54e-2)"	"unprognostic (6.65e-3)"	"unprognostic (3.38e-1)"	"unprognostic (1.14e-2)"	"unprognostic (9.75e-2)"	"unprognostic (2.97e-1)"	"unprognostic (4.60e-3)"	"unprognostic (7.21e-2)"	"unprognostic (4.92e-1)"	"unprognostic (5.58e-3)"	"unprognostic (8.27e-2)"
ANKRD11	"ANCO-1, ANCO1, LZ16, T13"	ENSG00000167522	"Ankyrin repeat domain containing 11"	Q6UB99	16	89267630-89490561	"Disease related genes, Human disease related genes, Predicted intracellular proteins"			"Disease variant, Dwarfism, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"dendritic cells: 613.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB019288, HPA041593, HPA049470"	Approved		Enhanced	Nucleoplasm,Cytosol			NA	NA			"Cluster 41: Basophils - Unknown function"	"Cluster 40: Non-specific - Transcription"	"Cluster 34: Non-specific - Mixed function"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 28: Dendritic cells - Antigen presentation"		Nucleoplasm	Cytosol	"CAB019288: , HPA041593: AB_2677567, HPA049470: AB_2680780"	"unprognostic (7.31e-2)"	"unprognostic (6.35e-2)"	"unprognostic (1.85e-1)"	"unprognostic (3.53e-3)"	"unprognostic (1.82e-1)"	"unprognostic (1.69e-1)"	"prognostic unfavorable (6.39e-4)"	"unprognostic (1.81e-1)"	"unprognostic (1.83e-2)"	"unprognostic (1.78e-1)"	"unprognostic (4.81e-2)"	"prognostic unfavorable (7.67e-4)"	"unprognostic (1.56e-3)"	"unprognostic (1.79e-1)"	"unprognostic (7.93e-2)"	"unprognostic (5.78e-3)"	"unprognostic (2.16e-1)"
AP1G1	"ADTG, CLAPG1"	ENSG00000166747	"Adaptor related protein complex 1 subunit gamma 1"	O43747	16	71729000-71809201	"Disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters"	"Protein transport, Transport"		"Disease variant, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Early spermatids: 285.5;Late spermatids: 151.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB009049, HPA041224, HPA070312"	Approved		Enhanced	"Golgi apparatus,Vesicles,Cytosol"			NA	NA		62000	"Cluster 28: Neutrophils - Unknown function"	"Cluster 40: Non-specific - Transcription"	"Cluster 31: Non-specific - Transcription"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 21: Early spermatids - Spermatogenesis"	2	"Golgi apparatus, Vesicles"	Cytosol	"CAB009049: AB_2058329, HPA041224: AB_2677370, HPA070312: "	"unprognostic (4.84e-2)"	"unprognostic (5.07e-2)"	"unprognostic (2.65e-2)"	"unprognostic (2.91e-1)"	"unprognostic (1.75e-1)"	"unprognostic (2.22e-1)"	"unprognostic (1.01e-1)"	"unprognostic (8.90e-2)"	"unprognostic (9.16e-2)"	"unprognostic (2.72e-1)"	"unprognostic (2.22e-2)"	"unprognostic (4.30e-2)"	"prognostic favorable (2.96e-8)"	"unprognostic (1.27e-1)"	"unprognostic (2.04e-1)"	"unprognostic (5.68e-2)"	"unprognostic (1.75e-1)"
APRT		ENSG00000198931	"Adenine phosphoribosyltransferase"	P07741	16	88809339-88811937	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"	"Purine salvage"	"Glycosyltransferase, Transferase"	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA026681	Approved		Approved	Nucleoplasm,Cytosol			NA	NA		1600000	"Cluster 13: Non-specific - Mitochondria"	"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 21: Non-specific - Metabolism"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 64: Non-specific - Ribosome"	2	"Nucleoplasm, Cytosol"		"HPA026681: AB_1844964"	"unprognostic (5.87e-2)"	"unprognostic (5.10e-2)"	"unprognostic (1.98e-1)"	"unprognostic (3.67e-2)"	"unprognostic (1.78e-1)"	"unprognostic (2.50e-3)"	"unprognostic (1.72e-3)"	"unprognostic (6.90e-2)"	"unprognostic (1.71e-1)"	"unprognostic (1.82e-1)"	"unprognostic (6.78e-2)"	"unprognostic (8.74e-2)"	"unprognostic (9.58e-3)"	"unprognostic (1.14e-1)"	"unprognostic (2.51e-1)"	"unprognostic (4.75e-2)"	"unprognostic (1.48e-2)"
ARL2BP	"BART, BART1, RP66"	ENSG00000102931	"ADP ribosylation factor like GTPase 2 binding protein"	Q9Y2Y0	16	57245259-57253635	"Disease related genes, Human disease related genes, Predicted intracellular proteins"			"Ciliopathy, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Late spermatids: 546.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA043066, HPA048440"	Approved		Supported	Nucleoplasm,Cytosol			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 74: Spermatids - Flagellum assembly"	"Cluster 21: Non-specific - Metabolism"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 11: Late spermatids - Unknown function"	7	"Nucleoplasm, Cytosol"		"HPA043066: AB_2678302, HPA048440: AB_2680393"	"unprognostic (1.17e-1)"	"unprognostic (4.05e-2)"	"unprognostic (3.32e-2)"	"unprognostic (1.74e-1)"	"unprognostic (3.33e-3)"	"unprognostic (1.26e-2)"	"unprognostic (1.47e-1)"	"prognostic unfavorable (9.06e-5)"	"unprognostic (2.38e-1)"	"unprognostic (3.06e-1)"	"unprognostic (2.07e-1)"	"unprognostic (4.10e-2)"	"unprognostic (2.71e-3)"	"unprognostic (1.44e-1)"	"unprognostic (1.58e-1)"	"unprognostic (1.47e-2)"	"unprognostic (6.78e-2)"
ATMIN	"ASCIZ, KIAA0431, ZNF822"	ENSG00000166454	"ATM interactor"	O43313	16	81035842-81047350	"Predicted intracellular proteins"	"DNA damage, Transcription, Transcription regulation"	Activator		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Group enriched"	"Detected in all"	5	"Early spermatids: 154.4;Late spermatids: 296.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA054967, HPA066900"	Approved		Supported	"Nuclear bodies"	"Intracellular and membrane"	Transcription	NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 61: Brain - Neuronal signaling"	"Cluster 1: Neurons - Mixed function"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 11: Late spermatids - Unknown function"	1	"Nuclear bodies"		"HPA054967: AB_2682654, HPA066900: AB_2685744"	"unprognostic (9.92e-2)"	"unprognostic (3.31e-1)"	"unprognostic (4.47e-2)"	"unprognostic (1.63e-1)"	"unprognostic (1.23e-1)"	"unprognostic (9.32e-2)"	"unprognostic (4.69e-2)"	"unprognostic (1.31e-1)"	"unprognostic (1.46e-1)"	"unprognostic (6.51e-3)"	"unprognostic (1.48e-1)"	"unprognostic (4.26e-2)"	"prognostic favorable (6.80e-4)"	"unprognostic (1.08e-1)"	"unprognostic (5.94e-2)"	"unprognostic (1.24e-1)"	"unprognostic (4.60e-1)"
ATP6V0D1	"ATP6D, ATP6DV, P39, VATX, Vma6, VPATPD"	ENSG00000159720	"ATPase H+ transporting V0 subunit d1"	P61421	16	67438014-67481181	"Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters"	"Cilium biogenesis/degradation, Hydrogen ion transport, Ion transport, Transport"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Hofbauer cells: 382.2;Syncytiotrophoblasts: 352.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Stomach - Macrophages, Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA016938	Uncertain						NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 1: Neurons - Mixed function"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 58: Macrophages - Innate immune response"	6			"HPA016938: AB_1845191"	"unprognostic (1.12e-2)"	"unprognostic (1.08e-2)"	"unprognostic (1.97e-1)"	"unprognostic (4.79e-3)"	"unprognostic (8.57e-2)"	"unprognostic (2.93e-1)"	"unprognostic (1.20e-2)"	"unprognostic (8.30e-2)"	"unprognostic (3.68e-1)"	"unprognostic (2.02e-1)"	"prognostic favorable (1.20e-5)"	"unprognostic (5.72e-3)"	"prognostic favorable (1.76e-8)"	"unprognostic (2.72e-1)"	"unprognostic (6.42e-2)"	"unprognostic (2.63e-2)"	"unprognostic (4.33e-3)"
ATXN1L	BOAT1	ENSG00000224470	"Ataxin 1 like"	P0C7T5	16	71808439-71885268	"Predicted intracellular proteins"	"Transcription, Transcription regulation"	"DNA-binding, Repressor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enriched"	"Detected in all"	6	"Late spermatids: 244.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA062596, HPA062789"			Supported	Nucleoplasm,Nucleoli			NA	NA			"Cluster 2: Dendritic cells - Unknown function"	"Cluster 40: Non-specific - Transcription"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 36: Late spermatids - Unknown function"	16	Nucleoplasm	Nucleoli	"HPA062596: AB_2684802, HPA062789: AB_2684868"	"unprognostic (1.51e-1)"	"unprognostic (1.73e-2)"	"unprognostic (1.39e-1)"	"unprognostic (1.67e-1)"	"unprognostic (3.01e-2)"	"unprognostic (1.01e-1)"	"unprognostic (1.68e-1)"	"unprognostic (1.14e-1)"	"unprognostic (1.00e-1)"	"unprognostic (1.04e-1)"	"unprognostic (8.13e-2)"	"unprognostic (1.99e-1)"	"prognostic favorable (5.33e-8)"	"unprognostic (1.61e-1)"	"unprognostic (1.42e-1)"	"unprognostic (5.30e-2)"	"prognostic unfavorable (8.42e-4)"
BANP	"BEND1, DKFZp761H172, FLJ10177, FLJ20538, SMAR1, SMARBP1"	ENSG00000172530	"BTG3 associated nuclear protein"	Q8N9N5	16	87949244-88077318	"Predicted intracellular proteins"	"Cell cycle, Transcription, Transcription regulation"	"Chromatin regulator, Developmental protein, DNA-binding, Repressor"	"Tumor suppressor"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"dendritic cells: 92.3;Oocytes: 126.5;Syncytiotrophoblasts: 69.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA047164	Approved		Supported	"Nucleoplasm,Nuclear bodies"			NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 4: Testis - Basic cellular processes"	"Cluster 25: Non-specific - Transcription"	"Cluster 68: Non-specific - Cell cycle regulation"	"Cluster 28: Dendritic cells - Antigen presentation"	58	Nucleoplasm	"Nuclear bodies"	"HPA047164: AB_2679964"	"unprognostic (1.82e-1)"	"unprognostic (7.84e-3)"	"unprognostic (4.73e-2)"	"unprognostic (2.14e-1)"	"unprognostic (1.55e-1)"	"unprognostic (3.35e-2)"	"unprognostic (4.95e-2)"	"unprognostic (1.47e-1)"	"unprognostic (1.19e-1)"	"unprognostic (8.17e-2)"	"unprognostic (3.53e-3)"	"unprognostic (1.68e-3)"	"unprognostic (4.98e-2)"	"unprognostic (2.05e-1)"	"unprognostic (1.70e-1)"	"unprognostic (1.62e-2)"	"unprognostic (5.89e-2)"
