Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ABCA2	ABC2	ENSG00000107331	"ATP binding cassette subfamily A member 2"	Q9BZC7	9	137007234-137028915	"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	Transport	Translocase	"Disease variant, Epilepsy, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in all"	8	"brain: 189.4"	"Cell type enriched"	"Detected in many"	7	"Oligodendrocytes: 361.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA042886	Approved		Supported	Vesicles			NA	NA			"Cluster 8: Plasmacytoid DCs - Unknown function"	"Cluster 9: Oligodendrocytes - Myelination"	"Cluster 11: White matter - Signal transduction"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 51: Oligodendrocytes - Unknown function"		Vesicles		"HPA042886: AB_2678213"	"unprognostic (1.01e-2)"	"unprognostic (9.21e-3)"	"unprognostic (9.59e-2)"	"unprognostic (6.15e-2)"	"unprognostic (1.02e-1)"	"unprognostic (8.08e-2)"	"unprognostic (2.20e-2)"	"unprognostic (1.13e-2)"	"unprognostic (5.61e-3)"	"unprognostic (1.76e-1)"	"unprognostic (2.93e-2)"	"unprognostic (2.74e-2)"	"unprognostic (6.78e-3)"	"unprognostic (3.14e-3)"	"unprognostic (1.37e-1)"	"unprognostic (2.80e-1)"	"unprognostic (1.36e-1)"
ABITRAM	"C9orf6, CG-8, FAM206A, FLJ20457, Simiate"	ENSG00000119328	"Actin binding transcription modulator"	Q9NX38	9	108934400-108950744	"Plasma proteins, Predicted intracellular proteins"		Actin-binding		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA035917, HPA035918"	Uncertain		Approved	"Nucleoplasm,Plasma membrane,Cytosol"			NA	No			"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 39: Retina & Testis - Cilium"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 42: Ciliated cells - Cilium assembly"	4	"Nucleoplasm, Cytosol"	"Plasma membrane"	"HPA035917: AB_2674860, HPA035918: AB_10670593"	"unprognostic (4.89e-2)"	"unprognostic (2.62e-1)"	"unprognostic (1.85e-1)"	"unprognostic (4.00e-3)"	"unprognostic (1.05e-2)"	"unprognostic (4.23e-2)"	"unprognostic (1.91e-3)"	"unprognostic (1.10e-2)"	"unprognostic (1.83e-2)"	"unprognostic (1.42e-1)"	"unprognostic (1.16e-2)"	"unprognostic (3.50e-2)"	"unprognostic (1.57e-2)"	"unprognostic (3.25e-2)"	"unprognostic (2.03e-1)"	"unprognostic (2.28e-1)"	"unprognostic (1.62e-1)"
ABL1	"ABL, c-ABL, JTK7, p150"	ENSG00000097007	"ABL proto-oncogene 1, non-receptor tyrosine kinase"	P00519	9	130713043-130887675	"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Predicted intracellular proteins, RAS pathway related proteins"	"Apoptosis, Autophagy, Cell adhesion, DNA damage, DNA repair, Endocytosis"	"DNA-binding, Kinase, Transferase, Tyrosine-protein kinase"	"Cancer-related genes, Disease variant, FDA approved drug targets, Proto-oncogene"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Oligodendrocytes: 108.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Breast - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB002686, HPA027251, HPA027280, HPA028409"	Supported		Enhanced	"Nucleoplasm,Nuclear bodies"			Yes	No			"Cluster 30: Non-specific - DNA binding"	"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 6: Non-specific - Immune response"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 53: Fibroblasts - ECM organization"	30	Nucleoplasm	"Nuclear bodies"	"CAB002686: , HPA027251: AB_1844453, HPA027280: AB_1844454, HPA028409: AB_10601011"	"unprognostic (4.82e-2)"	"unprognostic (3.99e-2)"	"unprognostic (5.55e-2)"	"unprognostic (4.72e-2)"	"unprognostic (1.16e-1)"	"unprognostic (1.46e-1)"	"unprognostic (3.75e-3)"	"unprognostic (1.89e-3)"	"unprognostic (2.34e-1)"	"unprognostic (2.54e-2)"	"unprognostic (1.09e-2)"	"unprognostic (1.48e-1)"	"unprognostic (3.96e-3)"	"unprognostic (1.10e-2)"	"unprognostic (1.47e-1)"	"unprognostic (1.22e-1)"	"unprognostic (1.06e-1)"
AGPAT2	"BSCL, LPAAT-beta, LPLAT2"	ENSG00000169692	"1-acylglycerol-3-phosphate O-acyltransferase 2"	O15120	9	136673143-136687457	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins"	"Lipid biosynthesis, Lipid metabolism, Phospholipid biosynthesis, Phospholipid metabolism"	"Acyltransferase, Transferase"	"Congenital generalized lipodystrophy, Diabetes mellitus, Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adipose tissue: 357.5;liver: 434.1"	"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 717.6;Late spermatids: 400.5;Paneth cells: 447.9;Proximal enterocytes: 1298.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Testis - Late spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			HPA019544	Uncertain						NA	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 83: Liver - Metabolism"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 5: Enterocytes - Absorption"				"HPA019544: AB_1844646"	"unprognostic (3.20e-2)"	"unprognostic (1.27e-1)"	"unprognostic (5.01e-3)"	"unprognostic (9.26e-2)"	"unprognostic (1.50e-1)"	"unprognostic (9.30e-3)"	"unprognostic (5.06e-3)"	"unprognostic (8.98e-2)"	"unprognostic (1.42e-1)"	"unprognostic (1.27e-1)"	"unprognostic (2.17e-1)"	"unprognostic (5.61e-2)"	"unprognostic (2.60e-1)"	"unprognostic (2.19e-2)"	"unprognostic (1.92e-1)"	"unprognostic (4.58e-2)"	"unprognostic (2.93e-1)"
AJM1	"ajm-1, C9orf172"	ENSG00000232434	"Apical junction component 1 homolog"	C9J069	9	136842478-136848801	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 67.6"	"Cell type enhanced"	"Detected in many"		"Basal squamous epithelial cells: 22.4;Bipolar cells: 23.7;Late spermatids: 18.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"plasmacytoid DC: 1.0"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in many"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA021200, HPA076556"	Uncertain		Approved	"Golgi apparatus,Plasma membrane"			NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 15: Non-specific - Transcription"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 49: Non-specific - Transcription"		"Golgi apparatus, Plasma membrane"		"HPA021200: AB_10601695, HPA076556: "	"unprognostic (3.30e-3)"	"unprognostic (1.67e-1)"	"unprognostic (7.68e-3)"	"unprognostic (9.54e-2)"	"unprognostic (2.34e-1)"	"unprognostic (1.08e-2)"	"unprognostic (1.27e-2)"	"unprognostic (8.00e-2)"	"unprognostic (6.29e-2)"	"unprognostic (4.33e-1)"	"unprognostic (2.72e-3)"	"unprognostic (4.34e-2)"	"unprognostic (1.05e-1)"	"unprognostic (2.71e-3)"	"unprognostic (2.94e-1)"	"unprognostic (6.07e-3)"	"unprognostic (7.27e-2)"
AK1		ENSG00000106992	"Adenylate kinase 1"	P00568	9	127866486-127877675	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"		"Kinase, Transferase"	"Disease variant, Hereditary hemolytic anemia"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in all"	6	"choroid plexus: 537.9;fallopian tube: 330.6;heart muscle: 328.2;skeletal muscle: 1300.0;tongue: 752.1"	"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 104.8;Ductal cells: 103.7;Skeletal myocytes: 83.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes, Skeletal muscle - Skeletal myocytes, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA006456, CAB009893"	Enhanced		Supported	Cytosol			NA	NA		24000000		"Cluster 14: Skeletal muscle - Muscle contraction"	"Cluster 3: Choroid plexus - Cilium"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 5: Enterocytes - Absorption"		Cytosol		"CAB009893: AB_2225151, HPA006456: AB_1078116"	"unprognostic (6.07e-3)"	"unprognostic (1.44e-2)"	"unprognostic (2.36e-2)"	"unprognostic (1.03e-1)"	"unprognostic (3.44e-1)"	"unprognostic (3.09e-1)"	"unprognostic (1.52e-2)"	"unprognostic (3.12e-2)"	"unprognostic (2.19e-1)"	"unprognostic (5.74e-2)"	"unprognostic (6.65e-3)"	"unprognostic (2.07e-1)"	"unprognostic (1.81e-2)"	"prognostic favorable (7.31e-4)"	"unprognostic (2.62e-1)"	"unprognostic (8.40e-3)"	"unprognostic (6.99e-3)"
ALG2	"CDG1I, CDGIi, FLJ14511, hALPG2, NET38"	ENSG00000119523	"ALG2 alpha-1,3/1,6-mannosyltransferase"	Q9H553	9	99216425-99221942	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"		"Glycosyltransferase, Transferase"	"Congenital disorder of glycosylation, Congenital myasthenic syndrome, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Syncytiotrophoblasts: 101.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA041512, HPA041601"	Approved		Approved	"Golgi apparatus"			NA	No			"Cluster 13: Non-specific - Mitochondria"	"Cluster 53: Non-specific - Glycosylation"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 77: Plasma cells - Protein processing"	2	"Golgi apparatus"		"HPA041512: AB_10794380, HPA041601: AB_10794302"	"unprognostic (8.86e-3)"	"unprognostic (4.39e-1)"	"unprognostic (2.37e-1)"	"prognostic favorable (8.44e-5)"	"unprognostic (9.21e-3)"	"prognostic unfavorable (1.56e-4)"	"unprognostic (1.06e-2)"	"unprognostic (5.94e-2)"	"unprognostic (3.31e-1)"	"unprognostic (3.66e-1)"	"unprognostic (2.99e-2)"	"unprognostic (1.08e-1)"	"prognostic favorable (2.28e-7)"	"unprognostic (4.16e-2)"	"unprognostic (1.73e-1)"	"unprognostic (3.10e-2)"	"unprognostic (4.81e-1)"
ANAPC2	"APC2, KIAA1406"	ENSG00000176248	"Anaphase promoting complex subunit 2"	Q9UJX6	9	137174784-137188560	"Predicted intracellular proteins"	"Cell cycle, Cell division, Differentiation, Mitosis, Neurogenesis, Ubl conjugation pathway"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Late spermatids: 51.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB018692, HPA066539"	Enhanced		Enhanced	Nucleoplasm			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 78: Testis - Transcription"	"Cluster 6: Non-specific - Immune response"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 15: Non-specific - Mixed function"	17	Nucleoplasm		"CAB018692: AB_2258285, HPA066539: AB_2685688"	"unprognostic (5.20e-2)"	"unprognostic (8.86e-3)"	"unprognostic (1.43e-2)"	"prognostic favorable (8.91e-5)"	"unprognostic (2.29e-1)"	"unprognostic (2.38e-2)"	"unprognostic (4.46e-1)"	"unprognostic (4.84e-2)"	"unprognostic (1.07e-1)"	"unprognostic (3.36e-1)"	"prognostic favorable (1.07e-7)"	"unprognostic (7.41e-2)"	"prognostic favorable (3.67e-4)"	"prognostic favorable (2.87e-4)"	"unprognostic (1.35e-1)"	"unprognostic (8.46e-2)"	"unprognostic (9.88e-2)"
ANKS6	"ANKRD14, FLJ36928, NPHP16, SAMD6"	ENSG00000165138	"Ankyrin repeat and sterile alpha motif domain containing 6"	Q68DC2	9	98731329-98796965	"Disease related genes, Human disease related genes, Predicted intracellular proteins"			"Ciliopathy, Disease variant, Joubert syndrome, Nephronophthisis"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 26.6"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 1: 31.7;Excitatory neurons: 51.1;Inhibitory neurons: 46.6;Oligodendrocytes: 50.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			HPA008355	Approved		Uncertain	Nucleoli,Cytosol			NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 49: Hindbrain - Mixed function"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 51: Oligodendrocytes - Unknown function"	23	Nucleoli	Cytosol	"HPA008355: AB_2058277"	"unprognostic (1.66e-1)"	"unprognostic (1.46e-1)"	"unprognostic (9.31e-2)"	"unprognostic (9.15e-3)"	"unprognostic (6.90e-3)"	"unprognostic (1.22e-1)"	"unprognostic (4.29e-3)"	"unprognostic (4.10e-2)"	"unprognostic (1.48e-1)"	"unprognostic (3.46e-3)"	"unprognostic (1.00e-1)"	"unprognostic (5.94e-2)"	"prognostic favorable (3.44e-5)"	"unprognostic (1.40e-1)"	"unprognostic (1.02e-1)"	"unprognostic (3.95e-2)"	"unprognostic (2.68e-1)"
ANP32B	"APRIL, PHAPI2, SSP29"	ENSG00000136938	"Acidic nuclear phosphoprotein 32 family member B"	Q92688	9	97983341-98015943	"Plasma proteins, Predicted intracellular proteins"	"Host-virus interaction"	Chaperone		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA063133, HPA067561, HPA069657"	Supported		Supported	Nucleoplasm,Centrosome,Cytosol			NA	NA		570000	"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 6: Non-specific - Immune response"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 1: Erythroid cells - Oxygen transport"	10	Nucleoplasm	"Centrosome, Cytosol"	"HPA063133: AB_2684947, HPA067561: AB_2685861, HPA069657: "	"unprognostic (2.82e-1)"	"unprognostic (2.05e-2)"	"unprognostic (4.57e-2)"	"unprognostic (6.74e-2)"	"unprognostic (1.85e-1)"	"unprognostic (5.52e-2)"	"prognostic unfavorable (1.98e-7)"	"unprognostic (6.76e-3)"	"unprognostic (5.70e-2)"	"unprognostic (7.16e-2)"	"unprognostic (3.50e-1)"	"unprognostic (6.39e-2)"	"unprognostic (9.22e-3)"	"unprognostic (5.20e-2)"	"unprognostic (2.36e-1)"	"unprognostic (3.67e-2)"	"unprognostic (1.78e-2)"
