Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
AAGAB	"FLJ11506, p34"	ENSG00000103591	"Alpha and gamma adaptin binding protein"	Q6PD74	15	67200667-67255195	"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters"	"Protein transport, Transport"		"Palmoplantar keratoderma"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Breast - Breast glandular cells, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA039371, HPA040174"	Supported		Supported	"Nuclear speckles,Cytosol"			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 14: Neurons - Synaptic function"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 55: Non-specific - Transcription"	3	"Nuclear speckles, Cytosol"		"HPA039371: AB_10805476, HPA040174: AB_10805605"	"unprognostic (1.48e-2)"	"unprognostic (1.50e-1)"	"unprognostic (8.25e-2)"	"unprognostic (3.27e-2)"	"unprognostic (1.06e-1)"	"unprognostic (3.10e-2)"	"unprognostic (2.84e-2)"	"unprognostic (4.52e-2)"	"unprognostic (9.10e-2)"	"unprognostic (5.28e-2)"	"unprognostic (1.24e-1)"	"unprognostic (2.10e-1)"	"prognostic favorable (1.36e-4)"	"unprognostic (9.88e-2)"	"unprognostic (3.05e-1)"	"prognostic unfavorable (9.48e-4)"	"unprognostic (1.53e-1)"
ADAL		ENSG00000168803	"Adenosine deaminase like"	Q6DHV7	15	43330672-43354569	"Predicted intracellular proteins"	"Nucleotide metabolism"	Hydrolase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Cone photoreceptor cells: 81.6;Rod photoreceptor cells: 92.7;Spermatocytes: 105.1;Spermatogonia: 67.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes, Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA039879, HPA048175, HPA058795"	Approved		Approved	"Nucleoplasm,Nuclear speckles,Vesicles"			NA	NA			"Cluster 11: T-cells - Unknown function"	"Cluster 23: Non-specific - Cellular respiration"	"Cluster 21: Non-specific - Metabolism"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 79: Spermatocytes & Spermatogonia - Spermatogenesis"		Nucleoplasm	"Nuclear speckles, Vesicles"	"HPA039879: , HPA048175: AB_2680298, HPA058795: "	"unprognostic (1.65e-2)"	"unprognostic (1.53e-3)"	"unprognostic (9.80e-2)"	"unprognostic (3.15e-3)"	"unprognostic (2.46e-3)"	"unprognostic (1.86e-1)"	"unprognostic (2.00e-1)"	"unprognostic (5.83e-2)"	"unprognostic (5.90e-2)"	"unprognostic (2.68e-1)"	"unprognostic (6.85e-3)"	"unprognostic (1.69e-1)"	"prognostic favorable (7.64e-9)"	"unprognostic (2.37e-3)"	"unprognostic (8.77e-2)"	"unprognostic (5.31e-2)"	"unprognostic (2.44e-2)"
ADAM10	"CD156C, HsT18717, kuz, MADM"	ENSG00000137845	"ADAM metallopeptidase domain 10"	O14672	15	58588809-58749791	"Cancer-related genes, CD markers, Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Notch signaling pathway"	"Hydrolase, Metalloprotease, Protease"	"Alzheimer disease, Amyloidosis, Cancer-related genes, Disease variant, Neurodegeneration"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Oligodendrocytes: 351.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB001709, HPA050670"	Approved		Supported	"Vesicles,Plasma membrane"	"Intracellular and membrane"	Enzyme	NA	NA		690000	"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 16: Non-specific - Transcription"	"Cluster 13: Oligodendrocytes - Mixed function"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 51: Oligodendrocytes - Unknown function"	17	"Vesicles, Plasma membrane"		"CAB001709: , HPA050670: "	"unprognostic (1.43e-1)"	"unprognostic (1.38e-1)"	"unprognostic (2.77e-1)"	"unprognostic (5.04e-2)"	"unprognostic (3.09e-1)"	"unprognostic (2.70e-3)"	"unprognostic (7.48e-2)"	"prognostic unfavorable (8.46e-5)"	"unprognostic (3.99e-2)"	"unprognostic (1.19e-1)"	"prognostic unfavorable (1.90e-4)"	"unprognostic (6.69e-2)"	"unprognostic (2.57e-2)"	"unprognostic (2.57e-3)"	"unprognostic (9.14e-2)"	"unprognostic (2.09e-2)"	"unprognostic (1.60e-2)"
ANP32A	"C15orf1, I1PP2A, LANP, MAPM, mapmodulin, PHAPI, PP32"	ENSG00000140350	"Acidic nuclear phosphoprotein 32 family member A"	P39687	15	68778535-68820897	"Plasma proteins, Predicted intracellular proteins"	"Host-virus interaction, Transcription, Transcription regulation"	Repressor		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB005231, HPA063133, HPA067561"	Supported		Supported	Nucleoplasm,Centrosome,Cytosol			NA	NA		770000	"Cluster 29: Non-specific - Unknown function"	"Cluster 71: Thymus - Adaptive immune response"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 74: Neutrophils - Degranulation"	3	Nucleoplasm	"Centrosome, Cytosol"	"CAB005231: AB_2289588, HPA063133: AB_2684947, HPA067561: AB_2685861"	"unprognostic (1.41e-2)"	"unprognostic (1.91e-1)"	"unprognostic (2.46e-1)"	"unprognostic (3.03e-1)"	"unprognostic (6.96e-2)"	"unprognostic (2.29e-2)"	"unprognostic (1.04e-2)"	"unprognostic (4.44e-2)"	"unprognostic (4.00e-2)"	"unprognostic (3.74e-2)"	"unprognostic (1.20e-1)"	"unprognostic (7.83e-2)"	"unprognostic (4.16e-2)"	"unprognostic (3.24e-2)"	"unprognostic (2.38e-2)"	"unprognostic (1.42e-1)"	"unprognostic (1.17e-1)"
AP3S2	sigma3b	ENSG00000157823	"Adaptor related protein complex 3 subunit sigma 2"	P59780	15	89830599-89894638	"Predicted intracellular proteins"	"Protein transport, Transport"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Liver - Hepatocytes, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA049270	Uncertain		Approved	Vesicles			NA	NA			"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 45: Non-specific - Mixed function"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 5: Enterocytes - Absorption"		Vesicles		"HPA049270: AB_2680696"	"unprognostic (1.46e-1)"	"unprognostic (1.60e-2)"	"unprognostic (1.18e-2)"	"unprognostic (1.12e-1)"	"unprognostic (2.28e-1)"	"unprognostic (2.68e-1)"	"unprognostic (3.78e-2)"	"unprognostic (5.27e-2)"	"unprognostic (3.03e-1)"	"unprognostic (7.59e-2)"	"unprognostic (1.22e-1)"	"unprognostic (4.31e-2)"	"prognostic favorable (5.55e-16)"	"unprognostic (7.97e-2)"	"unprognostic (1.13e-1)"	"unprognostic (2.43e-1)"	"unprognostic (8.67e-3)"
AP4E1	"AP-4-EPSILON, SPG51"	ENSG00000081014	"Adaptor related protein complex 4 subunit epsilon 1"	Q9UPM8	15	50908672-51005895	"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters"	"Protein transport, Transport"		"Hereditary spastic paraplegia, Neurodegeneration"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Oligodendrocytes: 33.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"basophil: 2.7"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA041749, HPA041891"	Approved						NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 55: Non-specific - Transcription"	1			"HPA041749: AB_10794490, HPA041891: AB_10796462"	"unprognostic (1.72e-2)"	"unprognostic (3.44e-1)"	"unprognostic (9.21e-2)"	"unprognostic (2.22e-3)"	"unprognostic (1.27e-1)"	"unprognostic (9.46e-2)"	"unprognostic (6.83e-3)"	"unprognostic (1.06e-2)"	"unprognostic (2.37e-2)"	"unprognostic (1.01e-1)"	"unprognostic (1.77e-1)"	"unprognostic (6.84e-2)"	"unprognostic (3.59e-2)"	"unprognostic (1.09e-1)"	"unprognostic (1.18e-1)"	"unprognostic (3.40e-1)"	"unprognostic (2.03e-2)"
AQR	"fSAP164, IBP160, KIAA0560"	ENSG00000021776	"Aquarius intron-binding spliceosomal factor"	O60306	15	34851782-34969742	"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	"mRNA processing, mRNA splicing"	"Helicase, Hydrolase, RNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Cone photoreceptor cells: 107.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA040624, HPA055647"			Enhanced	Nucleoplasm			No	No			"Cluster 22: Eosinophils - Transcription"	"Cluster 16: Non-specific - Transcription"	"Cluster 31: Non-specific - Transcription"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 66: Photoreceptor cells - Visual perception"	15	Nucleoplasm		"HPA040624: AB_2677050, HPA055647: AB_2682874"	"unprognostic (1.73e-1)"	"unprognostic (3.71e-2)"	"unprognostic (2.97e-1)"	"unprognostic (1.32e-2)"	"unprognostic (1.03e-1)"	"unprognostic (9.04e-2)"	"unprognostic (4.25e-2)"	"unprognostic (1.90e-1)"	"unprognostic (5.95e-2)"	"unprognostic (2.65e-1)"	"unprognostic (1.14e-2)"	"unprognostic (1.48e-1)"	"prognostic favorable (4.83e-4)"	"unprognostic (2.97e-1)"	"unprognostic (2.47e-1)"	"unprognostic (3.84e-1)"	"unprognostic (3.13e-2)"
ARHGAP11A	KIAA0013	ENSG00000198826	"Rho GTPase activating protein 11A"	Q6P4F7	15	32615144-32639941	"Predicted intracellular proteins"		"GTPase activation"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 23.5;lymphoid tissue: 25.3"	"Cell type enhanced"	"Detected in many"		"Erythroid cells: 27.0;Extravillous trophoblasts: 21.8;Plasma cells: 19.4;Spermatocytes: 21.9;Spermatogonia: 19.6;Undifferentiated cells: 21.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Colon - Mitotic cells (Colon), Lung - Mitotic cells (Lung), Skin - Mitotic cells (Skin), Stomach - Mitotic cells (Stomach), Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA040830, HPA066481"	Enhanced		Approved	Nucleoli,Cytosol			No	Yes			"Cluster 16: Non-specific - Cell proliferation"	"Cluster 67: Lymphoid tissue & Bone marrow - Cell proliferation"	"Cluster 30: White matter - Myelination"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 52: Non-specific - Cell proliferation"		Cytosol	Nucleoli	"HPA040830: AB_10805830, HPA066481: "	"unprognostic (5.00e-2)"	"unprognostic (5.57e-2)"	"unprognostic (6.10e-2)"	"unprognostic (1.97e-1)"	"unprognostic (2.93e-1)"	"unprognostic (3.41e-2)"	"prognostic unfavorable (2.05e-4)"	"prognostic unfavorable (8.69e-4)"	"unprognostic (4.87e-2)"	"unprognostic (7.71e-2)"	"prognostic unfavorable (2.92e-5)"	"unprognostic (3.43e-2)"	"unprognostic (1.07e-12)"	"unprognostic (7.37e-2)"	"unprognostic (5.23e-1)"	"unprognostic (1.54e-2)"	"unprognostic (9.64e-2)"
ARHGAP11B	"B'-T, FAM7B1"	ENSG00000285077	"Rho GTPase activating protein 11B"	Q3KRB8	15	30624494-30649529	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	6	"bone marrow: 5.0;lymphoid tissue: 1.4"	"Cell type enhanced"	"Detected in many"		"Early spermatids: 9.1;Erythroid cells: 13.2;Extravillous trophoblasts: 15.9;Gastric mucus-secreting cells: 7.7;Plasma cells: 7.4"					"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"												HPA064479	Uncertain						NA	NA					"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 52: Non-specific - Cell proliferation"				"HPA064479: AB_2685272"																	
ARPIN	"C15orf38, MGC61550"	ENSG00000242498	"Actin related protein 2/3 complex inhibitor"	Q7Z6K5	15	89895006-89912952	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Late spermatids: 97.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	6	"classical monocyte: 5.3;intermediate monocyte: 2.9;myeloid DC: 4.5"	"Group enriched"	"Detected in many"	7	"dendritic cells: 4.5;monocytes: 5.3"	"Low cancer specificity"	"Detected in many"			"Breast - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA040513, HPA047173, HPA052278"	Uncertain						NA	NA			"Cluster 26: Monocytes - Plasma membrane proteins"	"Cluster 15: Pancreas - Proteolysis"	"Cluster 25: Non-specific - Transcription"	"Cluster 58: Non-specific - Nuclear processes"	"Cluster 63: Late spermatids - Spermatogenesis"	3			"HPA040513: AB_2677015, HPA047173: AB_2679969, HPA052278: AB_2681783"	"unprognostic (2.63e-1)"	"unprognostic (1.09e-1)"	"unprognostic (4.35e-2)"	"unprognostic (5.01e-2)"	"unprognostic (2.08e-2)"	"unprognostic (1.27e-1)"	"unprognostic (1.18e-1)"	"unprognostic (1.30e-1)"	"unprognostic (7.46e-2)"	"unprognostic (2.67e-3)"	"unprognostic (1.75e-2)"	"unprognostic (1.57e-1)"	"prognostic favorable (4.19e-4)"	"unprognostic (8.47e-2)"	"unprognostic (1.36e-1)"	"unprognostic (2.23e-1)"	"unprognostic (6.62e-3)"
