Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ABCD3	"PMP70, PXMP1, ZWS2"	ENSG00000117528	"ATP binding cassette subfamily D member 3"	P28288	1	94418389-94518666	"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters"	Transport	"Hydrolase, Translocase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 122.8"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Breast - Breast glandular cells, Lung - Alveolar cells type 2"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA032026, HPA032027, CAB032516, CAB075749"	Enhanced		Enhanced	Peroxisomes			NA	NA		12000	"Cluster 33: Non-specific - ATP binding"	"Cluster 37: Liver & Intestine - Lipid metabolism"	"Cluster 55: Non-specific - Transcription"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 3: Basal prostatic cells - Lipid metabolism"	3	Peroxisomes		"CAB032516: AB_2257637, CAB075749: AB_2665755, HPA032026: AB_2674117, HPA032027: AB_10602103"	"unprognostic (1.41e-2)"	"unprognostic (3.21e-1)"	"prognostic favorable (1.16e-5)"	"unprognostic (1.92e-1)"	"unprognostic (5.42e-2)"	"unprognostic (1.56e-1)"	"unprognostic (1.94e-2)"	"unprognostic (2.54e-2)"	"unprognostic (5.10e-2)"	"unprognostic (3.20e-2)"	"unprognostic (1.01e-1)"	"unprognostic (9.12e-2)"	"prognostic favorable (4.84e-5)"	"unprognostic (5.45e-2)"	"unprognostic (6.20e-2)"	"unprognostic (3.41e-1)"	"unprognostic (1.29e-1)"
ACOT7	"ACH1, ACT, BACH, CTE-II, hBACH, LACH1, MGC1126"	ENSG00000097021	"Acyl-CoA thioesterase 7"	O00154	1	6264269-6393767	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Fatty acid metabolism, Lipid metabolism"	"Hydrolase, Serine esterase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 141.6"	"Cell type enhanced"	"Detected in many"		"granulocytes: 178.0;Late spermatids: 160.2;Proximal enterocytes: 177.8;Proximal tubular cells: 237.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	5	"NK-cell: 40.3;plasmacytoid DC: 35.8"	"Group enriched"	"Detected in many"	5	"dendritic cells: 35.8;NK-cells: 40.3"	"Low cancer specificity"	"Detected in all"			"Colon - Colon enteroendocrine cells, Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA025735, HPA025762"	Enhanced		Supported	Nucleoplasm,Cytosol			No	No		26000	"Cluster 8: Plasmacytoid DCs - Unknown function"	"Cluster 5: Brain & Testis - Signal transduction"	"Cluster 1: Neurons - Mixed function"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 22: Proximal enterocytes - Digestion"	8	Cytosol	Nucleoplasm	"HPA025735: AB_1844523, HPA025762: AB_1844524"	"unprognostic (3.94e-2)"	"unprognostic (1.74e-1)"	"unprognostic (7.09e-2)"	"unprognostic (4.33e-2)"	"unprognostic (4.10e-2)"	"unprognostic (5.06e-2)"	"prognostic unfavorable (2.31e-5)"	"prognostic unfavorable (1.29e-4)"	"unprognostic (2.35e-2)"	"unprognostic (4.05e-2)"	"unprognostic (1.15e-1)"	"unprognostic (1.73e-1)"	"prognostic unfavorable (2.55e-6)"	"unprognostic (2.68e-2)"	"unprognostic (1.45e-1)"	"unprognostic (9.06e-2)"	"unprognostic (3.72e-2)"
ADPRS	"ADPRHL2, ARH3, FLJ20446"	ENSG00000116863	"ADP-ribosylserine hydrolase"	Q9NX46	1	36088892-36093932	"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins"	"DNA damage, DNA repair"	Hydrolase	"Disease variant, Neurodegeneration"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skin - Keratinocyte (other), Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA026641, HPA027104, HPA027141"	Approved		Enhanced	Nucleoplasm	"Intracellular and membrane"	Enzyme	NA	NA		54000	"Cluster 29: Non-specific - Unknown function"	"Cluster 14: Skeletal muscle - Muscle contraction"	"Cluster 30: White matter - Myelination"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 39: Non-specific - Basic cellular processes"	1	Nucleoplasm		"HPA026641: , HPA027104: AB_10601330, HPA027141: AB_1844619"	"unprognostic (3.22e-3)"	"unprognostic (5.10e-2)"	"unprognostic (2.95e-2)"	"unprognostic (1.61e-2)"	"unprognostic (5.98e-2)"	"unprognostic (2.09e-1)"	"prognostic unfavorable (2.10e-7)"	"unprognostic (3.71e-2)"	"unprognostic (2.63e-1)"	"unprognostic (5.34e-2)"	"unprognostic (3.17e-2)"	"unprognostic (7.80e-2)"	"prognostic unfavorable (3.71e-4)"	"unprognostic (4.37e-2)"	"unprognostic (9.31e-2)"	"unprognostic (3.65e-2)"	"unprognostic (4.74e-2)"
AGO3	"EIF2C3, FLJ12765, hAGO3"	ENSG00000126070	"Argonaute RISC catalytic component 3"	Q9H9G7	1	35930718-36072500	"Enzymes, Predicted intracellular proteins"	"RNA-mediated gene silencing, Translation regulation"	"Endonuclease, Hydrolase, Nuclease, Ribonucleoprotein, RNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Oligodendrocytes: 145.0"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA048342, HPA067849, HPA075436"	Uncertain		Supported	"Nucleoplasm,Cytosol,Cytoplasmic bodies"			NA	NA			"Cluster 36: Eosinophils - Protein ubiquitination"	"Cluster 40: Non-specific - Transcription"	"Cluster 11: White matter - Signal transduction"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 55: Non-specific - Transcription"	7	"Cytoplasmic bodies"	"Nucleoplasm, Cytosol"	"HPA048342: AB_2680365, HPA067849: , HPA075436: AB_2686750"	"unprognostic (4.10e-2)"	"unprognostic (7.10e-2)"	"unprognostic (4.94e-2)"	"prognostic unfavorable (5.70e-4)"	"unprognostic (1.89e-2)"	"unprognostic (2.12e-2)"	"unprognostic (4.39e-4)"	"unprognostic (5.14e-2)"	"unprognostic (2.37e-3)"	"unprognostic (1.30e-1)"	"unprognostic (4.97e-2)"	"unprognostic (2.96e-2)"	"unprognostic (9.28e-3)"	"unprognostic (1.61e-1)"	"unprognostic (4.45e-2)"	"unprognostic (9.06e-2)"	"unprognostic (1.81e-1)"
AK2		ENSG00000004455	"Adenylate kinase 2"	P54819	1	33007986-33080996	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"		"Kinase, Transferase"	"Disease variant, SCID"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Proximal tubular cells: 405.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA018479, CAB079913"	Approved		Approved	Mitochondria			NA	NA		1100000	"Cluster 29: Non-specific - Unknown function"	"Cluster 55: Kidney & Intestine - Metabolism"	"Cluster 6: Non-specific - Immune response"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	7	Mitochondria		"CAB079913: AB_2546087, HPA018479: AB_1844676"	"prognostic favorable (4.37e-4)"	"unprognostic (3.25e-2)"	"unprognostic (2.80e-2)"	"prognostic unfavorable (8.65e-4)"	"unprognostic (3.16e-2)"	"unprognostic (8.21e-2)"	"prognostic unfavorable (9.32e-4)"	"unprognostic (7.86e-3)"	"unprognostic (1.85e-2)"	"unprognostic (1.28e-1)"	"prognostic unfavorable (6.40e-4)"	"unprognostic (4.95e-2)"	"unprognostic (8.33e-3)"	"unprognostic (9.56e-3)"	"unprognostic (2.71e-1)"	"unprognostic (1.40e-1)"	"unprognostic (5.40e-3)"
AKIRIN1	"C1orf108, FLJ12666"	ENSG00000174574	"Akirin 1"	Q9H9L7	1	38991276-39006059	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Group enriched"	"Detected in all"	8	"Early spermatids: 1097.7;Late spermatids: 1731.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA051871	Approved		Approved	"Nucleoplasm,Nuclear membrane"			NA	NA			"Cluster 21: Neutrophils - Unknown function"	"Cluster 4: Testis - Basic cellular processes"	"Cluster 27: Non-specific - Mixed function"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 11: Late spermatids - Unknown function"	1	Nucleoplasm	"Nuclear membrane"	"HPA051871: AB_2681646"	"unprognostic (1.16e-1)"	"unprognostic (2.13e-2)"	"unprognostic (1.05e-1)"	"unprognostic (5.35e-3)"	"unprognostic (1.40e-1)"	"unprognostic (1.39e-3)"	"prognostic unfavorable (5.39e-7)"	"unprognostic (3.53e-1)"	"unprognostic (1.44e-1)"	"unprognostic (2.51e-2)"	"unprognostic (9.49e-3)"	"unprognostic (1.47e-2)"	"unprognostic (3.89e-2)"	"unprognostic (1.22e-1)"	"unprognostic (7.13e-2)"	"unprognostic (3.77e-3)"	"unprognostic (5.17e-2)"
AKR1A1	"ALR, DD3"	ENSG00000117448	"Aldo-keto reductase family 1 member A1"	P14550	1	45550543-45570049	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"	"Lipid metabolism"	Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Proximal enterocytes: 926.7;Proximal tubular cells: 1034.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB006246, HPA017919, HPA019649, HPA027734"	Approved		Supported	Nucleoplasm,Cytosol			NA	NA		7600000	"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 55: Kidney & Intestine - Metabolism"	"Cluster 21: Non-specific - Metabolism"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 22: Proximal enterocytes - Digestion"	3	Cytosol	Nucleoplasm	"CAB006246: AB_425840, HPA017919: AB_1844695, HPA019649: AB_1844696, HPA027734: AB_10600976"	"unprognostic (1.73e-1)"	"prognostic favorable (2.66e-6)"	"unprognostic (4.03e-1)"	"prognostic favorable (2.92e-4)"	"unprognostic (1.17e-1)"	"unprognostic (1.77e-2)"	"unprognostic (6.54e-3)"	"unprognostic (1.31e-3)"	"unprognostic (2.52e-1)"	"unprognostic (1.24e-1)"	"unprognostic (1.83e-1)"	"unprognostic (8.43e-2)"	"unprognostic (4.51e-2)"	"unprognostic (1.56e-2)"	"unprognostic (2.46e-1)"	"unprognostic (2.89e-2)"	"unprognostic (4.57e-2)"
AKR7A2	AFAR	ENSG00000053371	"Aldo-keto reductase family 7 member A2"	O43488	1	19303965-19312144	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"	"Lipid metabolism"	Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Proximal enterocytes: 290.8;Proximal tubular cells: 522.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"												"CAB032587, CAB032841, HPA064638"	Enhanced		Supported	"Golgi apparatus,Cytosol"			NA	NA		950000	"Cluster 13: Non-specific - Mitochondria"	"Cluster 60: Choroid plexus - Transmembrane transport"	"Cluster 21: Non-specific - Metabolism"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	4	Cytosol	"Golgi apparatus"	"CAB032587: AB_673379, CAB032841: AB_2224545, HPA064638: AB_2685307"	"unprognostic (1.06e-1)"	"unprognostic (3.48e-2)"	"unprognostic (7.23e-2)"	"unprognostic (5.76e-2)"	"unprognostic (9.92e-2)"	"unprognostic (1.09e-1)"	"unprognostic (1.14e-2)"	"unprognostic (3.14e-3)"	"unprognostic (1.99e-1)"	"unprognostic (2.50e-2)"	"unprognostic (5.11e-2)"	"unprognostic (7.11e-2)"	"prognostic favorable (2.67e-4)"	"unprognostic (3.72e-2)"	"unprognostic (8.53e-2)"	"unprognostic (1.01e-1)"	"prognostic unfavorable (8.59e-4)"
ALG14	MGC19780	ENSG00000172339	"ALG14 UDP-N-acetylglucosaminyltransferase subunit"	Q96F25	1	94974405-95072951	"Disease related genes, Human disease related genes, Metabolic proteins, Predicted membrane proteins"			"Congenital myasthenic syndrome, Disease variant, Epilepsy, Intellectual disability, Neurodegeneration"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Adipose visceral - Adipocytes (Visceral), Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA031829	Approved		Approved	Nucleoplasm,Nucleoli			NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 68: Non-specific - Protein processing"	"Cluster 48: Non-specific - Mixed function"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 77: Plasma cells - Protein processing"		Nucleoli	Nucleoplasm	"HPA031829: AB_2674062"	"unprognostic (7.79e-2)"	"unprognostic (3.59e-2)"	"unprognostic (1.51e-3)"	"unprognostic (1.75e-3)"	"unprognostic (1.36e-1)"	"unprognostic (6.56e-2)"	"unprognostic (4.00e-1)"	"unprognostic (2.17e-2)"	"unprognostic (3.18e-1)"	"unprognostic (2.01e-1)"	"unprognostic (7.79e-2)"	"unprognostic (1.15e-1)"	"unprognostic (1.24e-1)"	"unprognostic (9.55e-2)"	"unprognostic (6.01e-2)"	"unprognostic (4.99e-2)"	"unprognostic (1.93e-1)"
AMPD2	SPG63	ENSG00000116337	"Adenosine monophosphate deaminase 2"	Q01433	1	109616104-109632051	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"	"Nucleotide metabolism"	Hydrolase	"Disease variant, Hereditary spastic paraplegia, Neurodegeneration"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"choroid plexus: 51.4"	"Cell type enhanced"	"Detected in all"		"monocytes: 176.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	4	"classical monocyte: 19.4;eosinophil: 19.3;intermediate monocyte: 40.7;myeloid DC: 18.9;neutrophil: 61.2;non-classical monocyte: 44.8"	"Group enriched"	"Detected in all"	5	"dendritic cells: 18.9;granulocytes: 61.2;monocytes: 44.8"	"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA027137, HPA045760"	Approved		Enhanced	Cytosol			NA	NA		230000	"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 60: Choroid plexus - Transmembrane transport"	"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 37: Non-specific - mRNA processing"	"Cluster 29: Monocytes - Innate immune response"	3	Cytosol		"HPA027137: AB_2672129, HPA045760: AB_2679443"	"unprognostic (2.78e-2)"	"unprognostic (1.21e-1)"	"unprognostic (1.50e-1)"	"unprognostic (1.43e-3)"	"unprognostic (9.01e-2)"	"unprognostic (5.25e-2)"	"unprognostic (3.91e-3)"	"unprognostic (1.71e-1)"	"unprognostic (4.02e-1)"	"unprognostic (1.23e-1)"	"unprognostic (8.10e-3)"	"unprognostic (1.50e-1)"	"prognostic unfavorable (3.78e-10)"	"unprognostic (9.16e-2)"	"unprognostic (2.03e-1)"	"unprognostic (1.35e-2)"	"unprognostic (1.60e-1)"
