Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
AAAS		ENSG00000094914	"Aladin WD repeat nucleoporin"	Q9NRG9	12	53307456-53324864	"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters"	"mRNA transport, Protein transport, Translocation, Transport"		"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA040086	Approved		Approved	"Nuclear membrane,Centrosome,Cytosol"			NA	NA			"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 78: Testis - Transcription"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 38: Non-specific - Transcription"	"Cluster 15: Non-specific - Mixed function"		"Nuclear membrane"	"Centrosome, Cytosol"	"HPA040086: AB_10805602"	"unprognostic (1.53e-1)"	"unprognostic (1.24e-1)"	"unprognostic (1.83e-1)"	"unprognostic (1.81e-2)"	"unprognostic (1.76e-1)"	"unprognostic (2.64e-1)"	"unprognostic (1.51e-3)"	"unprognostic (1.70e-1)"	"unprognostic (4.34e-1)"	"unprognostic (1.00e-2)"	"unprognostic (1.57e-2)"	"unprognostic (6.64e-2)"	"prognostic unfavorable (2.93e-4)"	"unprognostic (1.95e-1)"	"unprognostic (9.82e-2)"	"unprognostic (2.53e-1)"	"unprognostic (7.44e-2)"
ACAD10	MGC5601	ENSG00000111271	"Acyl-CoA dehydrogenase family member 10"	Q6JQN1	12	111686053-111757107	"Metabolic proteins, Predicted intracellular proteins"		Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes"	"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			HPA067222	Uncertain						NA	NA			"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 55: Kidney & Intestine - Metabolism"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 38: Non-specific - Transcription"	"Cluster 55: Non-specific - Transcription"				"HPA067222: AB_2685805"	"unprognostic (8.45e-2)"	"unprognostic (1.36e-2)"	"unprognostic (1.12e-1)"	"unprognostic (2.15e-3)"	"unprognostic (6.01e-2)"	"unprognostic (5.74e-2)"	"unprognostic (1.38e-1)"	"unprognostic (1.38e-2)"	"unprognostic (1.56e-2)"	"unprognostic (1.68e-2)"	"unprognostic (6.21e-3)"	"unprognostic (6.21e-2)"	"prognostic favorable (3.71e-6)"	"unprognostic (2.37e-2)"	"unprognostic (5.81e-2)"	"unprognostic (6.45e-2)"	"unprognostic (4.87e-2)"
ACTR6	"ARP6, FLJ13433"	ENSG00000075089	"Actin related protein 6"	Q9GZN1	12	100199122-100241865	"Predicted intracellular proteins"	"Transcription, Transcription regulation"	"Activator, Repressor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Early spermatids: 145.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA038587, HPA038588"	Uncertain		Approved	"Plasma membrane,Cytosol"			No	No			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 16: Non-specific - Transcription"	"Cluster 27: Non-specific - Mixed function"	"Cluster 38: Non-specific - Transcription"	"Cluster 15: Non-specific - Mixed function"	2	"Plasma membrane, Cytosol"		"HPA038587: AB_10670781, HPA038588: AB_10672719"	"unprognostic (1.24e-2)"	"unprognostic (8.43e-3)"	"unprognostic (1.81e-1)"	"unprognostic (1.14e-1)"	"unprognostic (1.70e-1)"	"unprognostic (1.24e-2)"	"prognostic unfavorable (7.70e-9)"	"unprognostic (4.11e-2)"	"unprognostic (1.09e-1)"	"unprognostic (1.05e-1)"	"unprognostic (6.98e-2)"	"unprognostic (3.99e-1)"	"unprognostic (5.32e-2)"	"unprognostic (4.30e-2)"	"unprognostic (3.22e-1)"	"unprognostic (6.67e-3)"	"unprognostic (3.40e-2)"
ADIPOR2	"ACDCR2, PAQR2"	ENSG00000006831	"Adiponectin receptor 2"	Q86V24	12	1688574-1788674	"Predicted membrane proteins, Transporters"	"Fatty acid metabolism, Lipid metabolism"	Receptor		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Oligodendrocytes: 298.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA043737	Approved						NA	NA			"Cluster 45: Eosinophils - Unknown function"	"Cluster 9: Oligodendrocytes - Myelination"	"Cluster 11: White matter - Signal transduction"	"Cluster 38: Non-specific - Transcription"	"Cluster 51: Oligodendrocytes - Unknown function"	1			"HPA043737: AB_10964205"	"unprognostic (1.52e-1)"	"unprognostic (2.11e-1)"	"unprognostic (2.44e-1)"	"unprognostic (3.37e-2)"	"unprognostic (2.73e-1)"	"unprognostic (1.34e-1)"	"unprognostic (5.33e-2)"	"unprognostic (7.66e-3)"	"unprognostic (4.86e-2)"	"unprognostic (1.61e-1)"	"unprognostic (5.34e-3)"	"unprognostic (2.29e-2)"	"unprognostic (1.18e-2)"	"unprognostic (1.15e-1)"	"unprognostic (9.79e-2)"	"unprognostic (2.00e-2)"	"unprognostic (5.85e-2)"
AEBP2	MGC17922	ENSG00000139154	"AE binding protein 2"	Q6ZN18	12	19404045-19720801	"Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Chromatin regulator, DNA-binding, Repressor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA020893, HPA022282"	Uncertain		Enhanced	Nucleoplasm			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 16: Non-specific - Transcription"	"Cluster 29: Forebrain - Mixed function"	"Cluster 38: Non-specific - Transcription"	"Cluster 12: Squamous epithelial cells - Keratinization"	6	Nucleoplasm		"HPA020893: AB_2670528, HPA022282: AB_2670931"	"unprognostic (3.28e-1)"	"unprognostic (1.77e-1)"	"unprognostic (2.29e-1)"	"unprognostic (3.16e-2)"	"unprognostic (2.74e-1)"	"unprognostic (5.17e-2)"	"prognostic unfavorable (3.24e-4)"	"unprognostic (9.15e-2)"	"unprognostic (4.56e-2)"	"unprognostic (5.19e-3)"	"unprognostic (1.87e-1)"	"unprognostic (3.45e-2)"	"unprognostic (1.68e-1)"	"unprognostic (7.92e-2)"	"unprognostic (1.71e-1)"	"unprognostic (3.02e-1)"	"unprognostic (1.47e-1)"
AKAP3	"AKAP110, CT82, FSP95, SOB1"	ENSG00000111254	"A-kinase anchoring protein 3"	O75969	12	4615508-4649051	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	23	"testis: 97.2"	"Group enriched"	"Detected in some"	23	"Early spermatids: 592.0;Late spermatids: 529.7"	"Cancer enriched"	"Detected in many"	6	"testis cancer: 6.7"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	5	"Brain cancer: 5.7;testis cancer: 2.5"	"Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA039765, HPA073296"	Enhanced						NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 42: Testis - Spermatogenesis"	"Cluster 13: Oligodendrocytes - Mixed function"	"Cluster 38: Non-specific - Transcription"	"Cluster 11: Late spermatids - Unknown function"	3			"HPA039765: AB_10795113, HPA073296: "	"unprognostic (2.89e-2)"	"unprognostic (2.89e-1)"	"unprognostic (5.85e-2)"	"unprognostic (2.36e-2)"	"unprognostic (2.69e-1)"	"unprognostic (1.66e-1)"	"unprognostic (6.88e-2)"	"unprognostic (7.03e-3)"	"unprognostic (8.73e-3)"	"unprognostic (5.81e-3)"	"unprognostic (3.08e-1)"	"unprognostic (2.90e-2)"	"unprognostic (8.07e-6)"	"unprognostic (3.22e-3)"	"unprognostic (3.21e-1)"	"unprognostic (3.02e-2)"	"unprognostic (1.92e-1)"
ALG10	"ALG10A, DIE2, FLJ14751"	ENSG00000139133	"ALG10 alpha-1,2-glucosyltransferase"	Q5BKT4	12	34022468-34029694	"Enzymes, Metabolic proteins, Predicted membrane proteins"		"Glycosyltransferase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Cone photoreceptor cells: 11.9;Spermatocytes: 12.4"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes, Testis - Spermatogonia"									"HPA043329, HPA063387"	Approved		Approved	"Endoplasmic reticulum"			NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 40: Non-specific - Transcription"	"Cluster 55: Non-specific - Transcription"	"Cluster 38: Non-specific - Transcription"	"Cluster 39: Non-specific - Basic cellular processes"	5	"Endoplasmic reticulum"		"HPA043329: AB_2678432, HPA063387: AB_2685000"	"unprognostic (1.71e-1)"	"unprognostic (4.98e-2)"	"unprognostic (3.16e-3)"	"unprognostic (2.80e-2)"	"unprognostic (9.23e-2)"	"unprognostic (3.49e-2)"	"unprognostic (5.88e-4)"	"unprognostic (2.13e-1)"	"unprognostic (1.73e-2)"	"unprognostic (8.01e-2)"	"unprognostic (5.41e-2)"	"unprognostic (1.16e-1)"	"unprognostic (9.29e-2)"	"unprognostic (8.99e-2)"	"unprognostic (1.53e-1)"	"unprognostic (2.43e-1)"	"unprognostic (6.45e-2)"
ALG10B	KCR1	ENSG00000175548	"ALG10 alpha-1,2-glucosyltransferase B"	Q5I7T1	12	38316762-38329721	"Enzymes, Metabolic proteins, Predicted membrane proteins"		"Glycosyltransferase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"												"HPA043329, HPA063387"	Approved		Approved	"Endoplasmic reticulum"			NA	NA			"Cluster 9: T-regs - Cell cycle regulation"	"Cluster 40: Non-specific - Transcription"	"Cluster 55: Non-specific - Transcription"	"Cluster 38: Non-specific - Transcription"	"Cluster 24: Cytotrophoblasts - Mitochondria"	2	"Endoplasmic reticulum"		"HPA043329: AB_2678432, HPA063387: AB_2685000"	"unprognostic (4.55e-2)"	"unprognostic (1.01e-1)"	"unprognostic (2.32e-1)"	"unprognostic (1.25e-1)"	"unprognostic (1.79e-1)"	"unprognostic (3.01e-1)"	"unprognostic (4.43e-2)"	"unprognostic (8.58e-2)"	"unprognostic (7.40e-2)"	"unprognostic (8.40e-2)"	"unprognostic (1.17e-1)"	"unprognostic (2.05e-2)"	"unprognostic (1.91e-1)"	"unprognostic (3.30e-3)"	"unprognostic (2.63e-1)"	"unprognostic (1.93e-1)"	"unprognostic (2.28e-1)"
ALKBH2	"ABH2, MGC90512"	ENSG00000189046	"AlkB homolog 2, alpha-ketoglutarate dependent dioxygenase"	Q6NS38	12	109088188-109093631	"Enzymes, Predicted intracellular proteins"	"DNA damage, DNA repair"	"Dioxygenase, Oxidoreductase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Oocytes: 81.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB011198, HPA045392, HPA051976"	Approved		Enhanced	Nucleoplasm			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 66: Non-specific - Transcription"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 38: Non-specific - Transcription"	"Cluster 39: Non-specific - Basic cellular processes"	2	Nucleoplasm		"CAB011198: AB_261971, HPA045392: AB_2679309, HPA051976: AB_2681680"	"prognostic favorable (6.67e-5)"	"unprognostic (3.66e-3)"	"unprognostic (1.08e-1)"	"unprognostic (4.64e-2)"	"unprognostic (4.55e-2)"	"unprognostic (4.71e-2)"	"unprognostic (1.69e-1)"	"unprognostic (9.60e-2)"	"unprognostic (3.63e-1)"	"unprognostic (1.85e-1)"	"unprognostic (6.39e-2)"	"unprognostic (6.43e-3)"	"prognostic unfavorable (1.41e-5)"	"unprognostic (1.01e-2)"	"unprognostic (7.88e-2)"	"unprognostic (6.24e-2)"	"prognostic favorable (8.67e-4)"
ANAPC5	APC5	ENSG00000089053	"Anaphase promoting complex subunit 5"	Q9UJX4	12	121308245-121399896	"Predicted intracellular proteins"	"Cell cycle, Cell division, Mitosis, Ubl conjugation pathway"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA039457, HPA039801"	Supported		Approved	Nucleoplasm			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 38: Non-specific - Transcription"	"Cluster 61: Plasma cells - Immunoglobulins & histones"	1	Nucleoplasm		"HPA039457: AB_10795676, HPA039801: AB_2676687"	"unprognostic (3.41e-1)"	"unprognostic (1.16e-3)"	"unprognostic (5.37e-2)"	"unprognostic (7.24e-3)"	"unprognostic (5.35e-3)"	"unprognostic (1.18e-2)"	"prognostic unfavorable (2.31e-5)"	"unprognostic (1.63e-1)"	"unprognostic (6.91e-2)"	"unprognostic (7.85e-2)"	"unprognostic (1.93e-3)"	"unprognostic (4.94e-2)"	"prognostic unfavorable (2.01e-9)"	"unprognostic (1.79e-1)"	"unprognostic (1.79e-1)"	"unprognostic (6.87e-2)"	"unprognostic (3.28e-1)"
