Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
AAMP		ENSG00000127837	"Angio associated migratory cell protein"	Q13685	2	218264129-218270178	"Plasma proteins, Predicted intracellular proteins"	"Angiogenesis, Differentiation"	"Developmental protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB017717, HPA031868"	Approved		Supported	Microtubules,Cytosol			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 66: Non-specific - Transcription"	"Cluster 27: Non-specific - Mixed function"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 15: Non-specific - Mixed function"	2	Microtubules	Cytosol	"CAB017717: , HPA031868: AB_2674078"	"unprognostic (1.57e-1)"	"unprognostic (6.12e-2)"	"unprognostic (8.11e-3)"	"prognostic unfavorable (1.62e-4)"	"unprognostic (1.39e-2)"	"unprognostic (5.04e-2)"	"prognostic unfavorable (4.94e-7)"	"unprognostic (8.94e-2)"	"unprognostic (7.79e-2)"	"unprognostic (1.39e-1)"	"unprognostic (1.23e-1)"	"unprognostic (4.22e-2)"	"unprognostic (5.51e-2)"	"unprognostic (1.23e-3)"	"unprognostic (5.26e-2)"	"unprognostic (1.92e-1)"	"unprognostic (9.09e-2)"
ABI2	"ABI-2, ABI2B, AblBP3, AIP-1, argBPIA, SSH3BP2"	ENSG00000138443	"Abl interactor 2"	Q9NYB9	2	203328280-203447728	"Predicted intracellular proteins"	"Host-virus interaction, Neurogenesis"		"Disease variant, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Excitatory neurons: 194.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA070567	Enhanced		Supported	Nucleoplasm,Vesicles,Cytosol			NA	NA			"Cluster 8: Plasmacytoid DCs - Unknown function"	"Cluster 64: Neuronal - Transcription"	"Cluster 33: Neurons - Mixed function"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 9: Endometrial stromal cells - Transcription"	49	Nucleoplasm	"Vesicles, Cytosol"	"HPA070567: AB_2686281"	"unprognostic (5.26e-3)"	"unprognostic (5.26e-3)"	"unprognostic (1.86e-1)"	"unprognostic (4.11e-3)"	"unprognostic (2.13e-1)"	"unprognostic (1.97e-2)"	"unprognostic (1.81e-3)"	"unprognostic (7.05e-2)"	"unprognostic (8.03e-2)"	"unprognostic (8.56e-3)"	"unprognostic (6.19e-3)"	"unprognostic (1.95e-1)"	"unprognostic (4.47e-2)"	"unprognostic (4.24e-2)"	"unprognostic (2.94e-1)"	"unprognostic (9.21e-2)"	"unprognostic (1.73e-1)"
ACP1	"HAAP, LMW-PTP, LMWPTP"	ENSG00000143727	"Acid phosphatase 1"	P24666	2	264140-278283	"Enzymes, Plasma proteins, Predicted intracellular proteins"		"Hydrolase, Protein phosphatase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Group enriched"	"Detected in all"	4	"Early spermatids: 628.7;Late spermatids: 2305.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA016754	Approved		Approved	Nucleoplasm,Cytosol			NA	NA		2000000	"Cluster 5: Non-specific - Cell proliferation"	"Cluster 68: Non-specific - Protein processing"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 11: Late spermatids - Unknown function"		Nucleoplasm	Cytosol	"HPA016754: AB_1844505"	"unprognostic (1.15e-1)"	"unprognostic (1.36e-1)"	"unprognostic (1.37e-2)"	"unprognostic (6.25e-3)"	"unprognostic (1.06e-2)"	"unprognostic (1.43e-1)"	"prognostic unfavorable (6.67e-6)"	"unprognostic (2.45e-1)"	"prognostic unfavorable (3.04e-4)"	"unprognostic (9.72e-3)"	"unprognostic (4.89e-2)"	"unprognostic (2.71e-2)"	"unprognostic (7.10e-2)"	"unprognostic (2.88e-2)"	"unprognostic (3.39e-2)"	"unprognostic (1.92e-1)"	"unprognostic (2.44e-2)"
ACTR1B	"Arp1B, CTRN2"	ENSG00000115073	"Actin related protein 1B"	P42025	2	97655939-97664044	"Plasma proteins, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA047443			Approved	Microtubules			NA	NA		49000	"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 79: Non-specific - Transcription"	"Cluster 14: Neurons - Synaptic function"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 14: Langerhans cells - Innate immune response"	3	Microtubules		"HPA047443: AB_2680049"	"unprognostic (5.26e-2)"	"unprognostic (8.91e-3)"	"unprognostic (2.83e-3)"	"unprognostic (2.67e-1)"	"unprognostic (2.96e-1)"	"unprognostic (2.82e-1)"	"unprognostic (3.68e-3)"	"unprognostic (1.37e-2)"	"unprognostic (1.60e-2)"	"unprognostic (7.84e-2)"	"unprognostic (8.21e-2)"	"unprognostic (6.29e-2)"	"unprognostic (3.42e-2)"	"unprognostic (2.78e-1)"	"unprognostic (2.89e-2)"	"unprognostic (4.58e-2)"	"prognostic favorable (4.69e-4)"
ACTR2	ARP2	ENSG00000138071	"Actin related protein 2"	P61160	2	65227788-65271253	"Plasma proteins, Predicted intracellular proteins"		Actin-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"monocytes: 777.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB005083, HPA015050"	Approved		Approved	Cytosol			NA	NA		35000000	"Cluster 41: Basophils - Unknown function"	"Cluster 36: Lymphoid tissue - Cytokine signaling"	"Cluster 14: Neurons - Synaptic function"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 74: Neutrophils - Degranulation"	2	Cytosol		"CAB005083: AB_2221848, HPA015050: AB_1844556"	"unprognostic (2.23e-1)"	"unprognostic (1.15e-3)"	"unprognostic (3.89e-2)"	"unprognostic (2.52e-2)"	"unprognostic (1.63e-1)"	"unprognostic (2.10e-2)"	"prognostic unfavorable (4.50e-4)"	"unprognostic (3.88e-2)"	"unprognostic (3.16e-2)"	"unprognostic (7.06e-2)"	"unprognostic (1.16e-2)"	"unprognostic (8.59e-2)"	"unprognostic (2.36e-3)"	"unprognostic (3.18e-2)"	"unprognostic (4.35e-2)"	"unprognostic (2.15e-2)"	"unprognostic (2.03e-2)"
ACTR3	ARP3	ENSG00000115091	"Actin related protein 3"	P61158	2	113890063-113962596	"Plasma proteins, Predicted intracellular proteins"	"Cilium biogenesis/degradation"	Actin-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB005085, HPA047016, HPA051683"	Approved						NA	NA		25000000	"Cluster 40: Monocytes - Innate immune response"	"Cluster 36: Lymphoid tissue - Cytokine signaling"	"Cluster 21: Non-specific - Metabolism"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 14: Langerhans cells - Innate immune response"	9			"CAB005085: AB_2289106, HPA047016: AB_2679903, HPA051683: AB_2681573"	"unprognostic (7.28e-2)"	"prognostic unfavorable (6.52e-5)"	"unprognostic (2.03e-2)"	"unprognostic (1.01e-3)"	"unprognostic (1.14e-1)"	"unprognostic (1.05e-2)"	"prognostic unfavorable (7.76e-5)"	"unprognostic (9.27e-3)"	"unprognostic (1.63e-1)"	"unprognostic (2.50e-2)"	"unprognostic (2.74e-2)"	"unprognostic (1.56e-1)"	"prognostic unfavorable (3.81e-5)"	"unprognostic (2.57e-1)"	"unprognostic (2.54e-2)"	"unprognostic (3.44e-2)"	"unprognostic (4.44e-1)"
ACVR1	"ACVR1A, ACVRLK2, ALK2, SKR1"	ENSG00000115170	"Activin A receptor type 1"	Q04771	2	157736251-157876330	"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"		"Kinase, Receptor, Serine/threonine-protein kinase, Transferase"	"Cancer-related genes, Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Microglial cells: 102.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"T-reg: 5.6"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA007505, HPA046514"	Approved		Uncertain	Nucleoli,Cytosol			NA	NA			"Cluster 9: T-regs - Cell cycle regulation"	"Cluster 62: Connective tissue - ECM organization"	"Cluster 42: Choroid plexus - Mitochondria"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 53: Fibroblasts - ECM organization"		Nucleoli	Cytosol	"HPA007505: AB_1844752, HPA046514: AB_2732526"	"unprognostic (6.99e-2)"	"unprognostic (3.32e-2)"	"unprognostic (3.02e-1)"	"unprognostic (1.19e-2)"	"unprognostic (2.73e-1)"	"unprognostic (6.09e-2)"	"unprognostic (3.66e-3)"	"unprognostic (1.08e-1)"	"unprognostic (3.99e-1)"	"unprognostic (3.20e-1)"	"unprognostic (2.65e-2)"	"unprognostic (4.29e-2)"	"unprognostic (2.42e-1)"	"unprognostic (3.43e-3)"	"unprognostic (3.17e-1)"	"unprognostic (1.76e-2)"	"prognostic unfavorable (5.17e-4)"
ADCY3	AC3	ENSG00000138031	"Adenylate cyclase 3"	O60266	2	24819169-24920237	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	"cAMP biosynthesis, Olfaction, Sensory transduction"	"Calmodulin-binding, Lyase"	Obesity	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Endometrial stromal cells: 41.5;Leydig cells: 60.4;Sertoli cells: 46.2;Smooth muscle cells: 66.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Colon - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			CAB010223	Approved						NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 62: Connective tissue - ECM organization"	"Cluster 33: Neurons - Mixed function"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 48: Smooth muscle cells - Signal transduction"				"CAB010223: AB_630839"	"unprognostic (3.05e-1)"	"unprognostic (1.10e-1)"	"unprognostic (4.91e-2)"	"unprognostic (1.39e-3)"	"unprognostic (5.01e-2)"	"unprognostic (7.66e-2)"	"unprognostic (1.28e-1)"	"unprognostic (6.06e-2)"	"unprognostic (8.43e-2)"	"unprognostic (6.89e-2)"	"unprognostic (8.22e-3)"	"unprognostic (2.52e-1)"	"prognostic unfavorable (1.32e-9)"	"unprognostic (3.74e-2)"	"unprognostic (5.56e-2)"	"unprognostic (1.11e-1)"	"unprognostic (8.55e-3)"
AGAP1	"CENTG2, GGAP1, KIAA1099"	ENSG00000157985	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"	Q9UPQ3	2	235494043-236131793	"Plasma proteins, Predicted intracellular proteins"	"Protein transport, Transport"	"GTPase activation"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"retina: 45.4"	"Group enriched"	"Detected in many"	4	"Oligodendrocyte precursor cells: 1349.4;Oligodendrocytes: 928.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Liver - Vascular Endothelial cells, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"										NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 17: Neuronal - Synaptic function"	"Cluster 26: Oligodendrocytes - Mixed function"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 76: Oligodendrocyte precursor - Unknown function"	2				"unprognostic (1.69e-1)"	"unprognostic (2.32e-2)"	"unprognostic (3.42e-1)"	"unprognostic (5.43e-2)"	"unprognostic (1.19e-1)"	"unprognostic (4.80e-2)"	"prognostic unfavorable (2.60e-5)"	"unprognostic (1.36e-1)"	"unprognostic (6.91e-2)"	"prognostic unfavorable (9.75e-4)"	"unprognostic (1.46e-1)"	"unprognostic (2.10e-1)"	"prognostic favorable (6.52e-5)"	"unprognostic (5.56e-2)"	"unprognostic (2.44e-2)"	"unprognostic (6.32e-2)"	"unprognostic (1.32e-2)"
AGBL5	"CCP5, FLJ21839"	ENSG00000084693	"AGBL carboxypeptidase 5"	Q8NDL9	2	27042364-27070622	"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins"		"Carboxypeptidase, Hydrolase, Metalloprotease, Protease"	"Disease variant, Retinitis pigmentosa"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in all"	4	"parathyroid gland: 48.3;testis: 187.3"	"Group enriched"	"Detected in many"	6	"Early spermatids: 344.6;Late spermatids: 336.1;Spermatocytes: 129.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA030981	Uncertain		Supported	"Microtubules,Cytokinetic bridge,Cytosol"			Yes	No			"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 24: Parathyroid gland - Vesicular transport"	"Cluster 42: Choroid plexus - Mitochondria"	"Cluster 26: Non-specific - Mitochondria & RNA binding"	"Cluster 31: Spermatocytes - Spermatogenesis"		"Cytokinetic bridge"	"Microtubules, Cytosol"	"HPA030981: AB_10611673"	"unprognostic (1.29e-2)"	"unprognostic (8.70e-2)"	"unprognostic (2.26e-1)"	"unprognostic (3.13e-3)"	"unprognostic (1.95e-1)"	"unprognostic (1.07e-1)"	"prognostic unfavorable (6.87e-5)"	"unprognostic (1.86e-1)"	"unprognostic (4.34e-1)"	"unprognostic (6.20e-2)"	"unprognostic (1.28e-1)"	"unprognostic (1.20e-1)"	"unprognostic (3.41e-2)"	"unprognostic (5.56e-2)"	"unprognostic (2.05e-1)"	"unprognostic (1.69e-2)"	"unprognostic (4.50e-2)"
