Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ABTB2	"ABTB2A, BTBD22, DKFZP586C1619"	ENSG00000166016	"Ankyrin repeat and BTB domain containing 2"	Q8N961	11	34150987-34358010	"Metabolic proteins, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 21.9"	"Cell type enhanced"	"Detected in many"		"Oligodendrocyte precursor cells: 47.2;Oligodendrocytes: 117.4;Syncytiotrophoblasts: 33.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	13	"eosinophil: 5.0;plasmacytoid DC: 1.6"	"Group enriched"	"Detected in many"	14	"dendritic cells: 1.6;granulocytes: 5.0"	"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA020065, HPA030699"	Approved		Supported	Nucleoplasm,Vesicles			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 45: Non-specific - Mixed function"	"Cluster 54: Non-specific - Transcription"	"Cluster 51: Oligodendrocytes - Unknown function"		Nucleoplasm	Vesicles	"HPA020065: AB_1844459, HPA030699: AB_2673576"	"unprognostic (3.00e-1)"	"prognostic unfavorable (5.70e-5)"	"unprognostic (2.61e-1)"	"unprognostic (9.09e-2)"	"unprognostic (3.17e-2)"	"unprognostic (2.40e-2)"	"unprognostic (1.34e-1)"	"unprognostic (1.23e-2)"	"unprognostic (2.04e-1)"	"unprognostic (2.09e-1)"	"unprognostic (1.24e-3)"	"unprognostic (2.86e-1)"	"prognostic favorable (3.51e-5)"	"unprognostic (1.50e-1)"	"unprognostic (1.42e-1)"	"unprognostic (3.81e-2)"	"unprognostic (6.58e-2)"
ALG1	"CDG1K, HMAT1, HMT-1, Mat-1"	ENSG00000033011	"ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase"	Q9BT22	16	5033702-5087379	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"		"Glycosyltransferase, Transferase"	"Congenital disorder of glycosylation, Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA060392	Approved		Approved	"Nucleoli fibrillar center,Endoplasmic reticulum"	"Intracellular and membrane"	Enzyme	NA	NA			"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 46: Testis - Spermatogenesis"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 54: Non-specific - Transcription"	"Cluster 77: Plasma cells - Protein processing"		"Endoplasmic reticulum"	"Nucleoli fibrillar center"	"HPA060392: AB_2684273"	"unprognostic (1.66e-2)"	"unprognostic (5.18e-1)"	"prognostic favorable (5.79e-4)"	"unprognostic (1.55e-2)"	"unprognostic (2.10e-2)"	"unprognostic (3.22e-2)"	"unprognostic (2.84e-2)"	"unprognostic (2.52e-1)"	"unprognostic (1.18e-2)"	"unprognostic (1.17e-1)"	"unprognostic (2.15e-1)"	"unprognostic (2.87e-1)"	"unprognostic (5.27e-2)"	"unprognostic (1.02e-2)"	"prognostic unfavorable (6.93e-4)"	"unprognostic (2.58e-3)"	"unprognostic (3.86e-2)"
ANTKMT	"C16orf24, FAM173A, MGC2494"	ENSG00000103254	"Adenine nucleotide translocase lysine methyltransferase"	Q9BQD7	16	720581-722590	"Predicted intracellular proteins, Predicted membrane proteins"		"Methyltransferase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in all"		"Early spermatids: 257.2;Late spermatids: 473.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA046262	Approved		Approved	Cytosol			NA	NA			"Cluster 45: Eosinophils - Unknown function"	"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 27: Non-specific - Mixed function"	"Cluster 54: Non-specific - Transcription"	"Cluster 70: Spermatocytes & Spermatids - Spermatid development"	10	Cytosol		"HPA046262: AB_10963070"	"unprognostic (3.94e-2)"	"unprognostic (8.78e-2)"	"unprognostic (1.55e-1)"	"unprognostic (2.61e-1)"	"unprognostic (6.54e-2)"	"prognostic favorable (8.88e-4)"	"unprognostic (2.11e-1)"	"unprognostic (4.49e-1)"	"unprognostic (9.54e-2)"	"unprognostic (5.68e-2)"	"unprognostic (4.02e-2)"	"unprognostic (5.70e-2)"	"prognostic favorable (4.24e-5)"	"unprognostic (1.11e-2)"	"unprognostic (1.76e-1)"	"unprognostic (9.28e-2)"	"unprognostic (3.60e-3)"
ARL6IP1	"AIP1, ARL6IP, ARMER, KIAA0069, SPG61"	ENSG00000170540	"ADP ribosylation factor like GTPase 6 interacting protein 1"	Q15041	16	18791669-18801572	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins"	Apoptosis		"Disease variant, Hereditary spastic paraplegia, Neurodegeneration"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes, Testis - Spermatocytes, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"							HPA045307	Uncertain		Supported	"Endoplasmic reticulum"			NA	Yes			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 17: Neuronal - Synaptic function"	"Cluster 14: Neurons - Synaptic function"	"Cluster 54: Non-specific - Transcription"	"Cluster 52: Non-specific - Cell proliferation"	60	"Endoplasmic reticulum"		"HPA045307: AB_10961042"	"unprognostic (2.42e-1)"	"unprognostic (3.47e-2)"	"unprognostic (4.07e-3)"	"unprognostic (1.12e-1)"	"unprognostic (1.54e-1)"	"unprognostic (2.60e-3)"	"unprognostic (2.58e-2)"	"unprognostic (1.76e-2)"	"unprognostic (3.88e-2)"	"unprognostic (6.83e-2)"	"unprognostic (1.91e-3)"	"unprognostic (3.33e-2)"	"unprognostic (1.13e-2)"	"unprognostic (7.09e-2)"	"unprognostic (4.60e-2)"	"unprognostic (6.32e-3)"	"unprognostic (5.36e-3)"
ARVCF		ENSG00000099889	"ARVCF delta catenin family member"	O00192	22	19969896-20016823	"Predicted intracellular proteins"	"Cell adhesion, mRNA processing, mRNA splicing"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 54.6"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 22.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Neuroblastoma: 27.0"		"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB016162, HPA055264, HPA063675"	Enhanced		Enhanced	"Plasma membrane,Cell Junctions"			NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 35: Non-specific - DNA binding"	"Cluster 54: Non-specific - Transcription"	"Cluster 47: Astrocytes - Unknown function"		"Plasma membrane, Cell Junctions"		"CAB016162: AB_2058690, HPA055264: AB_2682766, HPA063675: AB_2685085"	"unprognostic (1.66e-1)"	"unprognostic (1.48e-2)"	"unprognostic (4.00e-2)"	"unprognostic (4.28e-2)"	"unprognostic (3.35e-1)"	"unprognostic (3.18e-2)"	"unprognostic (4.79e-3)"	"unprognostic (1.67e-2)"	"unprognostic (2.06e-2)"	"unprognostic (1.71e-2)"	"unprognostic (2.09e-3)"	"unprognostic (5.77e-2)"	"unprognostic (4.00e-3)"	"unprognostic (9.84e-2)"	"unprognostic (1.56e-1)"	"unprognostic (1.15e-1)"	"prognostic favorable (5.76e-6)"
ATP6V0C	"ATP6C, ATP6L, ATPL, VATL, Vma3"	ENSG00000185883	"ATPase H+ transporting V0 subunit c"	P27449	16	2513952-2520218	"Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Host-virus interaction, Hydrogen ion transport, Ion transport, Transport"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"B-cells: 111.3;Basal squamous epithelial cells: 334.0;Gastric mucus-secreting cells: 126.2;Inhibitory neurons: 102.6;Macrophages: 117.9;Plasma cells: 160.3;Squamous epithelial cells: 385.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Macrophages"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA065100			Approved	Vesicles			NA	NA			"Cluster 25: Non-specific - Unknown function"	"Cluster 80: Non-specific - Endocytosis"	"Cluster 14: Neurons - Synaptic function"	"Cluster 54: Non-specific - Transcription"	"Cluster 49: Non-specific - Transcription"	47	Vesicles		"HPA065100: AB_2685421"	"unprognostic (1.30e-1)"	"unprognostic (1.30e-1)"	"unprognostic (1.12e-1)"	"unprognostic (5.96e-2)"	"unprognostic (7.67e-2)"	"unprognostic (2.31e-1)"	"unprognostic (4.20e-3)"	"unprognostic (1.44e-2)"	"unprognostic (4.63e-2)"	"unprognostic (1.06e-1)"	"unprognostic (1.03e-1)"	"unprognostic (6.78e-2)"	"prognostic favorable (1.07e-6)"	"unprognostic (1.46e-1)"	"unprognostic (1.34e-2)"	"unprognostic (2.85e-1)"	"unprognostic (5.04e-2)"
AXIN1	PPP1R49	ENSG00000103126	"Axin 1"	O15169	16	287440-352723	"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"	"Apoptosis, Wnt signaling pathway"	"Developmental protein"	"Cancer-related genes, Disease variant, Tumor suppressor"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"NK-cells: 39.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB012987, HPA073924"	Approved		Supported	Nucleoli,Vesicles			NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 15: Non-specific - Transcription"	"Cluster 54: Non-specific - Transcription"	"Cluster 19: NK-cells - Adaptive immune response"	40	"Nucleoli, Vesicles"		"CAB012987: AB_2533178, HPA073924: "	"unprognostic (3.81e-2)"	"unprognostic (1.56e-1)"	"unprognostic (1.90e-1)"	"unprognostic (7.64e-2)"	"unprognostic (1.90e-1)"	"unprognostic (1.06e-1)"	"prognostic unfavorable (3.38e-5)"	"unprognostic (1.23e-1)"	"unprognostic (3.58e-1)"	"unprognostic (1.56e-1)"	"unprognostic (4.58e-2)"	"unprognostic (2.02e-2)"	"unprognostic (1.57e-1)"	"unprognostic (4.41e-2)"	"unprognostic (1.94e-1)"	"unprognostic (1.23e-2)"	"unprognostic (1.03e-1)"
BCKDK		ENSG00000103507	"Branched chain keto acid dehydrogenase kinase"	O14874	16	31106107-31112791	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"		"Kinase, Transferase"	"Autism, Autism spectrum disorder, Disease variant, Epilepsy, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Group enriched"	"Detected in all"	4	"dendritic cells: 96.0;granulocytes: 90.1;monocytes: 115.1"	"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA017995, HPA056067"	Supported		Supported	Mitochondria			NA	NA			"Cluster 7: Non-specific - Innate immune response"	"Cluster 68: Non-specific - Protein processing"	"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 54: Non-specific - Transcription"	"Cluster 77: Plasma cells - Protein processing"	2	Mitochondria		"HPA017995: AB_1845309, HPA056067: AB_2683024"	"unprognostic (1.37e-1)"	"unprognostic (2.57e-1)"	"unprognostic (6.94e-2)"	"unprognostic (5.20e-2)"	"unprognostic (5.39e-2)"	"unprognostic (3.61e-2)"	"unprognostic (1.01e-1)"	"unprognostic (5.47e-2)"	"unprognostic (1.60e-1)"	"unprognostic (1.90e-1)"	"unprognostic (1.35e-1)"	"unprognostic (3.24e-2)"	"unprognostic (2.66e-3)"	"unprognostic (4.85e-2)"	"unprognostic (3.93e-2)"	"unprognostic (1.00e-1)"	"unprognostic (4.97e-2)"
BCL7C	SMARCJ3	ENSG00000099385	"BAF chromatin remodeling complex subunit BCL7C"	Q8WUZ0	16	30833626-30894302	"Predicted intracellular proteins"	Apoptosis			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Lymphatic endothelial cells: 184.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipose progenitor cells, Kidney - Fibroblasts, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA018676, HPA052654"	Uncertain		Approved	Nucleoplasm			NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 46: Brainstem - Mixed function"	"Cluster 54: Non-specific - Transcription"	"Cluster 54: Lymphatic endothelial cells - Lymph vessel development"		Nucleoplasm		"HPA018676: AB_1845322, HPA052654: AB_2681903"	"unprognostic (2.27e-2)"	"prognostic favorable (4.23e-4)"	"unprognostic (2.95e-1)"	"unprognostic (1.49e-1)"	"unprognostic (1.21e-1)"	"unprognostic (3.60e-1)"	"unprognostic (3.18e-3)"	"unprognostic (4.91e-3)"	"unprognostic (2.44e-1)"	"unprognostic (3.41e-2)"	"unprognostic (3.84e-2)"	"unprognostic (9.22e-2)"	"unprognostic (2.05e-2)"	"unprognostic (2.45e-1)"	"unprognostic (2.97e-1)"	"unprognostic (2.07e-2)"	"unprognostic (2.85e-1)"
BFAR	"BAR, RNF47"	ENSG00000103429	"Bifunctional apoptosis regulator"	Q9NZS9	16	14632931-14669236	"Predicted intracellular proteins, Predicted membrane proteins"	Apoptosis			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"										NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 7: Adipose tissue - Mixed function"	"Cluster 25: Non-specific - Transcription"	"Cluster 54: Non-specific - Transcription"	"Cluster 14: Langerhans cells - Innate immune response"	5				"unprognostic (1.22e-1)"	"unprognostic (1.60e-1)"	"unprognostic (4.88e-3)"	"unprognostic (2.81e-2)"	"unprognostic (3.15e-1)"	"unprognostic (1.19e-2)"	"unprognostic (1.48e-2)"	"unprognostic (2.11e-1)"	"unprognostic (2.09e-1)"	"unprognostic (1.13e-1)"	"prognostic unfavorable (4.74e-5)"	"unprognostic (3.22e-1)"	"unprognostic (1.07e-2)"	"unprognostic (2.31e-2)"	"unprognostic (2.65e-1)"	"unprognostic (3.42e-2)"	"unprognostic (2.51e-2)"
