Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ABCD4	"EST352188, P70R, PMP69, PXMP1L"	ENSG00000119688	"ATP binding cassette subfamily D member 4"	O14678	14	74285269-74303055	"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	Transport	Translocase	"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA003396	Approved						NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 45: Intestine - Digestion"	"Cluster 25: Non-specific - Transcription"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 17: Breast glandular cells - Lactation"	1			"HPA003396: AB_1078078"	"unprognostic (3.92e-2)"	"unprognostic (3.02e-1)"	"unprognostic (3.01e-3)"	"unprognostic (5.86e-2)"	"unprognostic (3.69e-1)"	"unprognostic (1.67e-1)"	"unprognostic (5.72e-2)"	"unprognostic (4.34e-2)"	"unprognostic (3.46e-2)"	"unprognostic (4.63e-2)"	"unprognostic (2.21e-3)"	"unprognostic (5.26e-2)"	"unprognostic (2.35e-2)"	"unprognostic (1.25e-1)"	"unprognostic (6.69e-2)"	"unprognostic (7.45e-3)"	"unprognostic (7.93e-3)"
ACIN1	"ACINUS, fSAP152, KIAA0670"	ENSG00000100813	"Apoptotic chromatin condensation inducer 1"	Q9UKV3	14	23058564-23095614	"Plasma proteins, Predicted intracellular proteins, Transporters"	"Apoptosis, mRNA processing, mRNA splicing"	RNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"							HPA000657	Supported		Supported	"Nucleoplasm,Plasma membrane,Cytosol"			NA	NA		30000	"Cluster 20: Non-specific - DNA binding"	"Cluster 16: Non-specific - Transcription"	"Cluster 6: Non-specific - Immune response"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 9: Endometrial stromal cells - Transcription"	6	Nucleoplasm	"Plasma membrane, Cytosol"	"HPA000657: AB_1078091"	"unprognostic (2.54e-3)"	"unprognostic (1.99e-1)"	"unprognostic (1.38e-2)"	"unprognostic (1.04e-1)"	"unprognostic (1.10e-1)"	"unprognostic (4.89e-3)"	"prognostic unfavorable (4.88e-5)"	"unprognostic (1.49e-3)"	"unprognostic (9.70e-2)"	"unprognostic (4.11e-2)"	"unprognostic (1.00e-2)"	"unprognostic (6.64e-3)"	"unprognostic (1.35e-3)"	"unprognostic (4.34e-2)"	"unprognostic (2.78e-2)"	"unprognostic (2.28e-2)"	"unprognostic (7.33e-2)"
ACOT2	"Mte1, ZAP128"	ENSG00000119673	"Acyl-CoA thioesterase 2"	P49753	14	73567620-73575658	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"	"Fatty acid metabolism, Lipid metabolism"	"Hydrolase, Serine esterase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Cardiomyocytes: 35.0;Hepatocytes: 28.6;Proximal tubular cells: 47.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Heart muscle - Cardiomyocytes, Liver - Hepatocytes, Prostate - Smooth muscle cells, Skin - Sebaceous gland cells, Testis - Sertoli cells"									"HPA043705, HPA060170"	Enhanced		Approved	Mitochondria			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 83: Liver - Metabolism"	"Cluster 40: Astrocytes - Astrocyte-neuron interactions"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"		Mitochondria		"HPA043705: AB_2678626, HPA060170: AB_2732642"	"unprognostic (4.44e-3)"	"unprognostic (1.68e-2)"	"unprognostic (3.17e-1)"	"unprognostic (8.66e-2)"	"unprognostic (1.78e-1)"	"unprognostic (1.55e-1)"	"unprognostic (2.78e-2)"	"unprognostic (6.61e-2)"	"unprognostic (4.10e-2)"	"unprognostic (9.21e-2)"	"unprognostic (6.42e-2)"	"unprognostic (1.64e-1)"	"prognostic favorable (2.28e-6)"	"unprognostic (1.66e-3)"	"unprognostic (1.04e-1)"	"unprognostic (1.52e-1)"	"unprognostic (4.35e-1)"
ACTN1		ENSG00000072110	"Actinin alpha 1"	P12814	14	68874128-68979440	"Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins"		Actin-binding	"Disease variant, FDA approved drug targets"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"smooth muscle: 515.0"	"Cell type enhanced"	"Detected in many"		"Extravillous trophoblasts: 369.9;Pancreatic endocrine cells: 336.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"neutrophil: 346.0"	"Low lineage specificity"	"Detected in many"			"Cancer enhanced"	"Detected in all"		"Adrenocortical cancer: 1086.0"	"Colon - Smooth muscle cells, Lung - Smooth muscle cells, Prostate - Smooth muscle cells, Skin - Outer root sheath cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB004303, HPA006035"	Approved		Approved	"Plasma membrane,Actin filaments,Focal adhesion sites,Cytosol"			NA	NA		210000000	"Cluster 21: Neutrophils - Unknown function"	"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 32: Smooth muscle cells - Muscle contraction"	26	"Actin filaments, Focal adhesion sites"	"Plasma membrane, Cytosol"	"CAB004303: AB_626633, HPA006035: AB_1078095"	"unprognostic (4.40e-2)"	"unprognostic (1.03e-3)"	"unprognostic (2.49e-2)"	"unprognostic (1.96e-1)"	"unprognostic (1.19e-1)"	"prognostic unfavorable (2.49e-4)"	"unprognostic (6.19e-3)"	"prognostic unfavorable (7.63e-5)"	"unprognostic (3.62e-1)"	"unprognostic (3.23e-2)"	"unprognostic (3.16e-2)"	"unprognostic (1.71e-1)"	"prognostic unfavorable (9.08e-10)"	"unprognostic (2.87e-2)"	"unprognostic (2.00e-1)"	"unprognostic (6.05e-3)"	"prognostic unfavorable (8.00e-4)"
ACTR10	"ACTR11, Arp10, Arp11, HARP11"	ENSG00000131966	"Actin related protein 10"	Q9NZ32	14	58200080-58235636	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enriched"	"Detected in all"	8	"Bile duct cancer: 55.7"	"Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA000699			Approved	"Vesicles,Plasma membrane,Focal adhesion sites"			NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 10: Cerebellum - Nucleic acid binding"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 15: Non-specific - Mixed function"	5	"Vesicles, Plasma membrane, Focal adhesion sites"		"HPA000699: "	"prognostic unfavorable (3.24e-4)"	"unprognostic (4.61e-2)"	"unprognostic (6.22e-3)"	"unprognostic (2.03e-2)"	"unprognostic (4.42e-1)"	"unprognostic (1.36e-2)"	"prognostic unfavorable (2.71e-5)"	"unprognostic (3.20e-1)"	"unprognostic (9.30e-2)"	"unprognostic (1.53e-1)"	"unprognostic (4.86e-1)"	"unprognostic (2.36e-1)"	"prognostic favorable (8.48e-8)"	"unprognostic (1.01e-2)"	"unprognostic (2.39e-1)"	"unprognostic (2.43e-2)"	"unprognostic (8.48e-2)"
ACYP1		ENSG00000119640	"Acylphosphatase 1"	P07311	14	75053237-75069483	"Enzymes, Metabolic proteins, Predicted intracellular proteins"		Hydrolase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Ciliated cells: 106.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"									HPA034944	Approved		Approved	Nucleoplasm,Cytosol			NA	NA		89000	"Cluster 3: Non-specific - Nuclear processes"	"Cluster 60: Choroid plexus - Transmembrane transport"	"Cluster 26: Oligodendrocytes - Mixed function"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 42: Ciliated cells - Cilium assembly"		Cytosol	Nucleoplasm	"HPA034944: AB_10669898"	"prognostic favorable (1.17e-4)"	"unprognostic (3.83e-3)"	"unprognostic (1.92e-1)"	"unprognostic (5.90e-2)"	"unprognostic (1.26e-1)"	"unprognostic (1.85e-1)"	"prognostic unfavorable (6.14e-7)"	"unprognostic (5.48e-2)"	"unprognostic (4.40e-1)"	"unprognostic (1.64e-2)"	"unprognostic (1.37e-3)"	"unprognostic (3.56e-2)"	"unprognostic (4.74e-2)"	"unprognostic (6.69e-3)"	"unprognostic (9.39e-2)"	"unprognostic (1.07e-1)"	"unprognostic (5.32e-3)"
ADAMTS12		ENSG00000151388	"ADAM metallopeptidase with thrombospondin type 1 motif 12"	P58397	5	33523535-33892019	"Plasma proteins, Predicted secreted proteins"		"Hydrolase, Metalloprotease, Protease"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in some"		"Endometrial stromal cells: 24.3;Fibroblasts: 18.2;Leydig cells: 23.6;Microglial cells: 69.8;Peritubular cells: 17.5;Sertoli cells: 24.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Bile duct cancer: 70.1;testis cancer: 34.0"	"Breast - Adipocytes (Breast), Kidney - Fibroblasts, Liver - Hepatic stellate cells, Thyroid - Fibroblasts"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"HPA035973, HPA075079"	Uncertain		Approved	Nucleoli,Mitochondria	"Secreted to extracellular matrix"	Enzyme	NA	NA				"Cluster 7: Adipose tissue - Mixed function"	"Cluster 21: Non-specific - Metabolism"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 50: Connective tissue cells - ECM organization"	3	Nucleoli	Mitochondria	"HPA035973: AB_10669663, HPA075079: AB_2732278"	"unprognostic (6.18e-3)"	"unprognostic (3.12e-4)"	"unprognostic (1.05e-1)"	"unprognostic (8.37e-2)"	"unprognostic (1.65e-1)"	"unprognostic (3.52e-1)"	"unprognostic (2.60e-2)"	"unprognostic (3.49e-3)"	"unprognostic (3.78e-3)"	"unprognostic (3.39e-2)"	"unprognostic (5.63e-3)"	"unprognostic (1.45e-1)"	"unprognostic (4.27e-7)"	"unprognostic (4.45e-3)"	"unprognostic (1.47e-1)"	"unprognostic (5.85e-2)"	"prognostic unfavorable (6.78e-4)"
ADCK1	FLJ39600	ENSG00000063761	"AarF domain containing kinase 1"	Q86TW2	14	77800109-77935014	"Enzymes, Predicted secreted proteins"		"Kinase, Serine/threonine-protein kinase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Oligodendrocytes: 27.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA051012, HPA055014"	Uncertain		Uncertain	Nucleoplasm	"Secreted - unknown location"	Enzyme	NA	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 51: Oligodendrocytes - Unknown function"		Nucleoplasm		"HPA051012: AB_2681310, HPA055014: AB_2682672"	"unprognostic (6.36e-2)"	"unprognostic (7.09e-2)"	"unprognostic (6.00e-2)"	"unprognostic (1.76e-1)"	"unprognostic (2.24e-1)"	"unprognostic (1.46e-1)"	"prognostic unfavorable (1.70e-4)"	"prognostic favorable (4.11e-5)"	"unprognostic (2.33e-1)"	"unprognostic (1.64e-1)"	"unprognostic (4.57e-3)"	"unprognostic (1.38e-1)"	"prognostic favorable (5.82e-6)"	"unprognostic (6.30e-3)"	"unprognostic (2.06e-1)"	"unprognostic (9.57e-2)"	"unprognostic (4.06e-1)"
ADHFE1	FLJ32430	ENSG00000147576	"Alcohol dehydrogenase iron containing 1"	Q8IWW8	8	66432492-66468907	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Lipid metabolism"	Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"liver: 30.4;skeletal muscle: 28.2;tongue: 30.1"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 72.5;Cardiomyocytes: 41.9;Syncytiotrophoblasts: 182.3"	"Cancer enhanced"	"Detected in many"		"liver cancer: 7.9"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Adipose visceral - Adipocytes (Visceral), Heart muscle - Cardiomyocytes, Liver - Hepatocytes"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA023062	Enhanced						NA	NA				"Cluster 23: Non-specific - Cellular respiration"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 27: Syncytiotrophoblasts - Pregnancy"				"HPA023062: AB_1844611"	"prognostic favorable (5.76e-5)"	"unprognostic (8.69e-2)"	"unprognostic (6.71e-2)"	"unprognostic (2.70e-1)"	"unprognostic (1.14e-1)"	"unprognostic (1.22e-1)"	"prognostic favorable (9.90e-5)"	"unprognostic (7.76e-3)"	"unprognostic (2.88e-1)"	"unprognostic (1.32e-1)"	"unprognostic (1.59e-1)"	"unprognostic (9.43e-2)"	"prognostic favorable (4.55e-5)"	"unprognostic (1.37e-2)"	"unprognostic (2.06e-1)"	"unprognostic (4.66e-2)"	"unprognostic (5.94e-3)"
AHSA1	"Aha1, C14orf3, hAha1, p38"	ENSG00000100591	"Activator of HSP90 ATPase activity 1"	O95433	14	77457870-77469472	"Plasma proteins, Predicted intracellular proteins, Transporters"	"Host-virus interaction, Stress response"	Chaperone		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA000903, CAB006244"	Supported		Supported	Cytosol			NA	NA		120000	"Cluster 3: Non-specific - Nuclear processes"	"Cluster 23: Non-specific - Cellular respiration"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 30: Non-specific - Gene expression regulation"	"Cluster 15: Non-specific - Mixed function"	4	Cytosol		"CAB006244: AB_425858, HPA000903: AB_1078112"	"unprognostic (3.91e-1)"	"unprognostic (1.92e-1)"	"unprognostic (1.06e-1)"	"unprognostic (2.69e-1)"	"unprognostic (3.48e-1)"	"unprognostic (1.49e-3)"	"prognostic unfavorable (5.04e-6)"	"unprognostic (3.63e-2)"	"unprognostic (1.54e-1)"	"unprognostic (1.06e-1)"	"unprognostic (2.88e-1)"	"unprognostic (2.63e-2)"	"unprognostic (2.16e-2)"	"unprognostic (1.33e-1)"	"unprognostic (3.06e-2)"	"unprognostic (1.44e-2)"	"unprognostic (3.01e-1)"
