Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
APOL3	"APOLIII, CG12-1"	ENSG00000128284	"Apolipoprotein L3"	O95236	22	36140329-36166177	"Predicted intracellular proteins"	"Lipid transport, Transport"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Adipocytes: 54.9;Endothelial cells: 64.6;Kupffer cells: 35.3;Lymphatic endothelial cells: 37.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Colon - Endothelial cells, Heart muscle - Endothelial cells, Testis - Endothelial cells"														"Intracellular and membrane"	Apolipoprotein	NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"					"prognostic favorable (6.82e-4)"	"unprognostic (5.93e-3)"	"unprognostic (6.79e-2)"	"unprognostic (2.70e-2)"	"unprognostic (2.22e-1)"	"unprognostic (7.05e-2)"	"unprognostic (6.30e-2)"	"unprognostic (2.67e-1)"	"unprognostic (8.94e-2)"	"unprognostic (1.09e-1)"	"unprognostic (2.95e-3)"	"unprognostic (2.46e-1)"	"prognostic unfavorable (1.23e-5)"	"unprognostic (7.87e-2)"	"unprognostic (4.69e-2)"	"unprognostic (1.07e-1)"	"unprognostic (1.07e-2)"
APOL6	"APOL-VI, APOLVI"	ENSG00000221963	"Apolipoprotein L6"	Q9BWW8	22	35648446-35668404	"Predicted membrane proteins"	"Lipid transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 45.1"	"Cell type enhanced"	"Detected in many"		"Hepatocytes: 110.3;NK-cells: 147.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast)"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"CAB028574, HPA029165, HPA029167"	Approved		Supported	"Nucleoplasm,Nuclear bodies,Cytosol"			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 11: Liver - Plasma proteins"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"	7	"Nucleoplasm, Nuclear bodies"	Cytosol	"CAB028574: , HPA029165: AB_10670037, HPA029167: AB_10670832"	"unprognostic (7.25e-3)"	"unprognostic (2.67e-2)"	"unprognostic (1.09e-2)"	"unprognostic (1.07e-1)"	"unprognostic (2.76e-1)"	"unprognostic (1.55e-1)"	"unprognostic (2.32e-2)"	"unprognostic (8.29e-2)"	"unprognostic (3.76e-2)"	"unprognostic (6.26e-3)"	"unprognostic (1.46e-3)"	"unprognostic (1.46e-1)"	"unprognostic (6.65e-3)"	"unprognostic (2.49e-2)"	"unprognostic (4.17e-2)"	"unprognostic (1.71e-2)"	"prognostic favorable (6.61e-4)"
B2M		ENSG00000166710	Beta-2-microglobulin	P61769	15	44711358-44718851	"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted secreted proteins, Transporters"	Immunity		"Amyloidosis, Cancer-related genes, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"NK-cells: 20023.7;Proximal enterocytes: 18472.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skeletal muscle - Endothelial cells, Thyroid - T-cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB002572, HPA006361"	Enhanced		Enhanced	"Golgi apparatus,Plasma membrane,Cytosol"	"Secreted to blood"	Immunity	NA	NA	1790000000	2100000000	"Cluster 21: Neutrophils - Unknown function"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 8: Immune cells - Immune response"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 14: Langerhans cells - Innate immune response"	11	"Golgi apparatus, Plasma membrane"	Cytosol	"CAB002572: AB_563434, HPA006361: AB_1078278"	"unprognostic (9.45e-2)"	"unprognostic (5.63e-2)"	"unprognostic (3.02e-1)"	"unprognostic (8.14e-2)"	"unprognostic (1.18e-1)"	"unprognostic (4.82e-2)"	"unprognostic (1.81e-2)"	"unprognostic (1.25e-1)"	"unprognostic (2.69e-2)"	"unprognostic (1.12e-1)"	"unprognostic (2.44e-3)"	"unprognostic (2.02e-2)"	"unprognostic (4.77e-2)"	"unprognostic (2.39e-1)"	"unprognostic (5.25e-2)"	"unprognostic (1.97e-2)"	"unprognostic (2.17e-2)"
BST2	"BST-2, CD317, HM1.24, tetherin"	ENSG00000130303	"Bone marrow stromal cell antigen 2"	Q10589	19	17402939-17405630	"CD markers, Plasma proteins, Predicted membrane proteins, Transporters"	"Antiviral defense, B-cell activation, Host-virus interaction, Immunity, Innate immunity"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"ovary: 672.3"	"Cell type enhanced"	"Detected in many"		"Adipocytes: 1191.1;Ovarian stromal cells: 1315.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Endothelial cells, Breast - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA017060, HPA073472"	Enhanced		Supported	"Golgi apparatus,Vesicles"			NA	NA		260000	"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 6: Ovarian stromal cells - Transcription"	2	"Golgi apparatus, Vesicles"		"HPA017060: AB_1845467, HPA073472: "	"prognostic favorable (6.69e-4)"	"unprognostic (1.75e-1)"	"unprognostic (8.42e-3)"	"unprognostic (8.93e-3)"	"unprognostic (4.87e-2)"	"unprognostic (2.25e-1)"	"unprognostic (2.26e-1)"	"unprognostic (1.07e-1)"	"unprognostic (3.25e-1)"	"unprognostic (6.46e-2)"	"unprognostic (6.56e-3)"	"unprognostic (1.64e-1)"	"prognostic unfavorable (3.56e-9)"	"unprognostic (1.05e-1)"	"prognostic unfavorable (4.22e-4)"	"unprognostic (1.08e-1)"	"unprognostic (2.46e-2)"
BTN3A1	"BT3.1, BTF5, BTN3.1, CD277"	ENSG00000026950	"Butyrophilin subfamily 3 member A1"	O00481	6	26402237-26415208	"CD markers, Predicted intracellular proteins, Predicted membrane proteins"	"Adaptive immunity, Immunity"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"NK-cells: 71.1;Plasma cells: 34.4;T-cells: 41.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Breast - T-cells, Heart muscle - T-cells, Prostate - T-cells, Thyroid - T-cells"	"Not detected"	"Not detected"							HPA012565	Approved		Uncertain	Vesicles			NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 19: NK-cells - Adaptive immune response"	3	Vesicles		"HPA012565: AB_1845494"	"unprognostic (2.82e-2)"	"unprognostic (6.43e-2)"	"unprognostic (1.45e-3)"	"unprognostic (4.72e-3)"	"unprognostic (1.41e-2)"	"unprognostic (1.42e-1)"	"unprognostic (3.10e-2)"	"unprognostic (9.31e-2)"	"unprognostic (9.81e-2)"	"unprognostic (8.60e-3)"	"unprognostic (1.19e-1)"	"unprognostic (2.41e-1)"	"prognostic unfavorable (4.15e-5)"	"unprognostic (2.45e-1)"	"unprognostic (5.02e-2)"	"unprognostic (3.26e-2)"	"prognostic favorable (4.81e-4)"
BTN3A2	BTN3.2	ENSG00000186470	"Butyrophilin subfamily 3 member A2"	P78410	6	26365159-26378320	"Predicted intracellular proteins, Predicted membrane proteins"	"Adaptive immunity, Immunity"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"lymphoid tissue: 86.1"	"Cell type enhanced"	"Detected in many"		"NK-cells: 181.0;Plasma cells: 83.3;T-cells: 105.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Breast - T-cells"									CAB019392	Uncertain						NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 47: Spleen - Immune response"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 19: NK-cells - Adaptive immune response"	3			"CAB019392: "	"unprognostic (3.77e-2)"	"unprognostic (1.17e-2)"	"unprognostic (3.73e-2)"	"unprognostic (2.86e-2)"	"unprognostic (3.66e-2)"	"unprognostic (1.60e-1)"	"unprognostic (1.40e-1)"	"unprognostic (3.89e-1)"	"unprognostic (4.04e-2)"	"unprognostic (1.30e-3)"	"unprognostic (1.12e-1)"	"unprognostic (8.45e-2)"	"prognostic unfavorable (4.24e-4)"	"unprognostic (5.13e-2)"	"unprognostic (4.45e-2)"	"unprognostic (4.42e-2)"	"unprognostic (1.48e-3)"
BTN3A3	"BTF3, BTN3.3"	ENSG00000111801	"Butyrophilin subfamily 3 member A3"	O00478	6	26440472-26453415	"Predicted intracellular proteins, Predicted membrane proteins"	"Adaptive immunity, Immunity"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"NK-cells: 30.2;Plasma cells: 22.8;T-cells: 23.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Breast - T-cells"									"HPA007904, HPA011871"	Enhanced						NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 47: Spleen - Immune response"	"Cluster 8: Immune cells - Immune response"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 19: NK-cells - Adaptive immune response"				"HPA007904: AB_1078307, HPA011871: AB_1845496"	"unprognostic (1.18e-2)"	"unprognostic (6.54e-3)"	"unprognostic (1.54e-1)"	"unprognostic (1.19e-2)"	"unprognostic (2.30e-2)"	"unprognostic (8.60e-2)"	"unprognostic (5.13e-3)"	"unprognostic (8.08e-2)"	"unprognostic (7.88e-2)"	"prognostic favorable (1.80e-4)"	"unprognostic (4.45e-2)"	"unprognostic (1.13e-1)"	"prognostic unfavorable (2.42e-5)"	"unprognostic (3.49e-2)"	"unprognostic (2.14e-2)"	"unprognostic (5.26e-2)"	"unprognostic (4.54e-3)"
CASP1	"ICE, IL1BC"	ENSG00000137752	"Caspase 1"	P29466	11	105025397-105035250	"Cancer-related genes, Enzymes, Predicted intracellular proteins"	Apoptosis	"Hydrolase, Protease, Thiol protease"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"intestine: 125.9;lymphoid tissue: 88.5"	"Cell type enhanced"	"Detected in many"		"Hofbauer cells: 147.2;Kupffer cells: 93.9;Langerhans cells: 151.1;Macrophages: 115.9;monocytes: 201.9;Proximal enterocytes: 116.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Thyroid - T-cells"	"Region enhanced"	"Detected in all"		"olfactory bulb: 18.4"	"Low region specificity"	"Detected in all"			"CAB002685, HPA003056"	Approved		Supported	Nucleoplasm,Cytosol			NA	NA			"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 25: Small intestine - Absorption"	"Cluster 12: Non-specific - Vasculature"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 29: Monocytes - Innate immune response"	9	Cytosol	Nucleoplasm	"CAB002685: , HPA003056: AB_1846037"	"unprognostic (1.21e-3)"	"unprognostic (3.02e-1)"	"unprognostic (9.47e-3)"	"unprognostic (1.43e-1)"	"unprognostic (1.47e-1)"	"unprognostic (1.21e-1)"	"unprognostic (5.24e-2)"	"unprognostic (1.97e-1)"	"unprognostic (1.66e-1)"	"unprognostic (6.67e-2)"	"unprognostic (2.75e-2)"	"unprognostic (1.35e-1)"	"prognostic unfavorable (3.11e-4)"	"unprognostic (9.03e-2)"	"unprognostic (2.30e-2)"	"unprognostic (3.18e-1)"	"unprognostic (5.19e-2)"
CASP7	"CMH-1, ICE-LAP3, MCH3"	ENSG00000165806	"Caspase 7"	P55210	10	113679162-113730907	"Cancer-related genes, Enzymes, Predicted intracellular proteins"	Apoptosis	"Allosteric enzyme, Hydrolase, Protease, RNA-binding, Thiol protease"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 152.6;Proximal enterocytes: 86.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			CAB025563	Enhanced				"Intracellular and membrane"	Enzyme	NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 45: Intestine - Digestion"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 5: Enterocytes - Absorption"	10			"CAB025563: "	"prognostic favorable (2.11e-4)"	"unprognostic (3.18e-2)"	"unprognostic (2.82e-2)"	"unprognostic (2.18e-1)"	"unprognostic (2.85e-1)"	"unprognostic (1.33e-1)"	"unprognostic (2.63e-3)"	"unprognostic (3.96e-1)"	"unprognostic (2.04e-1)"	"unprognostic (1.22e-2)"	"unprognostic (1.07e-1)"	"unprognostic (2.35e-2)"	"prognostic unfavorable (5.90e-4)"	"unprognostic (5.45e-3)"	"unprognostic (2.62e-1)"	"unprognostic (2.86e-1)"	"unprognostic (4.33e-3)"
CMPK2	"NDK, TYKi, UMP-CMPK2"	ENSG00000134326	"Cytidine/uridine monophosphate kinase 2"	Q5EBM0	2	6840570-6866635	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Pyrimidine biosynthesis"	"Kinase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"salivary gland: 8.3"	"Cell type enhanced"	"Detected in many"		"Adipocytes: 17.6;Erythroid cells: 40.4;Hofbauer cells: 20.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"eosinophil: 5.0"	"Low lineage specificity"	"Detected in many"			"Cancer enhanced"	"Detected in many"		"Leukemia: 5.7"	"Heart muscle - Endothelial cells, Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA041430, HPA062191"	Supported		Supported	Nucleoplasm,Mitochondria			NA	NA			"Cluster 19: Eosinophils - Unknown function"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 31: Non-specific - Antiviral immune response"	"Cluster 1: Erythroid cells - Oxygen transport"		Mitochondria	Nucleoplasm	"HPA041430: AB_10796674, HPA062191: "	"unprognostic (2.37e-1)"	"unprognostic (6.07e-2)"	"unprognostic (5.71e-2)"	"prognostic unfavorable (4.71e-4)"	"unprognostic (1.82e-1)"	"unprognostic (5.08e-2)"	"unprognostic (3.80e-2)"	"unprognostic (8.93e-2)"	"unprognostic (6.63e-2)"	"unprognostic (4.54e-3)"	"unprognostic (7.39e-3)"	"unprognostic (1.43e-1)"	"unprognostic (1.09e-3)"	"unprognostic (1.28e-1)"	"unprognostic (1.77e-2)"	"unprognostic (7.69e-2)"	"unprognostic (4.32e-2)"
