Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
AASDH	"ACSF4, LYS2, NRPS998"	ENSG00000157426	"Aminoadipate-semialdehyde dehydrogenase"	Q4L235	4	56338287-56387508	"Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Fatty acid metabolism, Lipid metabolism"	Ligase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA036472, HPA036473"	Approved						NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 16: Non-specific - Transcription"	"Cluster 55: Non-specific - Transcription"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 24: Cytotrophoblasts - Mitochondria"				"HPA036472: AB_2675142, HPA036473: AB_10673656"	"unprognostic (1.95e-2)"	"unprognostic (2.08e-2)"	"unprognostic (1.46e-2)"	"unprognostic (5.33e-2)"	"unprognostic (1.33e-1)"	"unprognostic (1.73e-1)"	"unprognostic (1.24e-2)"	"unprognostic (1.67e-1)"	"unprognostic (2.47e-2)"	"unprognostic (8.75e-2)"	"unprognostic (1.29e-2)"	"unprognostic (2.46e-1)"	"unprognostic (2.09e-3)"	"unprognostic (1.59e-1)"	"unprognostic (1.73e-1)"	"unprognostic (4.52e-2)"	"unprognostic (1.85e-3)"
ABCE1	"OABP, RLI, RLI1, RNASEL1, RNASELI, RNS4I"	ENSG00000164163	"ATP binding cassette subfamily E member 1"	P61221	4	145098288-145129524	"Predicted intracellular proteins, Transporters"	"Host-virus interaction, Translation regulation"	Chaperone		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB012476, HPA036846"	Approved		Enhanced	Cytosol			No	No		380000	"Cluster 33: Non-specific - ATP binding"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 39: Non-specific - Basic cellular processes"	1	Cytosol		"CAB012476: , HPA036846: AB_2675346"	"unprognostic (2.22e-3)"	"unprognostic (8.11e-3)"	"prognostic favorable (8.69e-4)"	"unprognostic (2.69e-1)"	"unprognostic (1.06e-1)"	"unprognostic (5.51e-3)"	"prognostic unfavorable (6.29e-4)"	"unprognostic (5.68e-3)"	"unprognostic (6.77e-2)"	"unprognostic (1.34e-1)"	"prognostic unfavorable (1.88e-4)"	"unprognostic (1.56e-2)"	"unprognostic (1.38e-3)"	"unprognostic (2.85e-1)"	"unprognostic (2.40e-1)"	"unprognostic (2.08e-2)"	"unprognostic (2.21e-1)"
ABHD18	"C4orf29, FLJ21106"	ENSG00000164074	"Abhydrolase domain containing 18"	Q0P651	4	127965306-128039953	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Excitatory neurons: 71.1;Inhibitory neurons: 78.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA050168, HPA051676"	Approved		Approved	"Nuclear membrane"	"Intracellular and membrane"	"No annotated function"	NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 10: Cerebellum - Nucleic acid binding"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 8: Neurons - Neuronal signaling"		"Nuclear membrane"		"HPA050168: AB_2681040, HPA051676: AB_2681571"	"unprognostic (1.91e-1)"	"unprognostic (8.66e-2)"	"prognostic favorable (5.35e-4)"	"unprognostic (1.74e-2)"	"unprognostic (4.99e-2)"	"unprognostic (2.52e-2)"	"unprognostic (1.82e-1)"	"unprognostic (1.51e-2)"	"unprognostic (5.60e-2)"	"unprognostic (3.34e-1)"	"unprognostic (1.14e-2)"	"unprognostic (1.76e-3)"	"unprognostic (2.17e-3)"	"unprognostic (1.49e-2)"	"unprognostic (2.59e-1)"	"unprognostic (7.32e-2)"	"prognostic favorable (9.13e-4)"
ACOX3		ENSG00000087008	"Acyl-CoA oxidase 3, pristanoyl"	O15254	4	8366282-8440723	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Fatty acid metabolism, Lipid metabolism"	Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Cone photoreceptor cells: 39.1;Syncytiotrophoblasts: 88.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA035840, HPA035841"	Uncertain		Supported	Peroxisomes			NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 34: Non-specific - Mixed function"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 27: Syncytiotrophoblasts - Pregnancy"		Peroxisomes		"HPA035840: AB_10696514, HPA035841: AB_10671940"	"unprognostic (3.07e-2)"	"unprognostic (5.51e-2)"	"unprognostic (1.12e-1)"	"prognostic favorable (2.16e-4)"	"unprognostic (5.52e-2)"	"unprognostic (1.81e-3)"	"unprognostic (2.21e-1)"	"unprognostic (3.37e-2)"	"unprognostic (2.27e-1)"	"unprognostic (4.43e-2)"	"unprognostic (4.81e-1)"	"unprognostic (1.39e-1)"	"unprognostic (1.46e-2)"	"unprognostic (3.58e-2)"	"unprognostic (2.84e-1)"	"unprognostic (1.69e-1)"	"unprognostic (2.65e-1)"
ADD1		ENSG00000087274	"Adducin 1"	P35611	4	2843844-2930076	"Plasma proteins, Predicted intracellular proteins"		"Actin-binding, Calmodulin-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Cone photoreceptor cells: 343.2;Rod photoreceptor cells: 609.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Breast - Fibroblasts, Kidney - Fibroblasts, Prostate - Smooth muscle cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB009794, HPA035873, HPA035874"	Enhanced		Enhanced	"Nucleoplasm,Plasma membrane"			NA	NA		360000	"Cluster 14: Non-specific - Unknown function"	"Cluster 3: Non-specific - Unknown function"	"Cluster 4: Non-specific - mRNA splicing & Cell cycle"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 66: Photoreceptor cells - Visual perception"	3	"Plasma membrane"	Nucleoplasm	"CAB009794: AB_633663, HPA035873: AB_2674836, HPA035874: AB_2674837"	"unprognostic (1.79e-1)"	"unprognostic (1.37e-1)"	"unprognostic (1.66e-2)"	"unprognostic (5.40e-3)"	"unprognostic (1.90e-1)"	"unprognostic (2.66e-2)"	"unprognostic (5.07e-3)"	"unprognostic (1.68e-2)"	"unprognostic (3.52e-1)"	"unprognostic (2.50e-1)"	"prognostic favorable (3.94e-4)"	"unprognostic (5.22e-2)"	"prognostic favorable (1.29e-7)"	"unprognostic (2.61e-2)"	"unprognostic (1.12e-1)"	"unprognostic (7.38e-2)"	"unprognostic (4.03e-3)"
ADH5	"ADH-3, ADHX, FDH, GSNOR"	ENSG00000197894	"Alcohol dehydrogenase 5 (class III), chi polypeptide"	P11766	4	99070978-99088801	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"	"Lipid metabolism"	Oxidoreductase	"Disease variant, Dwarfism, Intellectual disability"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Prostate - Smooth muscle cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Not detected"	"Not detected"			"HPA044578, HPA061919"	Approved						NA	NA		5300000	"Cluster 5: Non-specific - Cell proliferation"	"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 21: Non-specific - Metabolism"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 32: Smooth muscle cells - Muscle contraction"				"HPA044578: AB_2679002, HPA061919: AB_2684638"	"unprognostic (1.05e-1)"	"unprognostic (1.63e-2)"	"unprognostic (1.14e-3)"	"prognostic favorable (9.90e-5)"	"unprognostic (2.63e-1)"	"unprognostic (1.58e-2)"	"unprognostic (1.11e-1)"	"unprognostic (9.48e-2)"	"prognostic unfavorable (3.54e-4)"	"unprognostic (1.47e-1)"	"unprognostic (1.02e-2)"	"unprognostic (1.22e-1)"	"prognostic favorable (4.58e-10)"	"unprognostic (1.79e-3)"	"unprognostic (9.05e-2)"	"unprognostic (1.15e-2)"	"unprognostic (1.13e-1)"
AFF4	"AF5Q31, MCEF"	ENSG00000072364	"ALF transcription elongation factor 4"	Q9UHB7	5	132875395-132963634	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Transcription, Transcription regulation"		"Cancer-related genes, Disease variant, Dwarfism, Obesity, Proto-oncogene"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA023690, HPA029634"	Approved		Supported	"Nucleoplasm,Nucleoli fibrillar center"			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 40: Non-specific - Transcription"	"Cluster 31: Non-specific - Transcription"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 80: Non-specific - Transcription"	8	Nucleoplasm	"Nucleoli fibrillar center"	"HPA023690: AB_1844633, HPA029634: AB_2673129"	"unprognostic (3.24e-2)"	"unprognostic (1.86e-2)"	"unprognostic (6.17e-3)"	"unprognostic (1.45e-1)"	"unprognostic (1.99e-1)"	"unprognostic (1.10e-1)"	"unprognostic (2.56e-2)"	"unprognostic (7.37e-2)"	"unprognostic (1.18e-1)"	"unprognostic (6.13e-2)"	"unprognostic (4.94e-2)"	"unprognostic (3.52e-1)"	"unprognostic (1.16e-2)"	"unprognostic (2.77e-2)"	"unprognostic (3.25e-2)"	"prognostic unfavorable (6.44e-4)"	"unprognostic (1.69e-1)"
AGGF1	"FLJ10283, GPATC7, GPATCH7, HSU84971, VG5Q"	ENSG00000164252	"Angiogenic factor with G-patch and FHA domains 1"	Q8N302	5	77029251-77065234	"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins"	"Angiogenesis, Differentiation"	"Developmental protein"	"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes, Testis - Spermatogonia, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"								"Secreted to blood"	"Developmental protein"	NA	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 16: Non-specific - Transcription"	"Cluster 27: Non-specific - Mixed function"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 49: Non-specific - Transcription"	4				"unprognostic (7.13e-2)"	"unprognostic (1.04e-1)"	"prognostic favorable (2.87e-4)"	"unprognostic (1.67e-1)"	"unprognostic (1.82e-1)"	"unprognostic (6.52e-2)"	"unprognostic (1.12e-3)"	"unprognostic (4.27e-2)"	"unprognostic (2.02e-2)"	"unprognostic (4.03e-2)"	"unprognostic (1.82e-2)"	"unprognostic (4.04e-1)"	"unprognostic (1.58e-3)"	"unprognostic (2.10e-1)"	"unprognostic (1.35e-1)"	"unprognostic (3.30e-1)"	"unprognostic (8.21e-2)"
AIMP1	"EMAP-2, EMAPII, p43, SCYE1"	ENSG00000164022	"Aminoacyl tRNA synthetase complex interacting multifunctional protein 1"	Q12904	4	106315544-106349456	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted secreted proteins"	"Angiogenesis, Apoptosis, Inflammatory response, Protein biosynthesis"	"Cytokine, RNA-binding, tRNA-binding"	Leukodystrophy	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB017618, HPA018476"	Supported		Enhanced	Cytosol	"Secreted to blood"	Cytokine	NA	NA	6500000	35000	"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 56: Non-specific - Unknown function"	"Cluster 6: Non-specific - Immune response"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 15: Non-specific - Mixed function"	2	Cytosol		"CAB017618: AB_2285445, HPA018476: AB_1848137"	"unprognostic (1.17e-3)"	"unprognostic (1.41e-1)"	"unprognostic (1.11e-1)"	"unprognostic (2.36e-1)"	"unprognostic (1.22e-1)"	"prognostic unfavorable (1.54e-4)"	"unprognostic (1.29e-3)"	"unprognostic (8.10e-2)"	"unprognostic (4.85e-2)"	"unprognostic (8.90e-2)"	"unprognostic (5.86e-2)"	"unprognostic (1.23e-2)"	"unprognostic (1.71e-2)"	"unprognostic (2.33e-1)"	"unprognostic (7.13e-2)"	"unprognostic (1.73e-1)"	"unprognostic (2.27e-2)"
AK6	CINAP	ENSG00000085231	"Adenylate kinase 6"	Q9Y3D8	5	69350984-69370013	"Enzymes, Metabolic proteins, Predicted intracellular proteins"		"Kinase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Late spermatids: 305.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Thyroid - Thyroid glandular cells"					"Low region specificity"	"Detected in all"			"CAB005361, HPA070217"	Supported		Supported	"Nuclear speckles,Centrosome"			No	No			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 31: Non-specific - Transcription"	"Cluster 22: Non-specific - mRNA splicing & Cell cycle"	"Cluster 36: Late spermatids - Unknown function"	3	"Nuclear speckles"	Centrosome	"CAB005361: AB_2302969, HPA070217: "	"unprognostic (5.47e-2)"	"unprognostic (1.54e-2)"	"unprognostic (1.48e-1)"	"unprognostic (8.58e-2)"	"unprognostic (8.73e-2)"	"unprognostic (4.09e-2)"	"prognostic unfavorable (9.54e-4)"	"unprognostic (1.79e-1)"	"unprognostic (3.41e-2)"	"unprognostic (6.21e-2)"	"unprognostic (2.55e-2)"	"unprognostic (2.25e-2)"	"unprognostic (1.14e-2)"	"unprognostic (1.31e-1)"	"unprognostic (1.84e-1)"	"unprognostic (2.22e-1)"	"unprognostic (2.55e-2)"
