Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
AAR2	"bA234K24.2, C20orf4"	ENSG00000131043	"AAR2 splicing factor"	Q9Y312	20	36236131-36270918	"Predicted intracellular proteins"	"mRNA processing, mRNA splicing"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB034220, HPA048645"	Uncertain		Approved	Cytosol			NA	NA			"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 62: Connective tissue - ECM organization"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 39: Non-specific - Basic cellular processes"	1	Cytosol		"CAB034220: AB_1564205, HPA048645: AB_2680475"	"unprognostic (1.73e-1)"	"unprognostic (1.30e-1)"	"unprognostic (3.92e-2)"	"unprognostic (1.01e-2)"	"unprognostic (1.56e-1)"	"unprognostic (7.54e-3)"	"prognostic unfavorable (1.83e-6)"	"unprognostic (5.09e-2)"	"unprognostic (6.84e-2)"	"unprognostic (6.38e-2)"	"unprognostic (3.79e-1)"	"unprognostic (3.31e-1)"	"unprognostic (4.61e-3)"	"unprognostic (4.58e-2)"	"unprognostic (5.85e-2)"	"unprognostic (1.25e-1)"	"unprognostic (6.17e-2)"
ABHD12	"ABHD12A, BEM46L2, C20orf22, dJ965G21.2, DKFZP434P106"	ENSG00000100997	"Abhydrolase domain containing 12, lysophospholipase"	Q8N2K0	20	25294742-25390835	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"	"Lipid metabolism"	Hydrolase	"Cataract, Deafness, Disease variant, Neuropathy, Retinitis pigmentosa"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Syncytiotrophoblasts: 150.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Macrophages, Lung - Macrophages, Skeletal muscle - Macrophages, Skin - Keratinocyte (granular), Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA026866	Uncertain						NA	NA			"Cluster 25: Non-specific - Unknown function"	"Cluster 32: Endocrine & Neural - Unknown function"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 5: Enterocytes - Absorption"				"HPA026866: AB_1844446"	"prognostic unfavorable (3.81e-5)"	"prognostic favorable (1.30e-5)"	"unprognostic (1.32e-1)"	"unprognostic (8.74e-2)"	"unprognostic (3.67e-2)"	"unprognostic (6.56e-2)"	"prognostic unfavorable (7.18e-4)"	"unprognostic (8.51e-2)"	"unprognostic (7.91e-3)"	"unprognostic (2.08e-1)"	"unprognostic (4.08e-2)"	"unprognostic (8.46e-2)"	"unprognostic (1.36e-3)"	"unprognostic (2.45e-1)"	"unprognostic (4.65e-2)"	"unprognostic (1.55e-1)"	"unprognostic (8.11e-3)"
ABHD16B	"C20orf135, dJ591C20.1"	ENSG00000183260	"Abhydrolase domain containing 16B"	Q9H3Z7	20	63861498-63862988	"Plasma proteins, Predicted intracellular proteins"		Hydrolase		"Evidence at protein level"	"Evidence at protein level"	"No human protein/transcript evidence"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	4	"testis: 15.5"	"Group enriched"	"Detected in some"	68	"Early spermatids: 95.5;Late spermatids: 286.2"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"eosinophil: 2.7"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in many"				"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA059272, HPA075886"	Uncertain		Enhanced	Nucleoplasm			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 44: Testis - Spermatogenesis"	"Cluster 27: Non-specific - Mixed function"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 63: Late spermatids - Spermatogenesis"		Nucleoplasm		"HPA059272: AB_2683963, HPA075886: "																	
ACOT8	"hACTE-III, hTE, NAP1, PTE-2, PTE1"	ENSG00000101473	"Acyl-CoA thioesterase 8"	O14734	20	45841721-45857405	"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"	"Fatty acid metabolism, Host-virus interaction, Lipid metabolism, Peroxisome biogenesis"	"Hydrolase, Serine esterase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Distal enterocytes: 104.5;Late spermatids: 90.9;Proximal enterocytes: 103.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			CAB010261	Approved		Supported	Vesicles,Mitochondria			NA	NA			"Cluster 7: Non-specific - Innate immune response"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 14: Neurons - Synaptic function"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 5: Enterocytes - Absorption"	3	Vesicles	Mitochondria	"CAB010261: AB_2221664"	"unprognostic (2.36e-2)"	"unprognostic (6.95e-2)"	"unprognostic (2.12e-1)"	"unprognostic (1.28e-2)"	"unprognostic (2.13e-1)"	"unprognostic (4.27e-1)"	"unprognostic (1.03e-3)"	"unprognostic (2.92e-2)"	"unprognostic (4.70e-1)"	"unprognostic (1.72e-1)"	"unprognostic (2.28e-2)"	"unprognostic (2.03e-2)"	"prognostic favorable (3.18e-4)"	"unprognostic (2.79e-1)"	"unprognostic (1.23e-1)"	"unprognostic (4.61e-2)"	"unprognostic (2.98e-1)"
ACSS2	"ACAS2, AceCS, ACS, ACSA, dJ1161H23.1"	ENSG00000131069	"Acyl-CoA synthetase short chain family member 2"	Q9NR19	20	34872146-34927962	"Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Lipid metabolism"	Ligase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 113.2"	"Cell type enhanced"	"Detected in all"		"Distal enterocytes: 137.5;Hepatocytes: 108.1;Intestinal goblet cells: 122.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"basophil: 34.5"	"Group enriched"	"Detected in many"	5	"dendritic cells: 22.6;granulocytes: 34.5;monocytes: 21.8"	"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Kidney - Proximal tubular cells, Liver - Hepatocytes, Lung - Alveolar cells type 2, Skin - Sebaceous gland cells, Stomach - Gastric mucous cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA004141	Approved						NA	NA		16000	"Cluster 26: Monocytes - Plasma membrane proteins"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 26: Oligodendrocytes - Mixed function"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 62: Hepatocytes - Metabolism"				"HPA004141: AB_1078094"	"unprognostic (1.97e-2)"	"unprognostic (1.33e-1)"	"unprognostic (1.70e-1)"	"unprognostic (2.25e-2)"	"unprognostic (1.84e-2)"	"unprognostic (1.86e-1)"	"unprognostic (1.42e-1)"	"unprognostic (5.45e-2)"	"unprognostic (1.13e-1)"	"unprognostic (3.92e-2)"	"unprognostic (1.66e-1)"	"unprognostic (1.42e-2)"	"prognostic favorable (2.04e-4)"	"unprognostic (2.72e-1)"	"unprognostic (2.32e-1)"	"unprognostic (3.08e-1)"	"unprognostic (2.54e-1)"
ACTR5	"Arp5, FLJ12785, INO80M"	ENSG00000101442	"Actin related protein 5"	Q9H9F9	20	38748460-38772520	"Predicted intracellular proteins"	"DNA damage, DNA recombination, DNA repair, Transcription, Transcription regulation"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Spermatocytes: 21.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA042676	Approved						NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 66: Non-specific - Transcription"	"Cluster 34: Non-specific - Mixed function"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 70: Spermatocytes & Spermatids - Spermatid development"	8			"HPA042676: AB_2678110"	"unprognostic (1.76e-1)"	"unprognostic (4.89e-2)"	"unprognostic (6.33e-2)"	"unprognostic (8.45e-3)"	"unprognostic (1.10e-1)"	"unprognostic (2.19e-1)"	"prognostic unfavorable (1.84e-5)"	"unprognostic (2.51e-1)"	"unprognostic (2.93e-2)"	"unprognostic (1.13e-1)"	"unprognostic (5.00e-2)"	"unprognostic (1.44e-2)"	"prognostic unfavorable (1.37e-4)"	"unprognostic (4.83e-2)"	"unprognostic (3.15e-1)"	"unprognostic (2.01e-1)"	"unprognostic (5.95e-2)"
ADNP	"ADNP1, KIAA0784"	ENSG00000101126	"Activity dependent neuroprotector homeobox"	Q9H2P0	20	50888916-50931437	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Transcription factors"	"Transcription, Transcription regulation"	DNA-binding	"Autism spectrum disorder, Cancer-related genes, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA006371	Supported		Approved	Nucleoplasm			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 16: Non-specific - Transcription"	"Cluster 31: Non-specific - Transcription"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 55: Non-specific - Transcription"	3	Nucleoplasm		"HPA006371: AB_1078105"	"unprognostic (3.40e-2)"	"unprognostic (6.81e-2)"	"unprognostic (1.21e-1)"	"unprognostic (1.06e-2)"	"unprognostic (1.68e-1)"	"unprognostic (6.68e-2)"	"prognostic unfavorable (1.65e-5)"	"unprognostic (1.73e-1)"	"unprognostic (1.80e-1)"	"unprognostic (4.38e-2)"	"unprognostic (3.11e-1)"	"unprognostic (1.39e-2)"	"unprognostic (1.29e-1)"	"unprognostic (4.91e-2)"	"unprognostic (3.63e-1)"	"unprognostic (1.90e-2)"	"unprognostic (1.08e-1)"
AHCY	"AdoHcyase, SAHH"	ENSG00000101444	Adenosylhomocysteinase	P23526	20	34280268-34311802	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"	"One-carbon metabolism"	Hydrolase	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Proximal tubular cells: 242.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Testis - Early spermatids, Testis - Late spermatids, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA041225, HPA044675"	Approved		Supported	Cytosol			NA	NA		5000000	"Cluster 13: Non-specific - Mitochondria"	"Cluster 68: Non-specific - Protein processing"	"Cluster 27: Non-specific - Mixed function"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	4	Cytosol		"HPA041225: AB_2677371, HPA044675: AB_2679041"	"unprognostic (3.35e-1)"	"unprognostic (2.17e-1)"	"unprognostic (2.41e-2)"	"unprognostic (1.32e-2)"	"unprognostic (7.74e-2)"	"unprognostic (3.15e-2)"	"unprognostic (7.34e-3)"	"unprognostic (1.10e-1)"	"unprognostic (8.88e-2)"	"unprognostic (2.61e-1)"	"unprognostic (4.21e-2)"	"unprognostic (1.24e-1)"	"unprognostic (5.27e-2)"	"unprognostic (2.06e-1)"	"unprognostic (1.20e-1)"	"unprognostic (1.88e-1)"	"unprognostic (2.93e-3)"
ANKEF1	"ANKRD5, dJ839B4.6, FLJ21669"	ENSG00000132623	"Ankyrin repeat and EF-hand domain containing 1"	Q9NU02	20	9986126-10058303	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"pancreas: 13.6;testis: 14.2"	"Group enriched"	"Detected in many"	27	"Early spermatids: 226.4;Late spermatids: 430.4"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA041151	Approved		Approved	"Nucleoli fibrillar center,Plasma membrane,Cytosol"			NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 46: Testis - Spermatogenesis"	"Cluster 16: Non-specific - Transcription"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 11: Late spermatids - Unknown function"	6	"Nucleoli fibrillar center, Plasma membrane, Cytosol"		"HPA041151: AB_10796569"	"unprognostic (4.72e-2)"	"unprognostic (9.86e-2)"	"unprognostic (2.31e-2)"	"unprognostic (2.09e-1)"	"unprognostic (5.38e-4)"	"unprognostic (2.54e-1)"	"unprognostic (1.83e-3)"	"prognostic unfavorable (1.81e-4)"	"unprognostic (3.21e-2)"	"unprognostic (1.12e-1)"	"unprognostic (3.28e-1)"	"unprognostic (6.73e-2)"	"prognostic favorable (4.44e-4)"	"unprognostic (3.90e-2)"	"unprognostic (1.65e-1)"	"prognostic unfavorable (1.58e-4)"	"unprognostic (3.11e-1)"
AP5S1	"C20orf29, FLJ11168"	ENSG00000125843	"Adaptor related protein complex 5 subunit sigma 1"	Q9NUS5	20	3820524-3828838	"Predicted intracellular proteins, Predicted membrane proteins"	"DNA damage, DNA repair, Protein transport, Transport"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB034200, HPA043533, HPA048244"	Uncertain		Approved	Nucleoplasm,Cytosol			No	No			"Cluster 33: Non-specific - ATP binding"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 33: Neurons - Mixed function"	"Cluster 62: Non-specific - Plasma proteins"	"Cluster 39: Non-specific - Basic cellular processes"		"Nucleoplasm, Cytosol"		"CAB034200: AB_1564201, HPA043533: AB_2732507, HPA048244: AB_2680328"	"unprognostic (1.07e-2)"	"unprognostic (1.43e-1)"	"unprognostic (8.52e-2)"	"unprognostic (2.74e-2)"	"unprognostic (1.34e-1)"	"unprognostic (2.05e-2)"	"unprognostic (5.49e-2)"	"unprognostic (7.76e-2)"	"unprognostic (1.33e-1)"	"unprognostic (8.91e-2)"	"unprognostic (5.15e-3)"	"unprognostic (8.17e-2)"	"prognostic favorable (5.53e-5)"	"unprognostic (2.92e-1)"	"unprognostic (1.62e-1)"	"unprognostic (6.09e-3)"	"unprognostic (5.08e-2)"
