Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
AASS	"LKRSDH, LORSDH"	ENSG00000008311	"Aminoadipate-semialdehyde synthase"	Q9UDR5	7	122064583-122144308	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"		"Multifunctional enzyme, Oxidoreductase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"liver: 43.0"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 138.4;Hepatocytes: 220.5;Oligodendrocytes: 123.3;Ovarian stromal cells: 129.0"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"testis cancer: 34.8"		"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA020637, HPA020728, HPA020734"	Enhanced		Approved	Nucleoplasm,Vesicles,Mitochondria			Yes	No		19000		"Cluster 53: Non-specific - Glycosylation"	"Cluster 42: Choroid plexus - Mitochondria"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 6: Ovarian stromal cells - Transcription"		Mitochondria	"Nucleoplasm, Vesicles"	"HPA020637: AB_1844415, HPA020728: AB_1844416, HPA020734: AB_1844417"	"unprognostic (4.84e-2)"	"unprognostic (2.29e-1)"	"unprognostic (7.91e-4)"	"unprognostic (6.08e-2)"	"unprognostic (1.49e-2)"	"unprognostic (8.00e-2)"	"prognostic favorable (9.81e-4)"	"unprognostic (4.48e-3)"	"unprognostic (2.38e-1)"	"unprognostic (1.47e-1)"	"unprognostic (1.98e-1)"	"unprognostic (1.99e-1)"	"unprognostic (7.76e-3)"	"unprognostic (8.56e-3)"	"unprognostic (1.55e-1)"	"unprognostic (6.50e-2)"	"unprognostic (2.67e-1)"
ABL2	"ABLL, ARG"	ENSG00000143322	"ABL proto-oncogene 2, non-receptor tyrosine kinase"	P42684	1	179099330-179229684	"Cancer-related genes, Enzymes, Predicted intracellular proteins, RAS pathway related proteins"	"Cell adhesion"	"Kinase, Transferase, Tyrosine-protein kinase"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Langerhans cells: 231.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Prostate - Endothelial cells, Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA001866, CAB017106, HPA072754"	Uncertain		Approved	Nucleoplasm,Vesicles			NA	NA				"Cluster 34: Non-specific - Mixed function"	"Cluster 33: Neurons - Mixed function"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 29: Monocytes - Innate immune response"	6	Nucleoplasm	Vesicles	"CAB017106: , HPA001866: AB_1078082, HPA072754: AB_2732212"	"unprognostic (3.05e-1)"	"prognostic unfavorable (3.50e-4)"	"unprognostic (1.07e-1)"	"unprognostic (4.71e-2)"	"unprognostic (9.45e-2)"	"unprognostic (8.23e-3)"	"unprognostic (1.91e-2)"	"unprognostic (4.81e-3)"	"unprognostic (1.26e-1)"	"unprognostic (6.98e-2)"	"unprognostic (1.12e-1)"	"unprognostic (3.73e-1)"	"prognostic unfavorable (1.78e-7)"	"unprognostic (4.76e-2)"	"unprognostic (4.14e-2)"	"unprognostic (6.08e-2)"	"prognostic unfavorable (8.40e-4)"
ACO1	"IREB1, IREBP, IRP1"	ENSG00000122729	"Aconitase 1"	P21399	9	32384603-32454769	"Cancer-related genes, Citric acid cycle related proteins, Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"	"Tricarboxylic acid cycle"	"Lyase, RNA-binding"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 130.5"	"Cell type enhanced"	"Detected in all"		"Hepatocytes: 174.3;Proximal tubular cells: 144.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Kidney - Proximal tubular cells, Liver - Hepatocytes, Prostate - Smooth muscle cells, Skin - Sebaceous gland cells, Stomach - Macrophages"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA019371, HPA024157"	Enhanced		Supported	Mitochondria,Cytosol			NA	NA		10000000	"Cluster 41: Basophils - Unknown function"	"Cluster 1: Liver & Kidney - Metabolism"	"Cluster 44: Non-specific - Mixed function"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	2	"Mitochondria, Cytosol"		"HPA019371: AB_1844519, HPA024157: AB_1844520"	"unprognostic (2.11e-1)"	"unprognostic (5.61e-2)"	"unprognostic (8.38e-2)"	"unprognostic (9.12e-2)"	"unprognostic (2.63e-1)"	"unprognostic (3.12e-2)"	"unprognostic (4.25e-3)"	"unprognostic (2.61e-2)"	"unprognostic (1.37e-1)"	"unprognostic (1.19e-1)"	"unprognostic (2.55e-1)"	"unprognostic (3.08e-1)"	"prognostic favorable (5.73e-5)"	"unprognostic (2.54e-1)"	"unprognostic (6.58e-2)"	"unprognostic (1.65e-1)"	"unprognostic (3.23e-2)"
ADAMTS16	ADAMTS16s	ENSG00000145536	"ADAM metallopeptidase with thrombospondin type 1 motif 16"	Q8TE57	5	5140330-5320304	"Predicted secreted proteins"		"Hydrolase, Metalloprotease, Protease"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 8.0;ovary: 23.4"	"Group enriched"	"Detected in some"	4	"Excitatory neurons: 43.2;Ovarian stromal cells: 15.1"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Colon - Fibroblasts, Lung - Fibroblast_2, Skin - Fibroblast_1"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			HPA061013			Approved	Vesicles	"Secreted to extracellular matrix"	Enzyme	NA	No				"Cluster 64: Neuronal - Transcription"	"Cluster 35: Non-specific - DNA binding"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 34: Neurons - Neuronal signaling"		Vesicles		"HPA061013: "	"unprognostic (8.48e-2)"	"unprognostic (1.19e-1)"	"unprognostic (2.86e-2)"	"unprognostic (1.98e-4)"	"unprognostic (1.91e-2)"	"unprognostic (5.04e-2)"	"unprognostic (7.64e-2)"	"unprognostic (7.80e-3)"	"unprognostic (2.12e-2)"	"unprognostic (5.44e-2)"	"unprognostic (1.51e-2)"	"unprognostic (2.18e-1)"	"prognostic favorable (3.29e-5)"	"unprognostic (1.20e-4)"	"unprognostic (1.46e-1)"	"unprognostic (4.59e-3)"	"unprognostic (2.86e-3)"
ADAMTS6	ADAM-TS6	ENSG00000049192	"ADAM metallopeptidase with thrombospondin type 1 motif 6"	Q9UKP5	5	65148738-65481920	"Cancer-related genes, Predicted secreted proteins"		"Hydrolase, Metalloprotease, Protease"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"placenta: 1.8"	"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 33.9;Inhibitory neurons: 60.6;Lymphatic endothelial cells: 73.5;Oligodendrocyte precursor cells: 131.1"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in some"			"Immune cell enhanced"	"Detected in some"		"memory B-cell: 2.1;naive B-cell: 1.3"	"Lineage enhanced"	"Detected in single"		"B-cells: 2.1"	"Low cancer specificity"	"Detected in many"			"Testis - Early spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA043441	Enhanced				"Secreted to extracellular matrix"	Enzyme	NA	Yes				"Cluster 62: Connective tissue - ECM organization"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 69: Neurons - Neuronal signaling"				"HPA043441: AB_2678484"	"unprognostic (1.53e-1)"	"unprognostic (1.40e-1)"	"unprognostic (2.70e-3)"	"unprognostic (4.33e-2)"	"unprognostic (1.03e-2)"	"unprognostic (2.39e-2)"	"unprognostic (8.24e-2)"	"unprognostic (1.65e-2)"	"unprognostic (4.77e-2)"	"unprognostic (8.04e-2)"	"unprognostic (1.56e-1)"	"unprognostic (2.13e-1)"	"unprognostic (1.13e-6)"	"unprognostic (3.23e-5)"	"unprognostic (2.09e-1)"	"unprognostic (3.02e-4)"	"unprognostic (4.18e-3)"
ADARB1	"ADAR2, ADAR2a, ADAR2a-L1, ADAR2a-L2, ADAR2a-L3, ADAR2b, ADAR2c, ADAR2d, ADAR2g, DRABA2, DRADA2, hRED1, RED1"	ENSG00000197381	"Adenosine deaminase RNA specific B1"	P78563	21	45073853-45226560	"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins"	"Antiviral defense, Immunity, Innate immunity, mRNA processing"	"Hydrolase, RNA-binding"	"Disease variant, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"urinary bladder: 57.0"	"Cell type enhanced"	"Detected in many"		"Bipolar cells: 52.7;Excitatory neurons: 52.3;Horizontal cells: 63.6;Inhibitory neurons: 82.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Liver - Vascular Endothelial cells, Lung - Fibroblast_1"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA029645			Supported	Nucleoplasm,Cytosol			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 28: Neuronal - Transcription"	"Cluster 24: Neurons - Mixed function"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 32: Smooth muscle cells - Muscle contraction"	3	Nucleoplasm	Cytosol	"HPA029645: AB_10602106"	"unprognostic (2.69e-1)"	"unprognostic (7.65e-2)"	"prognostic unfavorable (8.16e-5)"	"unprognostic (1.82e-2)"	"unprognostic (1.07e-2)"	"unprognostic (9.07e-2)"	"unprognostic (3.29e-2)"	"unprognostic (6.97e-2)"	"unprognostic (3.82e-2)"	"unprognostic (1.23e-2)"	"unprognostic (1.28e-1)"	"unprognostic (3.44e-1)"	"prognostic unfavorable (3.56e-4)"	"unprognostic (4.57e-2)"	"unprognostic (3.06e-1)"	"unprognostic (2.73e-2)"	"unprognostic (2.38e-2)"
ADCY8	"AC8, ADCY3, HBAC1"	ENSG00000155897	"Adenylate cyclase 8"	P40145	8	130780301-131040909	"Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"	"cAMP biosynthesis"	Lyase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	4	"brain: 8.1;epididymis: 22.3"	"Group enriched"	"Detected in some"	5	"Astrocytes: 144.0;Inhibitory neurons: 241.0;Oligodendrocyte precursor cells: 130.2"	"Group enriched"	"Detected in some"	5	"glioma: 6.0;ovarian cancer: 1.8;thyroid cancer: 1.7"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Brain cancer: 2.2;Rhabdoid: 1.1"	"Lung - Alveolar cells type 2, Skin - Eccrine sweat gland cells, Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB018652, HPA024291"	Supported						NA	NA				"Cluster 50: Epididymis - Male reproductive secretion"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 8: Neurons - Neuronal signaling"				"CAB018652: AB_633654, HPA024291: AB_1844597"	"unprognostic (5.59e-3)"				"unprognostic (3.10e-1)"	"unprognostic (1.82e-1)"	"unprognostic (1.09e-1)"	"unprognostic (2.78e-2)"	"unprognostic (1.74e-1)"	"unprognostic (1.05e-1)"	"unprognostic (8.22e-3)"	"unprognostic (4.91e-2)"	"unprognostic (7.39e-3)"	"unprognostic (1.92e-1)"	"unprognostic (2.44e-2)"	"unprognostic (6.67e-2)"	
ADGRB2	BAI2	ENSG00000121753	"Adhesion G protein-coupled receptor B2"	O60241	1	31727117-31764893	"G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Transporters"		"G-protein coupled receptor, Receptor, Transducer"	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	9	"brain: 77.5"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 19.8;Bipolar cells: 12.8;Excitatory neurons: 53.9;Horizontal cells: 27.7;Inhibitory neurons: 13.2;Oligodendrocyte precursor cells: 19.3"	"Cancer enriched"	"Detected in many"	4	"glioma: 20.5"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Stomach - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA069175			Supported	"Plasma membrane"			NA	NA		32000		"Cluster 61: Brain - Neuronal signaling"	"Cluster 51: Neurons - Mixed function"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 34: Neurons - Neuronal signaling"		"Plasma membrane"		"HPA069175: "	"prognostic favorable (6.46e-4)"	"unprognostic (1.74e-1)"	"unprognostic (7.98e-2)"	"unprognostic (4.34e-2)"	"unprognostic (1.90e-1)"	"unprognostic (2.40e-1)"	"unprognostic (8.17e-4)"	"prognostic unfavorable (4.02e-5)"	"unprognostic (2.31e-2)"	"unprognostic (1.54e-2)"	"unprognostic (1.48e-2)"	"unprognostic (1.65e-1)"	"unprognostic (1.80e-3)"	"unprognostic (1.63e-1)"	"unprognostic (1.23e-1)"	"unprognostic (1.75e-3)"	"unprognostic (7.98e-2)"
ADGRG4	"GPR112, PGR17, RP1-299I16"	ENSG00000156920	"Adhesion G protein-coupled receptor G4"	Q8IZF6	X	136300963-136416890	"G-protein coupled receptors, Plasma proteins, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"fallopian tube: 1.0;intestine: 2.4;retina: 1.1"	"Group enriched"	"Detected in some"	5	"Enteroendocrine cells: 61.8;Paneth cells: 44.9"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"				"Not detected"	"Not detected"							HPA035324	Uncertain						NA	NA				"Cluster 45: Intestine - Digestion"		"Cluster 72: Neuronal - Signal transduction"	"Cluster 20: Enteroendocrine cells - Hormone signaling"				"HPA035324: AB_10671512"											"unprognostic (3.40e-3)"		"unprognostic (7.68e-5)"	"unprognostic (7.61e-2)"			
ADGRG6	"FLJ14937, GPR126"	ENSG00000112414	"Adhesion G protein-coupled receptor G6"	Q86SQ4	6	142301854-142446266	"Disease related genes, G-protein coupled receptors, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"	"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"liver: 69.7;placenta: 45.9"	"Cell type enhanced"	"Detected in many"		"Hepatocytes: 110.5;Suprabasal keratinocytes: 40.4"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Adipose visceral - Mesothelial cells, Colon - Enteric glia cells, Skin - Keratinocyte (other), Testis - Spermatogonia"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA017346	Approved						NA	NA		110000000		"Cluster 11: Liver - Plasma proteins"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 72: Neuronal - Signal transduction"	"Cluster 62: Hepatocytes - Metabolism"				"HPA017346: AB_1849260"	"unprognostic (1.04e-2)"	"unprognostic (2.72e-2)"	"unprognostic (7.37e-2)"	"unprognostic (3.00e-2)"	"unprognostic (8.64e-4)"	"unprognostic (1.67e-1)"	"unprognostic (2.98e-1)"	"prognostic unfavorable (8.78e-4)"	"unprognostic (1.80e-1)"	"unprognostic (1.26e-1)"	"prognostic unfavorable (2.78e-5)"	"unprognostic (4.46e-1)"	"unprognostic (6.49e-2)"	"unprognostic (2.15e-1)"	"unprognostic (1.36e-2)"	"unprognostic (2.97e-2)"	"unprognostic (4.59e-2)"
