Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ABCB5	"ABCB5alpha, ABCB5beta, EST422562"	ENSG00000004846	"ATP binding cassette subfamily B member 5"	Q2M3G0	7	20615667-20777038	"Enzymes, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Differentiation, Transport"	Translocase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	10	"epididymis: 26.6"	"Cell type enriched"	"Detected in some"	4	"Early spermatids: 10.1"	"Cancer enriched"	"Detected in some"	9	"melanoma: 5.2"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	13	"skin cancer: 39.2"	"Stomach - Fibroblasts"	"Not detected"	"Not detected"			"Not detected"	"Not detected"										NA	NA				"Cluster 50: Epididymis - Male reproductive secretion"	"Cluster 48: Non-specific - Mixed function"	"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 53: Fibroblasts - ECM organization"					"unprognostic (3.82e-1)"	"unprognostic (1.57e-1)"	"unprognostic (2.55e-3)"	"unprognostic (1.55e-2)"	"unprognostic (1.14e-2)"	"unprognostic (2.98e-1)"	"unprognostic (2.60e-3)"	"unprognostic (1.65e-2)"	"unprognostic (2.05e-1)"	"unprognostic (2.63e-1)"	"unprognostic (6.23e-2)"	"unprognostic (5.26e-3)"	"unprognostic (3.56e-3)"	"unprognostic (9.30e-4)"	"unprognostic (1.29e-1)"	"unprognostic (1.80e-2)"	"unprognostic (2.70e-2)"
ABCD1	"adrenoleukodystrophy, ALD, ALDP, AMN"	ENSG00000101986	"ATP binding cassette subfamily D member 1"	P33897	X	153724856-153744755	"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters"	Transport	"Hydrolase, Translocase"	"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Proximal enterocytes: 35.9;Sertoli cells: 29.9;Syncytiotrophoblasts: 26.5"	"Cancer enhanced"	"Detected in all"		"melanoma: 36.0"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA035214	Approved						NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 68: Non-specific - Protein processing"	"Cluster 18: Non-specific - Mixed function"	"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 22: Proximal enterocytes - Digestion"	1			"HPA035214: "	"unprognostic (1.90e-2)"	"unprognostic (3.79e-2)"	"unprognostic (2.19e-3)"	"unprognostic (5.57e-3)"	"unprognostic (8.81e-3)"	"unprognostic (1.54e-1)"	"unprognostic (3.37e-3)"	"unprognostic (1.34e-1)"	"unprognostic (6.14e-3)"	"unprognostic (3.40e-2)"	"unprognostic (1.41e-1)"	"unprognostic (6.17e-2)"	"prognostic unfavorable (5.50e-4)"	"unprognostic (4.17e-2)"	"unprognostic (1.17e-1)"	"unprognostic (2.57e-1)"	"unprognostic (4.23e-2)"
ACCSL		ENSG00000205126	"1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like"	Q4AC99	11	44047981-44059977	"Predicted intracellular proteins"				"Evidence at protein level"	"No human protein/transcript evidence"	"Evidence at transcript level"	"Evidence at protein level"	"Not detected"	"Not detected"			"Cell type enhanced"	"Detected in some"		"Astrocytes: 1.9;Excitatory neurons: 2.5;Inhibitory neurons: 2.6;Oligodendrocyte precursor cells: 2.4;Oligodendrocytes: 1.7"	"Cancer enriched"	"Detected in single"	22	"melanoma: 1.1"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA065042			Approved	Cytosol			NA	NA						"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 8: Neurons - Neuronal signaling"		Cytosol		"HPA065042: "					"unprognostic (2.37e-2)"				"unprognostic (2.91e-1)"				"unprognostic (9.76e-5)"	"unprognostic (7.42e-2)"			
AMDHD2	CGI-14	ENSG00000162066	"Amidohydrolase domain containing 2"	Q9Y303	16	2520357-2531422	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Carbohydrate metabolism"	Hydrolase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Early spermatids: 67.9;Hofbauer cells: 113.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Macrophages, Lung - Macrophages, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA041184, HPA041321"	Enhanced		Approved	Nucleoli,Cytosol			No	No		110000	"Cluster 29: Non-specific - Unknown function"	"Cluster 78: Testis - Transcription"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 70: Spermatocytes & Spermatids - Spermatid development"	2	"Nucleoli, Cytosol"		"HPA041184: AB_10803998, HPA041321: AB_10795588"	"unprognostic (1.20e-1)"	"prognostic favorable (5.19e-4)"	"unprognostic (7.86e-3)"	"unprognostic (2.39e-1)"	"unprognostic (1.70e-2)"	"unprognostic (1.37e-1)"	"unprognostic (1.48e-2)"	"unprognostic (2.14e-1)"	"unprognostic (3.28e-1)"	"unprognostic (1.66e-1)"	"unprognostic (1.88e-2)"	"unprognostic (8.68e-2)"	"unprognostic (1.30e-1)"	"unprognostic (8.37e-2)"	"unprognostic (4.71e-2)"	"unprognostic (1.66e-1)"	"unprognostic (1.20e-1)"
ANKRD39	MGC41816	ENSG00000213337	"Ankyrin repeat domain 39"	Q53RE8	2	96836611-96858016	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Skeletal myocytes: 114.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA042678	Approved		Approved	Nucleoplasm,Vesicles			NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 22: Brain - Synaptic signal transduction"	"Cluster 34: Non-specific - Mixed function"	"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 2: Skeletal myocytes - Muscle contraction"		Nucleoplasm	Vesicles	"HPA042678: AB_10794532"	"unprognostic (6.26e-2)"	"unprognostic (1.32e-1)"	"prognostic unfavorable (2.26e-4)"	"unprognostic (9.53e-2)"	"unprognostic (2.28e-2)"	"unprognostic (2.09e-1)"	"unprognostic (4.03e-2)"	"unprognostic (1.68e-1)"	"unprognostic (9.25e-2)"	"unprognostic (3.12e-3)"	"prognostic favorable (6.12e-5)"	"unprognostic (6.15e-2)"	"prognostic unfavorable (6.78e-9)"	"unprognostic (3.16e-1)"	"unprognostic (1.14e-1)"	"unprognostic (5.03e-2)"	"prognostic favorable (5.21e-4)"
APOLD1	"DKFZP434F0318, FLJ25138"	ENSG00000178878	"Apolipoprotein L domain containing 1"	Q96LR9	12	12725917-12829975	"Predicted membrane proteins"	"Angiogenesis, Differentiation"	"Developmental protein"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adipose tissue: 120.2"	"Group enriched"	"Detected in many"	5	"Adipocytes: 761.2;Endothelial cells: 249.3;Lymphatic endothelial cells: 336.7;Smooth muscle cells: 191.3"	"Cancer enhanced"	"Detected in all"		"renal cancer: 24.2"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Cancer enriched"	"Detected in many"	9	"skin cancer: 43.6"	"Breast - Endothelial cells, Prostate - Endothelial cells, Skeletal muscle - Endothelial cells"	"Group enriched"	"Detected in all"	4	"basal ganglia: 5.7;olfactory bulb: 20.1"	"Low region specificity"	"Detected in all"			"HPA052462, HPA058882"	Approved		Enhanced	"Nucleoplasm,Plasma membrane"			No	No				"Cluster 7: Adipose tissue - Mixed function"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 48: Smooth muscle cells - Signal transduction"		"Nucleoplasm, Plasma membrane"		"HPA052462: AB_2681841, HPA058882: AB_2683844"	"unprognostic (1.98e-1)"	"unprognostic (8.36e-3)"	"unprognostic (5.28e-2)"	"unprognostic (1.28e-3)"	"unprognostic (1.37e-1)"	"unprognostic (1.16e-2)"	"unprognostic (5.58e-3)"	"unprognostic (8.07e-2)"	"unprognostic (3.46e-1)"	"unprognostic (4.23e-2)"	"unprognostic (1.35e-1)"	"unprognostic (3.23e-2)"	"unprognostic (4.30e-3)"	"unprognostic (3.42e-3)"	"unprognostic (1.81e-1)"	"unprognostic (6.18e-2)"	"unprognostic (1.15e-2)"
ASAH1	"AC, ACDase, ASAH, FLJ21558, PHP32"	ENSG00000104763	"N-acylsphingosine amidohydrolase 1"	Q13510	8	18055992-18084998	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"	"Lipid metabolism, Sphingolipid metabolism"	Hydrolase	"Disease variant, Epilepsy, Neurodegeneration"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"heart muscle: 553.6"	"Cell type enhanced"	"Detected in all"		"Cardiomyocytes: 870.4;Hofbauer cells: 938.2;monocytes: 1587.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in all"		"skin cancer: 270.7"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Breast - Adipocytes (Breast), Heart muscle - Cardiomyocytes, Skin - Keratinocyte (granular), Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA005468	Supported				"Intracellular and membrane"	Enzyme	NA	NA		400000	"Cluster 40: Monocytes - Innate immune response"	"Cluster 30: Heart muscle - Heart development"	"Cluster 21: Non-specific - Metabolism"	"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 29: Monocytes - Innate immune response"	1			"HPA005468: AB_1845062"	"unprognostic (1.99e-1)"	"unprognostic (1.86e-1)"	"unprognostic (4.15e-3)"	"unprognostic (9.23e-2)"	"unprognostic (4.69e-2)"	"unprognostic (4.63e-2)"	"unprognostic (2.25e-2)"	"unprognostic (4.29e-3)"	"unprognostic (2.44e-1)"	"unprognostic (4.85e-2)"	"unprognostic (1.89e-1)"	"unprognostic (3.03e-2)"	"prognostic favorable (3.08e-8)"	"unprognostic (1.95e-1)"	"unprognostic (3.91e-2)"	"unprognostic (6.54e-3)"	"unprognostic (7.36e-3)"
ATOX1	HAH1	ENSG00000177556	"Antioxidant 1 copper chaperone"	O00244	5	151742316-151772532	"Predicted intracellular proteins"	"Copper transport, Ion transport, Transport"	Chaperone		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Hepatocytes: 1017.3;Proximal tubular cells: 1465.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in all"		"skin cancer: 986.8"	"Liver - Hepatocytes, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"							HPA055036			Approved	"Nucleoplasm,Plasma membrane"			NA	NA		790000	"Cluster 29: Non-specific - Unknown function"	"Cluster 60: Choroid plexus - Transmembrane transport"	"Cluster 27: Non-specific - Mixed function"	"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	6	Nucleoplasm	"Plasma membrane"	"HPA055036: "	"unprognostic (5.55e-2)"	"unprognostic (1.60e-1)"	"unprognostic (3.84e-1)"	"unprognostic (1.82e-1)"	"unprognostic (8.11e-2)"	"unprognostic (3.34e-2)"	"unprognostic (2.33e-1)"	"unprognostic (8.60e-2)"	"unprognostic (3.58e-2)"	"unprognostic (2.53e-2)"	"prognostic favorable (9.57e-4)"	"unprognostic (2.72e-1)"	"unprognostic (7.15e-2)"	"unprognostic (8.18e-2)"	"unprognostic (2.57e-2)"	"unprognostic (1.87e-1)"	"unprognostic (2.22e-1)"
ATP6V0A1	"a1, ATP6N1, ATP6N1A, Stv1, Vph1, VPP1"	ENSG00000033627	"ATPase H+ transporting V0 subunit a1"	Q93050	17	42458844-42522582	"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Hydrogen ion transport, Ion transport, Transport"		"Disease variant, Epilepsy, Intellectual disability"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"brain: 102.2"	"Cell type enhanced"	"Detected in many"		"Rod photoreceptor cells: 420.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA022144	Enhanced		Approved	"Nuclear speckles,Golgi apparatus,Vesicles,Cytosol"			NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 17: Neuronal - Synaptic function"	"Cluster 14: Neurons - Synaptic function"	"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 66: Photoreceptor cells - Visual perception"	1	"Golgi apparatus, Vesicles"	"Nuclear speckles, Cytosol"	"HPA022144: AB_1845189"	"unprognostic (3.93e-2)"	"unprognostic (2.02e-1)"	"unprognostic (4.35e-2)"	"unprognostic (2.22e-2)"	"unprognostic (1.60e-2)"	"unprognostic (8.69e-2)"	"unprognostic (1.84e-2)"	"unprognostic (8.82e-2)"	"unprognostic (1.47e-1)"	"unprognostic (1.85e-1)"	"prognostic favorable (2.05e-4)"	"unprognostic (3.25e-1)"	"prognostic favorable (1.28e-4)"	"unprognostic (3.07e-1)"	"unprognostic (3.68e-2)"	"unprognostic (2.62e-2)"	"prognostic unfavorable (6.90e-4)"
ATP6V0D2	"ATP6D2, FLJ38708, VMA6"	ENSG00000147614	"ATPase H+ transporting V0 subunit d2"	Q8N8Y2	8	85987323-86154225	"Metabolic proteins, Predicted intracellular proteins"	"Hydrogen ion transport, Ion transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	4	"kidney: 58.3"	"Cell type enriched"	"Detected in some"	17	"Distal tubular cells: 270.5"	"Cancer enriched"	"Detected in many"	9	"renal cancer: 36.7"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Cancer enhanced"	"Detected in many"		"skin cancer: 5.3;testis cancer: 5.3"	"Kidney - Intercalated cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA055327, HPA058496"	Enhanced		Approved	Vesicles			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 52: Kidney - Transmembrane transport"	"Cluster 6: Non-specific - Immune response"	"Cluster 9: Skin cancer - Melanin biosynthesis"	"Cluster 58: Macrophages - Innate immune response"	11	Vesicles		"HPA055327: AB_2682784, HPA058496: "	"unprognostic (3.79e-2)"	"unprognostic (1.59e-1)"	"unprognostic (1.78e-1)"	"unprognostic (1.22e-1)"	"unprognostic (8.50e-2)"	"unprognostic (8.43e-3)"	"unprognostic (5.36e-5)"	"unprognostic (4.02e-2)"	"unprognostic (1.16e-1)"	"unprognostic (7.75e-3)"	"unprognostic (2.32e-2)"	"unprognostic (1.61e-1)"	"prognostic favorable (2.20e-6)"	"unprognostic (8.58e-2)"	"unprognostic (1.77e-2)"	"unprognostic (3.67e-1)"	"unprognostic (1.97e-2)"
