Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ADAT2	"DEADC1, dJ20N2.1, TAD2"	ENSG00000189007	"Adenosine deaminase tRNA specific 2"	Q7Z6V5	6	143422832-143450695	"Enzymes, Predicted intracellular proteins"	"tRNA processing"	Hydrolase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA035479	Approved		Approved	"Nucleoplasm,Golgi apparatus,Cytosol"			NA	NA			"Cluster 43: Non-specific - Transcription & Translation"	"Cluster 47: Spleen - Immune response"	"Cluster 10: Cerebellum - Nucleic acid binding"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 64: Non-specific - Ribosome"	4	"Golgi apparatus"	"Nucleoplasm, Cytosol"	"HPA035479: AB_10611672"	"unprognostic (2.24e-1)"	"unprognostic (3.07e-3)"	"unprognostic (1.55e-1)"	"unprognostic (8.20e-2)"	"unprognostic (3.05e-2)"	"unprognostic (8.58e-2)"	"unprognostic (1.07e-3)"	"unprognostic (3.31e-2)"	"unprognostic (1.34e-1)"	"unprognostic (7.30e-2)"	"unprognostic (1.27e-1)"	"unprognostic (1.25e-2)"	"unprognostic (9.28e-5)"	"unprognostic (4.88e-2)"	"unprognostic (6.96e-2)"	"unprognostic (7.29e-2)"	"unprognostic (4.08e-2)"
AGAP4	"AGAP8, CTGLF1, CTGLF5, Em:AC012044.1, MRIP2"	ENSG00000188234	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 4"	Q96P64	10	45825594-45853875	"Predicted intracellular proteins"		"GTPase activation"		"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Low tissue specificity"	"Detected in all"			"Group enriched"	"Detected in many"	4	"Early spermatids: 82.5;Late spermatids: 48.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"basophil: 2.0"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"												HPA042490	Uncertain						NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 65: Cerebellum - Nervous system development"	"Cluster 4: Non-specific - mRNA splicing & Cell cycle"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 13: Spermatids - Transcription"				"HPA042490: AB_2678022"	"unprognostic (1.60e-1)"	"unprognostic (1.16e-1)"	"unprognostic (1.05e-1)"	"unprognostic (7.50e-2)"	"unprognostic (2.50e-2)"	"unprognostic (4.10e-4)"	"unprognostic (4.13e-3)"	"unprognostic (5.72e-2)"	"unprognostic (3.68e-1)"	"unprognostic (1.25e-1)"	"unprognostic (2.93e-2)"	"unprognostic (2.81e-3)"	"unprognostic (3.76e-5)"	"unprognostic (7.49e-2)"	"unprognostic (3.19e-1)"	"unprognostic (8.58e-2)"	"unprognostic (5.28e-4)"
AGAP5	"CTGLF2, Em:AC073389.1"	ENSG00000172650	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 5"	A6NIR3	10	73674287-73698109	"Predicted intracellular proteins"		"GTPase activation"		"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in some"		"Astrocytes: 4.0;Early spermatids: 2.9;Excitatory neurons: 6.2;Inhibitory neurons: 6.0;Late spermatids: 6.7;Oligodendrocyte precursor cells: 4.2;Oligodendrocytes: 7.9"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Testis - Late spermatids"									HPA042490	Uncertain						NA	NA			"Cluster 32: Basophils - Transcription"	"Cluster 46: Testis - Spermatogenesis"	"Cluster 48: Non-specific - Mixed function"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 13: Spermatids - Transcription"				"HPA042490: AB_2678022"	"unprognostic (1.84e-1)"	"unprognostic (3.59e-2)"	"unprognostic (1.27e-2)"	"unprognostic (1.07e-1)"	"unprognostic (1.61e-1)"	"unprognostic (4.45e-3)"	"unprognostic (1.40e-1)"	"unprognostic (4.52e-1)"	"unprognostic (1.41e-1)"	"unprognostic (1.98e-2)"	"unprognostic (4.04e-3)"	"unprognostic (4.33e-3)"	"unprognostic (5.83e-5)"	"unprognostic (3.33e-2)"	"unprognostic (2.87e-1)"	"unprognostic (7.29e-2)"	"unprognostic (1.17e-2)"
AGAP6	"bA324H6.1, CTGLF3"	ENSG00000204149	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 6"	Q5VW22	10	49982190-50011654	"Predicted intracellular proteins"		"GTPase activation"		"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Astrocytes: 18.3;Early spermatids: 27.7;Excitatory neurons: 21.8;Inhibitory neurons: 17.1;Late spermatids: 15.0;Oligodendrocyte precursor cells: 13.7;Oligodendrocytes: 16.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"basophil: 1.3"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"												HPA042490	Uncertain						NA	NA				"Cluster 66: Non-specific - Transcription"	"Cluster 48: Non-specific - Mixed function"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 21: Early spermatids - Spermatogenesis"				"HPA042490: AB_2678022"	"unprognostic (4.11e-2)"	"unprognostic (1.26e-1)"	"unprognostic (3.07e-3)"	"unprognostic (2.96e-1)"	"unprognostic (1.71e-1)"	"unprognostic (7.60e-3)"	"unprognostic (1.34e-2)"	"unprognostic (7.48e-2)"	"unprognostic (5.51e-2)"	"unprognostic (1.91e-2)"	"prognostic favorable (2.66e-4)"	"unprognostic (9.93e-3)"	"prognostic unfavorable (9.70e-10)"	"unprognostic (8.04e-2)"	"unprognostic (2.12e-1)"	"unprognostic (1.85e-2)"	"prognostic favorable (1.83e-7)"
AGAP9	"bA301J7.2, CTGLF6, FLJ00312"	ENSG00000204172	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 9"	Q5VTM2	10	47501854-47523638	"Predicted intracellular proteins"		"GTPase activation"		"Evidence at transcript level"	"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at transcript level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Early spermatids: 51.2;Gastric mucus-secreting cells: 14.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"												HPA042490	Uncertain						NA	NA				"Cluster 78: Testis - Transcription"	"Cluster 6: Non-specific - Immune response"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 21: Early spermatids - Spermatogenesis"				"HPA042490: AB_2678022"	"unprognostic (6.26e-2)"	"unprognostic (5.74e-2)"	"prognostic unfavorable (9.98e-5)"	"unprognostic (1.85e-1)"	"unprognostic (6.80e-2)"	"unprognostic (9.89e-4)"	"unprognostic (1.13e-2)"	"unprognostic (3.71e-2)"	"unprognostic (1.13e-1)"	"unprognostic (5.85e-2)"	"unprognostic (4.51e-2)"	"unprognostic (2.14e-2)"	"prognostic unfavorable (3.02e-5)"	"unprognostic (9.44e-2)"	"unprognostic (3.42e-2)"	"unprognostic (2.70e-3)"	"prognostic favorable (7.04e-4)"
AMY2B	AMY2	ENSG00000240038	"Amylase alpha 2B"	P19961	1	103553815-103579534	"Enzymes, Metabolic proteins, Plasma proteins, Predicted secreted proteins"	"Carbohydrate metabolism"	"Glycosidase, Hydrolase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in all"	128	"pancreas: 33913.0"	"Cell type enriched"	"Detected in many"	7	"Serous glandular cells: 471.9"	"Cancer enriched"	"Detected in many"	15	"pancreatic cancer: 25.1"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"classical monocyte: 5.3"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Pancreas - Exocrine glandular cells"									"HPA045394, HPA045399, HPA046980"	Supported				"Secreted to digestive system"	Enzyme	NA	NA		77000000	"Cluster 40: Monocytes - Innate immune response"	"Cluster 15: Pancreas - Proteolysis"	"Cluster 15: Non-specific - Transcription"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 60: Pancreatic exocrine cells - Proteolysis"				"HPA045394: AB_2679311, HPA045399: AB_2679313, HPA046980: AB_2679889"	"unprognostic (8.69e-4)"	"unprognostic (3.71e-3)"	"unprognostic (6.41e-2)"	"unprognostic (9.75e-2)"	"unprognostic (1.32e-1)"	"unprognostic (1.51e-4)"	"unprognostic (1.21e-2)"	"unprognostic (1.63e-2)"	"unprognostic (2.13e-1)"	"unprognostic (1.98e-1)"	"unprognostic (1.07e-1)"	"unprognostic (2.49e-2)"	"unprognostic (7.41e-3)"	"unprognostic (1.55e-2)"	"unprognostic (5.74e-2)"	"unprognostic (4.22e-1)"	"unprognostic (3.12e-4)"
ANKAR	FLJ25415	ENSG00000151687	"Ankyrin and armadillo repeat containing"	Q7Z5J8	2	189674290-189761193	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	8	"testis: 5.6"	"Cell type enhanced"	"Detected in many"		"Astrocytes: 78.6;Early spermatids: 103.4;Inhibitory neurons: 57.9;Oligodendrocyte precursor cells: 81.6;Oligodendrocytes: 75.0"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Early spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			HPA036168	Uncertain		Approved	"Nucleoplasm,Centriolar satellite"			NA	NA				"Cluster 44: Testis - Spermatogenesis"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 18: Early spermatids - Unknown function"		"Centriolar satellite"	Nucleoplasm	"HPA036168: AB_10673345"	"unprognostic (2.12e-2)"	"unprognostic (1.23e-1)"	"unprognostic (1.06e-2)"	"unprognostic (5.41e-2)"	"unprognostic (3.14e-1)"	"unprognostic (1.95e-2)"	"unprognostic (1.64e-1)"	"unprognostic (1.10e-1)"	"unprognostic (2.65e-2)"	"unprognostic (5.03e-3)"	"unprognostic (2.89e-1)"	"unprognostic (2.65e-2)"	"unprognostic (6.34e-4)"	"unprognostic (2.43e-1)"	"unprognostic (1.27e-1)"	"unprognostic (1.97e-1)"	"unprognostic (2.47e-2)"
ANKRD36	UNQ2430	ENSG00000135976	"Ankyrin repeat domain 36"	A6QL64	2	97113153-97264521	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 10.9;retina: 19.0"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 232.5;Inhibitory neurons: 244.4;Oligodendrocyte precursor cells: 145.7;Oligodendrocytes: 202.7"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"												"HPA051757, HPA057661"			Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 40: Non-specific - Transcription"	"Cluster 37: Neurons - Mixed function"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 69: Neurons - Neuronal signaling"		"Nucleoplasm, Cytosol"		"HPA051757: AB_2681594, HPA057661: AB_2683494"	"unprognostic (4.24e-3)"	"unprognostic (7.59e-2)"	"unprognostic (6.15e-3)"	"unprognostic (9.86e-2)"	"unprognostic (9.83e-3)"	"unprognostic (5.25e-3)"	"unprognostic (5.65e-2)"	"unprognostic (1.49e-2)"	"unprognostic (4.37e-2)"	"unprognostic (1.94e-1)"	"unprognostic (1.00e-1)"	"unprognostic (2.51e-2)"	"unprognostic (9.14e-7)"	"unprognostic (1.67e-2)"	"unprognostic (2.23e-1)"	"unprognostic (2.64e-2)"	"unprognostic (1.75e-1)"
ANKRD36B	"FLJ21281, KIAA1641"	ENSG00000196912	"Ankyrin repeat domain 36B"	Q8N2N9	2	97492663-97589877	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 66.1;Gastric mucus-secreting cells: 60.1;Inhibitory neurons: 65.8;Oligodendrocytes: 66.2;Spermatocytes: 63.2"	"Low cancer specificity"	"Detected in single"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"												"HPA051757, HPA057661"			Approved	Nucleoplasm,Cytosol			NA	NA				"Cluster 28: Neuronal - Transcription"	"Cluster 9: Non-specific - Receptor signaling"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 49: Non-specific - Transcription"	1	"Nucleoplasm, Cytosol"		"HPA051757: AB_2681594, HPA057661: AB_2683494"	"unprognostic (2.07e-1)"	"unprognostic (9.96e-2)"	"unprognostic (1.53e-1)"	"unprognostic (2.05e-2)"	"unprognostic (2.92e-1)"	"unprognostic (1.30e-1)"	"unprognostic (2.85e-1)"	"unprognostic (8.72e-3)"	"unprognostic (5.03e-2)"	"unprognostic (7.17e-3)"	"unprognostic (4.20e-2)"	"unprognostic (4.00e-2)"	"unprognostic (2.13e-6)"	"unprognostic (1.07e-1)"	"unprognostic (2.54e-1)"	"unprognostic (7.71e-3)"	"unprognostic (6.98e-2)"
ANKRD36C	DKFZp667P0924	ENSG00000174501	"Ankyrin repeat domain 36C"	Q5JPF3	2	95836919-95991831	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 14.6"	"Cell type enhanced"	"Detected in many"		"Exocrine glandular cells: 1117.6;Gastric mucus-secreting cells: 479.9;Mucus glandular cells: 1064.1"	"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"												"HPA051757, HPA057661"			Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 40: Non-specific - Transcription"	"Cluster 49: Hindbrain - Mixed function"	"Cluster 56: Non-specific - Sensory perception"	"Cluster 45: Non-specific - Mixed function"		"Nucleoplasm, Cytosol"		"HPA051757: AB_2681594, HPA057661: AB_2683494"	"unprognostic (2.21e-1)"	"unprognostic (5.39e-2)"	"unprognostic (6.32e-2)"	"unprognostic (2.50e-1)"	"unprognostic (1.83e-1)"	"unprognostic (3.79e-3)"	"unprognostic (1.29e-1)"	"unprognostic (5.57e-2)"	"unprognostic (1.57e-1)"	"unprognostic (2.03e-1)"	"unprognostic (1.44e-2)"	"unprognostic (5.29e-3)"	"unprognostic (5.35e-6)"	"unprognostic (9.99e-2)"	"unprognostic (2.47e-1)"	"unprognostic (3.44e-2)"	"unprognostic (1.79e-1)"
