Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ABCB7	"ABC7, ASAT, Atm1p, EST140535"	ENSG00000131269	"ATP binding cassette subfamily B member 7"	O75027	X	75051048-75156732	"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	Transport		"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA034982	Approved		Approved	Mitochondria			NA	NA			"Cluster 13: Non-specific - Mitochondria"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 39: Non-specific - Basic cellular processes"		Mitochondria		"HPA034982: AB_10601010"	"unprognostic (1.05e-2)"	"unprognostic (1.45e-1)"	"unprognostic (1.49e-2)"	"unprognostic (1.83e-3)"	"unprognostic (4.44e-3)"	"unprognostic (1.33e-2)"	"unprognostic (6.31e-2)"	"unprognostic (4.39e-2)"	"unprognostic (1.47e-1)"	"unprognostic (2.17e-1)"	"unprognostic (4.14e-2)"	"unprognostic (2.55e-2)"	"prognostic favorable (5.31e-6)"	"unprognostic (1.95e-1)"	"unprognostic (1.27e-1)"	"unprognostic (1.45e-1)"	"unprognostic (1.08e-1)"
ACOT9	"ACATE2, CGI-16, MT-ACT48"	ENSG00000123130	"Acyl-CoA thioesterase 9"	Q9Y305	X	23701055-23766475	"Metabolic proteins, Predicted intracellular proteins"		"Hydrolase, Serine esterase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Langerhans cells: 122.4;monocytes: 206.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Prostate - Smooth muscle cells, Skeletal muscle - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA035533	Supported		Approved	"Nucleoplasm,Plasma membrane,Cytosol"			NA	NA		7600	"Cluster 40: Monocytes - Innate immune response"	"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 14: Langerhans cells - Innate immune response"		"Plasma membrane, Cytosol"	Nucleoplasm	"HPA035533: AB_10696506"	"unprognostic (5.69e-2)"	"unprognostic (6.34e-2)"	"unprognostic (1.59e-1)"	"unprognostic (2.09e-1)"	"unprognostic (1.53e-2)"	"unprognostic (1.27e-2)"	"prognostic unfavorable (3.23e-4)"	"unprognostic (1.12e-1)"	"unprognostic (1.89e-1)"	"unprognostic (2.50e-1)"	"unprognostic (9.75e-3)"	"unprognostic (3.49e-2)"	"unprognostic (2.15e-3)"	"unprognostic (6.53e-2)"	"unprognostic (1.68e-1)"	"unprognostic (1.44e-1)"	"unprognostic (1.14e-1)"
AIFM1	"AIF, AUNX1, CMTX4, DFNX5, NAMSD, PDCD8"	ENSG00000156709	"Apoptosis inducing factor mitochondria associated 1"	O95831	X	130124666-130165879	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"	Apoptosis	"DNA-binding, Oxidoreductase"	"Charcot-Marie-Tooth disease, Deafness, Disease variant, Dwarfism, Intellectual disability, Neurodegeneration, Neuropathy, Primary mitochondrial disease"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Cardiomyocytes: 229.2;Proximal tubular cells: 328.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Heart muscle - Cardiomyocytes, Kidney - Proximal tubular cells, Liver - Hepatocytes, Pancreas - Macrophages, Testis - Sertoli cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB003764, HPA030611"	Enhanced		Supported	Mitochondria			NA	NA		230000	"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 21: Non-specific - Metabolism"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	4	Mitochondria		"CAB003764: AB_289587, HPA030611: AB_2673549"	"unprognostic (3.00e-3)"	"unprognostic (1.34e-2)"	"unprognostic (1.34e-1)"	"unprognostic (1.22e-1)"	"unprognostic (2.10e-2)"	"unprognostic (3.15e-3)"	"unprognostic (1.46e-1)"	"unprognostic (1.14e-2)"	"unprognostic (1.43e-1)"	"unprognostic (3.11e-2)"	"unprognostic (2.54e-3)"	"unprognostic (2.81e-3)"	"prognostic favorable (4.42e-10)"	"unprognostic (1.76e-2)"	"unprognostic (1.14e-1)"	"unprognostic (5.04e-2)"	"unprognostic (2.11e-2)"
AKAP17A	"721P, CCDC133, CXYorf3, DXYS155E, MGC39904, SFRS17A, XE7, XE7Y"	ENSG00000197976	"A-kinase anchoring protein 17A"	Q02040	X	1591604-1602520	"Predicted intracellular proteins"	"mRNA processing, mRNA splicing"	RNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"basophil: 4.5"	"Lineage enriched"	"Detected in single"	5	"granulocytes: 4.5"	"Low cancer specificity"	"Detected in all"								"Low region specificity"	"Detected in all"			"HPA043247, HPA051020"	Supported		Supported	"Nuclear speckles,Cytosol"			NA	NA			"Cluster 46: Basophils - Proteolysis"	"Cluster 47: Spleen - Immune response"	"Cluster 11: White matter - Signal transduction"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 80: Non-specific - Transcription"	8	"Nuclear speckles"	Cytosol	"HPA043247: AB_10964776, HPA051020: AB_2681314"	"unprognostic (4.55e-2)"	"unprognostic (1.56e-1)"	"unprognostic (1.74e-1)"	"prognostic favorable (3.40e-4)"	"unprognostic (5.38e-2)"	"unprognostic (1.59e-2)"	"unprognostic (9.73e-3)"	"unprognostic (6.25e-2)"	"unprognostic (2.09e-1)"	"unprognostic (7.91e-3)"	"prognostic favorable (2.42e-4)"	"unprognostic (1.55e-3)"	"prognostic unfavorable (3.52e-7)"	"unprognostic (1.86e-2)"	"unprognostic (2.71e-1)"	"unprognostic (4.03e-2)"	"prognostic favorable (1.11e-5)"
ALG13	"CDG1S, CXorf45, FLJ23018, GLT28D1, MDS031, TDRD13, YGL047W"	ENSG00000101901	"ALG13 UDP-N-acetylglucosaminyltransferase subunit"	Q9NP73	X	111665811-111760649	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"	"Ubl conjugation pathway"	"Glycosyltransferase, Hydrolase, Multifunctional enzyme, Protease, Thiol protease, Transferase"	"Congenital disorder of glycosylation, Disease variant, Epilepsy"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA002853, HPA005498"	Approved		Approved	Vesicles,Cytosol			NA	NA		11000000	"Cluster 25: Non-specific - Unknown function"	"Cluster 53: Non-specific - Glycosylation"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"		Vesicles	Cytosol	"HPA002853: AB_1078131, HPA005498: "	"unprognostic (4.13e-1)"	"unprognostic (1.80e-1)"	"unprognostic (2.45e-2)"	"unprognostic (1.51e-1)"	"unprognostic (6.97e-2)"	"unprognostic (6.14e-2)"	"unprognostic (2.74e-1)"	"unprognostic (6.55e-3)"	"unprognostic (2.26e-2)"	"unprognostic (3.39e-3)"	"unprognostic (1.73e-2)"	"unprognostic (4.62e-3)"	"prognostic unfavorable (1.10e-6)"	"unprognostic (1.19e-1)"	"unprognostic (1.29e-2)"	"unprognostic (9.70e-2)"	"unprognostic (2.45e-2)"
AMER1	"FAM123B, FLJ39827, RP11-403E24.2, WTX"	ENSG00000184675	"APC membrane recruitment protein 1"	Q5JTC6	X	64185117-64205708	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Wnt signaling pathway"		"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"tongue: 14.7"	"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA065214, HPA065265"	Approved		Supported	"Nuclear bodies,Vesicles,Plasma membrane"			NA	NA				"Cluster 35: Non-specific - Mitochondria"	"Cluster 1: Neurons - Mixed function"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 15: Non-specific - Mixed function"	7	"Nuclear bodies"	"Vesicles, Plasma membrane"	"HPA065214: AB_2685435, HPA065265: AB_2685450"	"unprognostic (1.56e-2)"	"unprognostic (8.85e-2)"	"unprognostic (6.86e-2)"	"unprognostic (2.74e-1)"	"unprognostic (2.12e-2)"	"unprognostic (1.86e-1)"	"unprognostic (3.57e-2)"	"unprognostic (1.48e-1)"	"unprognostic (8.02e-2)"	"unprognostic (1.75e-1)"	"unprognostic (6.31e-2)"	"unprognostic (3.43e-1)"	"unprognostic (4.69e-4)"	"unprognostic (1.26e-1)"	"unprognostic (1.13e-1)"	"unprognostic (6.19e-2)"	"unprognostic (2.89e-1)"
APEX2	"APE2, APEXL2, XTH2, ZGRF2"	ENSG00000169188	"Apurinic/apyrimidinic endodeoxyribonuclease 2"	Q9UBZ4	X	55000363-55009057	"Enzymes, Predicted intracellular proteins"	"Cell cycle, DNA damage, DNA recombination, DNA repair"	"DNA-binding, Endonuclease, Exonuclease, Hydrolase, Nuclease"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 53.4;Syncytiotrophoblasts: 48.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA048577			Supported	"Nucleoplasm,Nucleoli fibrillar center,Vesicles"			NA	Yes			"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 27: Non-specific - Mixed function"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 24: Cytotrophoblasts - Mitochondria"	3	"Nucleoplasm, Nucleoli fibrillar center"	Vesicles	"HPA048577: AB_2680448"	"unprognostic (2.90e-2)"	"prognostic favorable (6.17e-4)"	"unprognostic (4.32e-2)"	"unprognostic (2.39e-1)"	"unprognostic (1.62e-1)"	"unprognostic (5.62e-2)"	"prognostic unfavorable (6.13e-7)"	"unprognostic (5.89e-2)"	"unprognostic (4.87e-2)"	"prognostic favorable (5.21e-4)"	"unprognostic (7.46e-2)"	"unprognostic (3.16e-1)"	"unprognostic (6.86e-2)"	"unprognostic (1.03e-2)"	"unprognostic (3.17e-2)"	"unprognostic (1.40e-1)"	"prognostic favorable (6.63e-4)"
APOO	"FAM121B, MGC4825, Mic23, MIC26, MICOS26, My025"	ENSG00000184831	"Apolipoprotein O"	Q9BUR5	X	23833353-23907938	"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters"	"Lipid transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"choroid plexus: 105.4"	"Cell type enhanced"	"Detected in all"		"Distal tubular cells: 110.6;Oocytes: 124.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes, Skin - Eccrine sweat gland cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA003187	Supported		Approved	Mitochondria,Cytosol	"Secreted to blood"	Apolipoprotein	NA	NA	2210000000		"Cluster 13: Non-specific - Mitochondria"	"Cluster 23: Non-specific - Cellular respiration"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 39: Non-specific - Basic cellular processes"		Mitochondria	Cytosol	"HPA003187: AB_1079375"	"unprognostic (2.53e-2)"	"prognostic favorable (3.77e-4)"	"unprognostic (4.86e-2)"	"unprognostic (6.38e-3)"	"unprognostic (3.45e-1)"	"unprognostic (2.42e-1)"	"unprognostic (6.18e-2)"	"unprognostic (2.95e-1)"	"unprognostic (6.45e-2)"	"unprognostic (1.50e-2)"	"unprognostic (1.06e-1)"	"unprognostic (2.22e-1)"	"prognostic favorable (2.56e-6)"	"unprognostic (2.53e-2)"	"unprognostic (5.21e-2)"	"unprognostic (3.48e-1)"	"unprognostic (5.88e-3)"
APOOL	"AAIR8193, CXorf33, FAM121A, Mic27, MICOS27, UNQ8193"	ENSG00000155008	"Apolipoprotein O like"	Q6UXV4	X	85003877-85093315	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Cardiomyocytes: 73.6"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA000612, HPA076210"	Approved		Enhanced	Mitochondria	"Intracellular and membrane"	Apolipoprotein	NA	NA			"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 45: Non-specific - Mixed function"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 32: Smooth muscle cells - Muscle contraction"		Mitochondria		"HPA000612: AB_1078594, HPA076210: "	"prognostic unfavorable (2.68e-5)"	"unprognostic (2.72e-2)"	"unprognostic (6.16e-2)"	"unprognostic (5.71e-3)"	"unprognostic (4.27e-3)"	"unprognostic (1.47e-1)"	"unprognostic (2.73e-1)"	"unprognostic (2.22e-2)"	"unprognostic (8.35e-2)"	"unprognostic (1.10e-1)"	"unprognostic (2.77e-1)"	"unprognostic (8.20e-2)"	"prognostic favorable (1.35e-12)"	"unprognostic (2.67e-2)"	"unprognostic (5.65e-2)"	"unprognostic (7.11e-2)"	"unprognostic (7.51e-2)"
ARAF	ARAF1	ENSG00000078061	"A-Raf proto-oncogene, serine/threonine kinase"	P10398	X	47561205-47571908	"Enzymes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"		"Kinase, Serine/threonine-protein kinase, Transferase"	Proto-oncogene	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA066326, CAB080050, CAB080051"	Approved		Approved	"Plasma membrane"			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 25: Non-specific - Transcription"	"Cluster 36: Non-specific - mRNA processing"	"Cluster 16: Intestinal goblet cells - Mucin production"	14	"Plasma membrane"		"CAB080050: , CAB080051: , HPA066326: AB_2685659"	"unprognostic (1.21e-1)"	"unprognostic (5.69e-3)"	"unprognostic (2.47e-2)"	"unprognostic (2.10e-2)"	"unprognostic (7.63e-2)"	"unprognostic (9.35e-2)"	"unprognostic (1.79e-2)"	"unprognostic (1.07e-1)"	"unprognostic (3.76e-2)"	"unprognostic (1.61e-1)"	"unprognostic (6.75e-2)"	"unprognostic (8.65e-2)"	"prognostic favorable (1.45e-6)"	"unprognostic (1.97e-1)"	"unprognostic (2.01e-1)"	"unprognostic (6.37e-2)"	"unprognostic (4.71e-2)"
