Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
ATPSCKMT	"FAM173B, JS-2"	ENSG00000150756	"ATP synthase c subunit lysine N-methyltransferase"	Q6P4H8	5	10225507-10249897	"Predicted intracellular proteins, Predicted membrane proteins"		"Methyltransferase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA074513			Approved	Nucleoplasm,Vesicles			NA	NA			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 26: Adrenal gland - Steroid metabolism"	"Cluster 26: Oligodendrocytes - Mixed function"	"Cluster 29: Non-specific - Unknown function"	"Cluster 55: Non-specific - Transcription"		"Nucleoplasm, Vesicles"		"HPA074513: AB_2686698"	"prognostic unfavorable (1.32e-6)"	"unprognostic (8.87e-3)"	"unprognostic (1.23e-3)"	"unprognostic (1.20e-1)"	"unprognostic (9.24e-2)"	"unprognostic (1.41e-2)"	"unprognostic (2.07e-2)"	"unprognostic (1.53e-1)"	"unprognostic (2.54e-2)"	"unprognostic (6.90e-3)"	"unprognostic (1.04e-1)"	"unprognostic (1.14e-1)"	"unprognostic (1.14e-2)"	"unprognostic (1.79e-1)"	"unprognostic (9.06e-2)"	"unprognostic (5.61e-2)"	"unprognostic (1.03e-1)"
BRD9	"FLJ13441, SMARCI2"	ENSG00000028310	"Bromodomain containing 9"	Q9H8M2	5	850291-892801	"Predicted intracellular proteins"	"Transcription, Transcription regulation"	"Chromatin regulator"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Vascular Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA021465, HPA023197"	Uncertain		Enhanced	Nucleoplasm			NA	NA			"Cluster 45: Eosinophils - Unknown function"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 13: Oligodendrocytes - Mixed function"	"Cluster 29: Non-specific - Unknown function"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"	1	Nucleoplasm		"HPA021465: AB_1845441, HPA023197: AB_2671106"	"unprognostic (3.10e-2)"	"unprognostic (1.76e-1)"	"unprognostic (1.45e-3)"	"unprognostic (4.61e-2)"	"unprognostic (5.89e-2)"	"unprognostic (2.59e-2)"	"prognostic unfavorable (5.88e-7)"	"unprognostic (6.28e-2)"	"unprognostic (7.53e-3)"	"unprognostic (3.84e-2)"	"unprognostic (8.82e-2)"	"unprognostic (2.28e-2)"	"prognostic unfavorable (2.37e-6)"	"unprognostic (6.64e-2)"	"unprognostic (1.07e-1)"	"unprognostic (6.62e-3)"	"unprognostic (1.02e-2)"
BRIX1	"BRIX, BXDC2, FLJ11100"	ENSG00000113460	"Biogenesis of ribosomes BRX1"	Q8TDN6	5	34915677-34925996	"Plasma proteins, Predicted intracellular proteins"	"Ribosome biogenesis"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Oocytes: 463.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA039614			Enhanced	"Nucleoli,Mitotic chromosome"			Yes	No			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 40: Non-specific - Transcription"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 29: Non-specific - Unknown function"	"Cluster 39: Non-specific - Basic cellular processes"	2	"Nucleoli, Mitotic chromosome"		"HPA039614: AB_10963698"	"prognostic unfavorable (2.18e-4)"	"unprognostic (2.60e-1)"	"unprognostic (2.23e-1)"	"prognostic unfavorable (1.10e-5)"	"unprognostic (1.82e-1)"	"unprognostic (5.85e-3)"	"prognostic unfavorable (4.11e-8)"	"unprognostic (3.37e-2)"	"unprognostic (3.84e-3)"	"prognostic favorable (6.34e-4)"	"unprognostic (1.24e-1)"	"unprognostic (2.54e-2)"	"prognostic unfavorable (3.07e-9)"	"unprognostic (1.95e-2)"	"unprognostic (1.29e-1)"	"unprognostic (1.30e-1)"	"unprognostic (2.09e-2)"
C5orf22	FLJ11193	ENSG00000082213	"Chromosome 5 open reading frame 22"	Q49AR2	5	31532287-31555053	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enriched"	"Detected in many"	5	"basophil: 27.9"	"Lineage enriched"	"Detected in all"	5	"granulocytes: 27.9"	"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA043062	Approved		Approved	"Nuclear membrane"			NA	NA			"Cluster 41: Basophils - Unknown function"	"Cluster 35: Non-specific - Mitochondria"	"Cluster 14: Neurons - Synaptic function"	"Cluster 29: Non-specific - Unknown function"	"Cluster 49: Non-specific - Transcription"	3	"Nuclear membrane"		"HPA043062: AB_10795766"	"unprognostic (2.58e-2)"	"unprognostic (1.91e-1)"	"unprognostic (1.14e-1)"	"unprognostic (2.50e-1)"	"unprognostic (2.91e-1)"	"unprognostic (8.73e-2)"	"prognostic unfavorable (6.55e-4)"	"unprognostic (1.65e-1)"	"unprognostic (7.30e-2)"	"unprognostic (8.29e-2)"	"unprognostic (1.86e-3)"	"unprognostic (1.21e-1)"	"unprognostic (4.44e-2)"	"unprognostic (1.08e-1)"	"unprognostic (3.22e-1)"	"unprognostic (1.81e-1)"	"unprognostic (1.50e-1)"
C5orf34	FLJ32363	ENSG00000172244	"Chromosome 5 open reading frame 34"	Q96MH7	5	43486709-43515148	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Oocytes: 37.5;Spermatocytes: 17.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"plasmacytoid DC: 2.5"	"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA045386	Approved						NA	NA			"Cluster 30: Non-specific - DNA binding"	"Cluster 67: Lymphoid tissue & Bone marrow - Cell proliferation"	"Cluster 53: Neurons - Mixed function"	"Cluster 29: Non-specific - Unknown function"	"Cluster 44: Oocytes - Unknown function"				"HPA045386: AB_10965552"	"unprognostic (2.67e-2)"	"unprognostic (1.25e-2)"	"unprognostic (2.46e-1)"	"prognostic unfavorable (2.65e-6)"	"unprognostic (1.08e-1)"	"unprognostic (1.07e-2)"	"unprognostic (1.66e-4)"	"unprognostic (7.79e-3)"	"unprognostic (6.51e-3)"	"unprognostic (4.00e-2)"	"unprognostic (4.61e-2)"	"unprognostic (2.09e-1)"	"unprognostic (9.97e-6)"	"unprognostic (9.87e-2)"	"unprognostic (1.45e-1)"	"unprognostic (1.39e-3)"	"unprognostic (5.99e-2)"
CCDC127	FLJ25701	ENSG00000164366	"Coiled-coil domain containing 127"	Q96BQ5	5	196868-218153	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA045052	Approved		Approved	"Nucleoplasm,Nucleoli fibrillar center"			NA	NA			"Cluster 3: Non-specific - Nuclear processes"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 24: Neurons - Mixed function"	"Cluster 29: Non-specific - Unknown function"	"Cluster 39: Non-specific - Basic cellular processes"		"Nucleoplasm, Nucleoli fibrillar center"		"HPA045052: AB_10960630"	"prognostic unfavorable (7.01e-4)"	"unprognostic (4.26e-2)"	"unprognostic (1.93e-2)"	"unprognostic (9.18e-2)"	"unprognostic (2.78e-3)"	"unprognostic (2.65e-2)"	"prognostic unfavorable (4.04e-6)"	"unprognostic (2.41e-1)"	"unprognostic (1.57e-1)"	"unprognostic (9.62e-2)"	"unprognostic (3.43e-3)"	"unprognostic (1.13e-1)"	"prognostic unfavorable (5.95e-5)"	"unprognostic (2.42e-1)"	"unprognostic (9.06e-2)"	"unprognostic (1.07e-1)"	"unprognostic (2.87e-1)"
CCT5	KIAA0098	ENSG00000150753	"Chaperonin containing TCP1 subunit 5"	P48643	5	10249929-10266389	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"		Chaperone	"Disease variant, Neuropathy"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Stomach - Macrophages, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA002238, HPA005958, CAB006271"	Enhanced						NA	NA		1400000	"Cluster 40: Monocytes - Innate immune response"	"Cluster 4: Testis - Basic cellular processes"	"Cluster 21: Non-specific - Metabolism"	"Cluster 29: Non-specific - Unknown function"	"Cluster 15: Non-specific - Mixed function"	28			"CAB006271: AB_425898, HPA002238: AB_1078427, HPA005958: AB_1846209"	"unprognostic (7.02e-3)"	"unprognostic (1.08e-1)"	"unprognostic (1.98e-1)"	"unprognostic (1.79e-2)"	"unprognostic (3.46e-1)"	"unprognostic (2.10e-3)"	"prognostic unfavorable (6.57e-11)"	"unprognostic (6.40e-3)"	"unprognostic (2.04e-1)"	"unprognostic (1.91e-3)"	"unprognostic (1.13e-2)"	"unprognostic (1.30e-2)"	"prognostic unfavorable (8.23e-6)"	"unprognostic (1.02e-1)"	"unprognostic (1.94e-1)"	"unprognostic (3.84e-1)"	"unprognostic (1.82e-2)"
CEP72	"FLJ10565, KIAA1519"	ENSG00000112877	"Centrosomal protein 72"	Q9P209	5	612340-667168	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"testis: 7.0"	"Cell type enriched"	"Detected in many"	5	"Melanocytes: 171.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"NK-cell: 4.5"	"Group enriched"	"Detected in many"	4	"B-cells: 1.6;NK-cells: 4.5;T-cells: 1.7"	"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes"	"Region enriched"	"Detected in many"	8	"cerebellum: 14.1"	"Not detected"	"Not detected"			"HPA058235, HPA074879"	Approved		Supported	Centrosome,Cytosol			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 40: Non-specific - Transcription"	"Cluster 34: Non-specific - Mixed function"	"Cluster 29: Non-specific - Unknown function"	"Cluster 26: Schwann cells & Melanocytes - Mixed function"	19	Centrosome	Cytosol	"HPA058235: AB_2683649, HPA074879: AB_2686720"	"unprognostic (2.06e-1)"	"unprognostic (3.15e-2)"	"unprognostic (1.50e-1)"	"prognostic unfavorable (2.90e-4)"	"unprognostic (8.50e-2)"	"unprognostic (9.74e-2)"	"unprognostic (2.94e-3)"	"unprognostic (3.20e-1)"	"unprognostic (1.58e-2)"	"unprognostic (1.29e-1)"	"unprognostic (3.38e-2)"	"unprognostic (4.38e-3)"	"unprognostic (1.81e-3)"	"unprognostic (3.60e-2)"	"unprognostic (2.93e-1)"	"unprognostic (4.68e-2)"	"unprognostic (1.24e-2)"
CLPTM1L	"CRR9, FLJ14400"	ENSG00000049656	"CLPTM1 like"	Q96KA5	5	1317752-1345099	"Predicted membrane proteins, Transporters"	"Apoptosis, Lipid transport, Transport"		"Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Alveolar cells type 1: 246.9;Plasma cells: 206.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA014791	Approved		Approved	"Endoplasmic reticulum"			NA	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 68: Non-specific - Protein processing"	"Cluster 21: Non-specific - Metabolism"	"Cluster 29: Non-specific - Unknown function"	"Cluster 61: Plasma cells - Immunoglobulins & histones"	1	"Endoplasmic reticulum"		"HPA014791: AB_1847250"	"unprognostic (2.92e-2)"	"unprognostic (1.34e-1)"	"unprognostic (9.53e-2)"	"unprognostic (8.43e-2)"	"unprognostic (5.16e-3)"	"unprognostic (1.17e-1)"	"prognostic unfavorable (3.75e-4)"	"unprognostic (3.42e-2)"	"unprognostic (1.41e-1)"	"unprognostic (5.47e-3)"	"unprognostic (9.14e-3)"	"unprognostic (1.06e-1)"	"unprognostic (5.77e-3)"	"unprognostic (8.57e-2)"	"unprognostic (4.92e-2)"	"unprognostic (4.54e-2)"	"unprognostic (4.17e-2)"
CPLANE1	"C5orf42, FLJ13231, Hug, JBTS17"	ENSG00000197603	"Ciliogenesis and planar polarity effector complex subunit 1"	Q9H799	5	37106228-37249376	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins"	"Cilium biogenesis/degradation"		"Ciliopathy, Disease variant, Joubert syndrome"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 168.3;Inhibitory neurons: 159.6;Oligodendrocyte precursor cells: 119.8;Oligodendrocytes: 117.4"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA036775, HPA036776"	Approved		Approved	Cytosol			NA	NA				"Cluster 16: Non-specific - Transcription"	"Cluster 31: Non-specific - Transcription"	"Cluster 29: Non-specific - Unknown function"	"Cluster 42: Ciliated cells - Cilium assembly"		Cytosol		"HPA036775: AB_10669914, HPA036776: AB_2675308"	"unprognostic (3.06e-1)"	"unprognostic (2.00e-1)"	"unprognostic (4.96e-2)"	"unprognostic (4.13e-3)"	"unprognostic (1.65e-1)"	"unprognostic (1.44e-2)"	"unprognostic (1.38e-3)"	"unprognostic (5.88e-2)"	"unprognostic (3.13e-2)"	"unprognostic (6.20e-3)"	"unprognostic (3.02e-1)"	"unprognostic (5.31e-2)"	"unprognostic (2.72e-2)"	"unprognostic (2.85e-2)"	"unprognostic (2.16e-1)"	"unprognostic (3.44e-2)"	"unprognostic (2.09e-1)"
